"";"Datum";"factorn";"eQ2";"eQ3";"eQ4";"eQ5";"eQ6"
"812";1993-12-31;0,00195481865284974;0;0;0;NA;0
"1313";1995-03-31;0,00311801652892562;1;1;0;NA;1
"1413";1995-06-30;0,00241846153846154;-1;-1;1;NA;-1
"2111";1997-03-31;0,00212432432432432;-1;0;0;NA;-1
"170";1992-03-31;0,000483692307692308;0;2;0;NA;NA
"228";1992-06-30;0,000466930693069307;0;0;0;NA;NA
"620";1993-06-30;0,000616470588235294;0;0;0;NA;NA
"109";1994-06-30;0,000766829268292683;-1;0;0;NA;NA
"1114";1994-09-30;0,000792605042016807;-2;-1;-1;NA;NA
"205";1996-12-31;0,0004716;0;-1;0;NA;NA
"2112";1997-03-31;0,000424864864864865;0;0;0;NA;NA
"178";1992-03-31;0,000967384615384615;1;1;1;NA;1
"229";1992-06-30;0,000933861386138614;0;1;0;NA;1
"323";1992-09-30;0,00127459459459459;0;-1;0;NA;NA
"429";1992-12-31;0,000842142857142857;0;0;0;NA;NA
"527";1993-03-31;0,000813103448275862;-1;0;0;NA;NA
"813";1993-12-31;0,00097740932642487;-2;-1;-1;NA;-1
"1115";1994-09-30;0,00158521008403361;-1;0;1;NA;0
"1212";1994-12-31;0,00134742857142857;0;0;-1;NA;0
"179";1992-03-31;0,00145107692307692;-1;0;0;NA;0
"718";1993-09-30;0,00158966292134831;-1;-1;-1;NA;-1
"1116";1994-09-30;0,00237781512605042;1;0;0;NA;0
"1213";1994-12-31;0,00202114285714286;1;1;1;NA;1
"196";1996-09-30;0,00137359223300971;0;-1;0;NA;-1
"206";1996-12-31;0,0018864;0;1;0;NA;1
"2113";1997-03-31;0,00127459459459459;-2;-2;-1;NA;-2
"2210";1997-06-30;0,00171490909090909;0;0;-1;NA;0
"257";1998-03-31;0,0026569014084507;-1;0;0;NA;0
"265";1998-06-30;0,00211955056179775;-1;0;0;NA;-1
"277";1998-09-30;0,00290215384615385;1;1;0;NA;1
"324";1992-09-30;0,00574834090909091;0;-1;1;NA;-1
"430";1992-12-31;0,00389118461538462;-1;0;-2;NA;0
"528";1993-03-31;0,00389118461538462;-1;-2;1;NA;-2
"624";1993-06-30;0,00414634426229508;-1;0;-1;NA;0
"1010";1994-06-30;0,00421545;1;0;0;NA;0
"1710";1996-03-31;0,01011708;1;0;-1;NA;0
"187";1996-06-30;0,00790396875;-2;0;0;NA;0
"197";1996-09-30;0,00936766666666667;-1;0;0;NA;0
"207";1996-12-31;0,00366560869565217;0;0;0;NA;0
"266";1998-06-30;0,0061689512195122;-1;-2;0;NA;-2
"305";1999-06-30;0,010538625;2;0;0;NA;0
"373";2001-03-31;0,00906589285714286;1;0;0;NA;0
"383";2001-06-30;0,010576875;1;0;0;NA;0
"397";2001-09-30;0,00940166666666667;-1;0;0;NA;0
"4210";2002-06-30;0,00650884615384615;0;2;0;NA;2
"436";2002-09-30;0,00590337209302326;0;0;0;NA;0
"445";2002-12-31;0,0101538;0;0;0;NA;0
"456";2003-03-31;0,00976326923076923;0;0;0;NA;0
"466";2003-06-30;0,0120878571428571;1;0;0;NA;0
"474";2003-09-30;0,00818854838709677;0;0;0;NA;0
"504";2004-06-30;0,0120878571428571;0;0;0;NA;0
"5111";2004-09-30;0,00940166666666667;0;1;0;NA;1
"529";2004-12-31;0,00818854838709677;1;0;0;NA;0
"596";2006-09-30;0,0101990769230769;1;1;0;NA;1
"633";2007-09-30;0,0180801818181818;NA;0;0;NA;0
"643";2007-12-31;0,0132588;-1;-1;-1;NA;-1
"652";2008-03-31;0,01591056;-1;0;2;NA;0
"662";2008-06-30;0,0107503783783784;0;-1;-1;NA;-1
"672";2008-09-30;0,0107503783783784;0;0;0;NA;0
"682";2008-12-31;0,0113646857142857;0;0;0;NA;0
"693";2009-03-31;0,0120534545454545;0;-1;1;NA;-1
"703";2009-06-30;0,014732;0;0;-1;NA;0
"719";2009-09-30;0,0172940869565217;0;0;1;NA;0
"724";2009-12-31;0,0180801818181818;0;0;-1;NA;0
"734";2010-03-31;0,01464084;2;2;1;NA;2
"745";2010-06-30;0,0203345;-1;0;0;NA;0
"763";2010-12-31;0,0174295714285714;1;0;0;NA;0
"771";2011-03-31;0,01143815625;-1;0;0;NA;0
"801";2011-12-31;0,0140777307692308;1;1;0;NA;1
"814";2012-03-31;0,015250875;0;1;0;NA;1
"822";2012-06-30;0,015250875;-1;0;-1;NA;0
"833";2012-09-30;0,0135563333333333;0;0;0;NA;0
"842";2012-12-31;0,0135563333333333;0;0;1;NA;0
"852";2013-03-31;0,01459944;0;0;NA;NA;0
"901";2014-06-30;0,0173802857142857;-1;-1;-1;NA;-1
"931";2015-03-31;0,012585724137931;1;0;1;NA;0
"942";2015-06-30;0,012585724137931;0;0;0;NA;0
"952";2015-09-30;0,01520775;0;0;0;NA;0
"961";2015-12-31;0,013518;-1;0;0;NA;0
"180";1992-03-31;0,00638704545454545;-1;-1;0;NA;-1
"1314";1995-03-31;0,00401471428571429;0;0;0;NA;0
"188";1996-06-30;0,00439109375;0;0;0;NA;0
"2114";1997-03-31;0,00109492207792208;1;0;0;NA;0
"258";1998-03-31;0,00432353846153846;0;0;0;NA;0
"267";1998-06-30;0,00274175609756098;0;0;0;NA;0
"5411";1992-03-31;0,00383222727272727;1;1;1;NA;1
"5421";1992-06-30;0,00140515;-1;-1;-1;NA;-1
"5431";1992-09-30;0,00191611363636364;1;1;0;NA;1
"5441";1992-12-31;0,00129706153846154;0;0;1;NA;0
"545";1993-03-31;0,00129706153846154;-1;-2;-1;NA;-2
"546";1993-06-30;0,00138211475409836;0;1;0;NA;1
"547";1993-09-30;0,00122186956521739;1;0;0;NA;0
"548";1993-12-31;0,0028103;-1;-1;0;NA;-1
"625";1993-06-30;0,000921409836065574;2;1;0;NA;1
"720";1993-09-30;0,000814579710144928;0;0;0;NA;1
"1711";1996-03-31;0,00224824;0;0;1;NA;0
"365";2000-12-31;0,00360294871794872;0;-1;0;NA;-1
"597";2006-09-30;0,00566615384615385;0;0;0;NA;0
"626";2007-06-30;0,0092075;0;0;0;NA;0
"634";2007-09-30;0,0100445454545455;0;0;0;NA;0
"644";2007-12-31;0,007366;0;0;0;NA;0
"653";2008-03-31;0,0088392;0;0;1;NA;0
"663";2008-06-30;0,00597243243243243;0;0;0;NA;0
"694";2009-03-31;0,00669636363636364;-1;0;-1;NA;0
"704";2009-06-30;0,00818444444444445;0;0;0;NA;-1
"754";2010-09-30;0,00598073529411765;-1;0;0;NA;0
"764";2010-12-31;0,00968309523809524;0;0;0;NA;0
"772";2011-03-31;0,00635453125;1;0;1;NA;-1
"781";2011-06-30;0,00884108695652174;-1;0;0;NA;0
"792";2011-09-30;0,0127090625;0;0;-1;NA;0
"802";2011-12-31;0,00782096153846154;0;0;0;NA;0
"815";2012-03-31;0,00847270833333333;-1;0;0;NA;0
"823";2012-06-30;0,00847270833333333;0;0;0;NA;0
"834";2012-09-30;0,0075312962962963;1;0;0;NA;0
"843";2012-12-31;0,0075312962962963;-1;0;0;NA;0
"873";2013-09-30;0,00881608695652174;0;0;0;NA;0
"881";2013-12-31;0,00614454545454545;0;0;0;NA;0
"893";2014-03-31;0,00965571428571429;0;-1;-1;NA;-1
"902";2014-06-30;0,00965571428571429;-1;1;1;NA;1
"913";2014-09-30;0,00844875;2;0;0;NA;0
"921";2014-12-31;0,0119276470588235;-2;-2;0;NA;-1
"932";2015-03-31;0,00699206896551724;1;2;0;NA;1
"981";2016-06-30;0,013518;0;0;0;NA;0
"259";1998-03-31;0,00460869565217391;0;0;0;NA;0
"437";2002-09-30;0,0032796511627907;0;0;0;NA;0
"467";2003-06-30;0,00671547619047619;-1;0;0;NA;0
"496";2004-03-31;0,00542403846153846;0;-1;0;NA;-1
"598";2006-09-30;0,00566615384615385;0;0;0;NA;0
"189";1992-03-31;0,00185964912280702;-1;-1;0;NA;NA
"230";1992-06-30;0,00203846153846154;-1;0;0;NA;0
"325";1992-09-30;0,00165625;-1;0;0;NA;NA
"438";1992-12-31;0,00160606060606061;-1;0;0;NA;NA
"530";1993-03-31;0,00151428571428571;0;0;0;NA;NA
"627";1993-06-30;0,00258536585365854;0;0;0;NA;NA
"725";1993-09-30;0,00341935483870968;0;0;0;NA;NA
"816";1993-12-31;0,00212;1;1;0;NA;NA
"99";1994-03-31;0,00265;0;0;1;NA;NA
"1214";1994-12-31;0,00246511627906977;1;0;0;NA;NA
"1512";1995-09-30;0,00160606060606061;-1;0;0;NA;NA
"2115";1997-03-31;0,00815384615384615;0;-1;0;NA;0
"190";1992-03-31;0,00185964912280702;0;0;NA;NA;0
"231";1992-06-30;0,00203846153846154;-1;0;NA;NA;NA
"326";1992-09-30;0,00165625;-1;0;0;NA;NA
"628";1993-06-30;0,00258536585365854;-1;1;0;NA;NA
"726";1993-09-30;0,00341935483870968;NA;2;0;NA;NA
"817";1993-12-31;0,00212;-1;0;0;NA;0
"1117";1994-09-30;0,00196296296296296;0;0;0;NA;-1
"1215";1994-12-31;0,00246511627906977;0;0;0;NA;0
"1315";1995-03-31;0,00271794871794872;1;0;1;NA;1
"1414";1995-06-30;0,00321212121212121;0;0;0;NA;0
"327";1992-09-30;0,00165625;0;0;0;NA;0
"439";1992-12-31;0,00160606060606061;-1;0;0;NA;-1
"629";1993-06-30;0,00258536585365854;0;-1;0;NA;0
"727";1993-09-30;0,00341935483870968;0;0;0;NA;0
"1011";1994-06-30;0,00196296296296296;0;0;-1;NA;0
"1118";1994-09-30;0,00196296296296296;0;0;0;NA;0
"1513";1995-09-30;0,00160606060606061;0;0;0;NA;0
"1415";1995-06-30;0,00385454545454545;-2;-1;0;NA;-1
"1514";1995-09-30;0,00192727272727273;1;1;0;NA;1
"2211";1997-06-30;0,0019875;-1;1;0;NA;0
"328";1992-09-30;0,001325;0;1;0;NA;1
"440";1992-12-31;0,00128484848484848;-1;-1;0;NA;-1
"306";1999-06-30;0,00217435897435897;0;0;0;NA;-1
"6191";1992-03-31;0,00185964912280702;0;0;2;NA;0
"6201";1992-06-30;0,00203846153846154;-1;-1;-1;NA;-1
"6211";1992-09-30;0,00165625;0;0;0;NA;0
"6221";1992-12-31;0,00160606060606061;0;0;0;NA;0
"6231";1993-03-31;0,00151428571428571;-1;-1;-1;NA;-1
"198";1992-03-31;0,00148771929824561;0;0;-1;NA;1
"1119";1994-09-30;0,00157037037037037;-2;0;0;NA;0
"1216";1994-12-31;0,00197209302325581;0;0;1;NA;0
"199";1992-03-31;0,00111578947368421;0;NA;0;NA;0
"1515";1995-09-30;0,000963636363636364;-1;0;0;NA;0
"1611";1995-12-31;0,00192727272727273;1;0;NA;NA;0
"1712";1996-03-31;0,00374117647058824;NA;0;NA;NA;0
"1810";1996-06-30;0,00235555555555556;NA;0;0;NA;0
"1910";1996-09-30;0,00235555555555556;0;0;0;NA;0
"208";1996-12-31;0,000683870967741935;-1;0;1;NA;0
"2116";1997-03-31;0,00163076923076923;1;0;-2;NA;0
"2212";1997-06-30;0,0006625;0;1;1;NA;0
"2510";1998-03-31;0,000921739130434783;-1;-1;-1;NA;-1
"268";1998-06-30;0,00151428571428571;-1;-1;0;NA;1
"278";1998-09-30;0,00163076923076923;0;0;1;NA;0
"287";1998-12-31;0,000441666666666667;1;0;-1;NA;0
"297";1999-03-31;0,000815384615384615;0;0;0;NA;0
"307";1999-06-30;0,000543589743589744;0;1;0;NA;1
"3112";1999-09-30;0,00100952380952381;0;-1;0;NA;-1
"4211";2002-06-30;0,00144641025641026;0;1;0;NA;0
"630";1993-06-30;0,00338995348837209;-2;0;0;NA;0
"728";1993-09-30;0,00265032727272727;2;1;2;NA;1
"818";1993-12-31;0,00205307042253521;0;1;0;NA;1
"910";1994-03-31;0,00285819607843137;-1;-1;0;NA;-1
"1516";1995-09-30;0,005206;0;0;1;NA;0
"1612";1995-12-31;0,0036442;0;-1;0;NA;-1
"1713";1996-03-31;0,00694133333333333;0;0;0;NA;0
"1811";1996-06-30;0,00583072;0;0;0;NA;0
"1911";1996-09-30;0,00277947457627119;0;0;0;NA;0
"209";1996-12-31;0,0039045;2;2;0;NA;2
"2117";1997-03-31;0,00372702272727273;-1;-1;1;NA;-1
"2213";1997-06-30;0,0046854;-1;-1;0;NA;-1
"1100";1992-03-31;0,00251324137931035;0;0;0;NA;-1
"729";1993-09-30;0,00265032727272727;0;0;0;NA;0
"819";1993-12-31;0,00205307042253521;-2;-1;0;NA;-1
"914";1994-03-31;0,00285819607843137;-1;-1;0;NA;-1
"1012";1994-06-30;0,00347066666666667;1;1;-1;NA;-1
"1101";1992-03-31;0,00219908620689655;0;0;0;NA;0
"232";1992-06-30;0,00265722916666667;0;0;0;NA;0
"329";1992-09-30;0,00255094;0;0;0;NA;-1
"446";1992-12-31;0,00303683333333333;0;0;0;NA;0
"535";1993-03-31;0,00236198148148148;0;0;0;NA;0
"635";1993-06-30;0,00296620930232558;0;2;0;NA;2
"730";1993-09-30;0,00231903636363636;2;0;2;NA;0
"820";1993-12-31;0,00179643661971831;-1;0;-2;NA;0
"915";1994-03-31;0,00250092156862745;0;0;1;NA;0
"1013";1994-06-30;0,00303683333333333;0;0;-1;NA;0
"1120";1994-09-30;0,00398584375;0;0;0;NA;0
"1217";1994-12-31;0,00344721621621622;-1;0;-1;NA;-1
"1316";1995-03-31;0,0033565;0;-1;0;NA;0
"1416";1995-06-30;0,00850313333333333;-2;-1;-1;NA;-1
"1517";1995-09-30;0,00455525;0;-1;0;NA;-1
"1613";1995-12-31;0,003188675;0;1;0;NA;1
"1714";1996-03-31;0,00607366666666667;0;1;0;NA;1
"1812";1996-06-30;0,00510188;-1;-2;-1;NA;-1
"1912";1996-09-30;0,00216181355932203;-1;0;1;NA;0
"2010";1996-12-31;0,00303683333333333;1;0;-1;NA;0
"2118";1997-03-31;0,00289879545454545;1;1;2;NA;0
"2214";1997-06-30;0,0036442;0;0;0;NA;0
"2511";1998-03-31;0,00265722916666667;0;-1;-2;NA;-1
"269";1998-06-30;0,00344721621621622;0;-1;0;NA;0
"279";1998-09-30;0,00386506060606061;0;0;0;NA;0
"288";1998-12-31;0,00236198148148148;0;0;0;NA;0
"298";1999-03-31;0,002277625;0;0;0;NA;0
"308";1999-06-30;0,00283437777777778;1;1;1;NA;1
"3113";1999-09-30;0,002277625;-1;-1;0;NA;-1
"344";2000-06-30;0,00123673076923077;-1;-1;0;NA;-1
"374";2001-03-31;0,000663846153846154;0;1;1;NA;1
"384";2001-06-30;0,000663846153846154;0;0;0;NA;0
"398";2001-09-30;0,000719166666666667;0;0;0;NA;0
"404";2001-12-31;0,000639259259259259;0;0;0;NA;0
"4111";2002-03-31;0,000523030303030303;0;1;-1;NA;0
"447";1992-12-31;0,000433833333333333;-1;0;0;NA;-1
"1121";1994-09-30;0,00056940625;1;1;2;NA;1
"1218";1994-12-31;0,00049245945945946;0;0;-1;NA;0
"1317";1995-03-31;0,0004795;-1;0;-1;NA;0
"2215";1997-06-30;0,0005206;1;2;1;NA;2
"2610";1998-06-30;0,00049245945945946;0;0;0;NA;0
"2710";1998-09-30;0,000552151515151515;0;0;0;NA;0
"309";1999-06-30;0,000404911111111111;1;1;0;NA;1
"3114";1999-09-30;0,000325375;0;0;0;NA;0
"345";2000-06-30;0,00077172;0;0;0;NA;0
"354";2000-09-30;0,000838826086956522;1;1;1;NA;1
"366";2000-12-31;0,000876954545454545;1;1;0;NA;1
"375";2001-03-31;0,000647296875;0;0;1;NA;0
"385";2001-06-30;0,000881425531914894;-1;-1;-1;NA;-1
"399";2001-09-30;0,00125536363636364;0;0;0;NA;0
"4212";2002-06-30;0,0005178375;0;-1;1;NA;0
"4310";2002-09-30;0,000481709302325581;1;1;0;NA;1
"448";2002-12-31;0,000567493150684932;-1;-1;0;NA;-1
"457";2003-03-31;0,000436073684210526;0;0;0;NA;0
"468";2003-06-30;0,000714258620689655;0;1;0;NA;0
"475";2003-09-30;0,000583478873239437;-1;-2;-1;NA;-1
"485";2003-12-31;0,000627681818181818;1;1;0;NA;1
"497";2004-03-31;0,000668177419354839;-1;-1;0;NA;-1
"505";2004-06-30;0,000647296875;0;0;0;NA;0
"5112";2004-09-30;0,000714258620689655;1;1;0;NA;1
"5210";2004-12-31;0,00082854;0;0;0;NA;0
"536";2005-03-31;0,000521796610169492;0;0;0;NA;0
"549";2005-06-30;0,000603647058823529;1;1;1;NA;1
"586";2006-06-30;0,000530793103448276;0;0;0;NA;0
"599";2006-09-30;0,000446173913043478;0;0;0;NA;0
"604";2006-12-31;0,000540105263157895;1;1;1;NA;1
"6110";2007-03-31;0,000459492537313433;1;1;0;NA;1
"6210";2007-06-30;0,000655021276595745;0;0;-1;NA;0
"636";2007-09-30;0,000628285714285714;0;0;0;NA;0
"645";2007-12-31;0,000580867924528302;-1;-1;0;NA;-1
"654";2008-03-31;0,000559745454545455;0;0;1;NA;0
"664";2008-06-30;0,000628285714285714;-2;-2;-1;NA;-2
"673";2008-09-30;0,00133852173913043;0;0;0;NA;0
"683";2008-12-31;0,00139936363636364;0;0;0;NA;0
"695";2009-03-31;0,00118407692307692;0;0;0;NA;0
"705";2009-06-30;0,0015393;0;0;0;NA;0
"7110";2009-09-30;0,0010995;0;0;0;NA;0
"7210";2009-12-31;0,0009620625;0;0;0;NA;0
"735";2010-03-31;0,000704052631578947;0;0;0;NA;0
"746";2010-06-30;0,0008360625;0;0;0;NA;0
"755";2010-09-30;0,00121609090909091;0;0;0;NA;0
"765";2010-12-31;0,000284617021276596;2;2;0;NA;2
"773";2011-03-31;0,0003185;0;0;0;NA;0
"782";2011-06-30;0,00026754;-1;-1;0;NA;-1
"793";2011-09-30;0,00066885;1;1;0;NA;1
"803";2011-12-31;0,000393441176470588;1;1;1;NA;1
"8110";2012-03-31;0,000405363636363636;1;1;0;NA;1
"1102";1992-03-31;0,00282739655172414;0;0;-1;NA;0
"233";1992-06-30;0,0034164375;0;0;0;NA;0
"330";1992-09-30;0,00327978;0;-2;0;NA;-2
"449";1992-12-31;0,0039045;0;0;-1;NA;0
"537";1993-03-31;0,00303683333333333;2;0;1;NA;0
"637";1993-06-30;0,0038136976744186;-2;0;0;NA;0
"736";1993-09-30;0,00298161818181818;0;0;-1;NA;0
"2711";1998-09-30;0,00496936363636364;0;0;-1;NA;0
"289";1998-12-31;0,00303683333333333;0;0;0;NA;0
"1103";1992-03-31;0,00188493103448276;0;0;0;NA;0
"450";1992-12-31;0,002603;0;0;0;NA;0
"538";1993-03-31;0,00202455555555556;0;0;0;NA;0
"638";1993-06-30;0,00254246511627907;0;0;0;NA;0
"737";1993-09-30;0,00198774545454545;0;0;0;NA;0
"824";1993-12-31;0,00153980281690141;0;0;0;NA;0
"916";1994-03-31;0,00214364705882353;1;1;1;NA;1
"1104";1992-03-31;0,00251324137931035;0;-2;-1;NA;-2
"825";1993-12-31;0,00205307042253521;-2;-1;-1;NA;-1
"766";1992-03-31;0,00125662068965517;-2;-1;-1;NA;-1
"767";1992-06-30;0,00151841666666667;0;0;0;NA;0
"768";1992-09-30;0,00145768;0;-1;0;NA;-1
"769";1992-12-31;0,00173533333333333;NA;0;0;NA;0
"770";1993-03-31;0,0013497037037037;NA;0;-1;NA;0
"7711";1993-06-30;0,00169497674418605;1;1;1;NA;1
"7721";1993-09-30;0,00132516363636364;0;0;0;NA;0
"7731";1993-12-31;0,00102653521126761;-2;-1;-1;NA;-1
"774";1994-03-31;0,00142909803921569;0;-1;0;NA;0
"775";1994-06-30;0,00173533333333333;-1;-1;0;NA;-1
"776";1994-09-30;0,002277625;-1;0;0;NA;-1
"777";1994-12-31;0,00196983783783784;1;1;0;NA;2
"778";1995-03-31;0,001918;1;0;1;NA;0
"779";1995-06-30;0,00485893333333333;0;0;0;NA;0
"780";1995-09-30;0,002603;0;0;0;NA;0
"7811";1995-12-31;0,0018221;0;0;0;NA;0
"7821";1996-03-31;0,00347066666666667;0;0;0;NA;0
"783";1996-06-30;0,00291536;0;0;0;NA;0
"784";1996-09-30;0,000617661016949153;2;2;0;NA;2
"785";1996-12-31;0,000867666666666667;-2;-2;0;NA;-1
"786";1997-03-31;0,000828227272727273;0;0;0;NA;0
"1105";1992-03-31;0,002411625;0;1;1;NA;0
"234";1992-06-30;0,00154344;-1;-1;-1;NA;-1
"331";1992-09-30;0,00214366666666667;0;0;0;NA;0
"458";1992-12-31;0,0019293;-1;-1;-1;NA;-1
"539";1993-03-31;0,00226976470588235;0;0;-1;NA;0
"639";1993-06-30;0,002411625;-1;0;0;NA;0
"1122";1994-09-30;0,00214366666666667;0;-1;0;NA;0
"1219";1994-12-31;0,00154344;0;-2;0;NA;-2
"2119";1997-03-31;0,00160775;1;1;0;NA;1
"2216";1997-06-30;0,00160775;-1;-1;0;NA;-1
"2512";1998-03-31;0,00214366666666667;-1;-1;-1;NA;-1
"2611";1998-06-30;0,00175390909090909;0;0;0;NA;0
"3910";2001-09-30;0,000863;0;0;0;NA;0
"1106";1992-03-31;0,00160775;0;0;0;NA;0
"235";1992-06-30;0,00102896;-1;0;-1;NA;0
"332";1992-09-30;0,00142911111111111;0;0;0;NA;0
"459";1992-12-31;0,0012862;1;1;1;NA;1
"540";1993-03-31;0,00151317647058824;-1;0;-1;NA;0
"640";1993-06-30;0,00160775;1;1;1;NA;1
"738";1993-09-30;0,00183742857142857;0;-1;0;NA;-1
"826";1993-12-31;0,00135389473684211;-1;-1;0;NA;-1
"917";1994-03-31;0,0032155;1;1;0;NA;1
"1014";1994-06-30;0,00160775;0;0;0;NA;0
"1123";1994-09-30;0,00142911111111111;0;0;0;NA;0
"1220";1994-12-31;0,00102896;0;0;0;NA;-1
"1318";1995-03-31;0,00197876923076923;-1;-1;0;NA;-1
"1417";1995-06-30;0,00142911111111111;-1;-1;0;NA;-1
"1518";1995-09-30;0,00122495238095238;1;1;-1;NA;1
"1614";1995-12-31;0,00160775;0;0;0;NA;0
"1715";1996-03-31;0,0025724;1;1;-1;NA;1
"2217";1997-06-30;0,000535916666666667;0;0;0;NA;0
"8181";1992-03-31;0,0011184347826087;1;0;0;NA;1
"8191";1992-06-30;0,000989384615384615;-2;-2;0;NA;-2
"918";1994-03-31;0,0077172;0;0;0;NA;0
"1015";1994-06-30;0,00453952941176471;0;0;0;NA;0
"1519";1995-09-30;0,00308688;-1;-1;0;NA;-1
"1615";1995-12-31;0,0051448;0;0;0;NA;0
"1716";1996-03-31;0,00701563636363636;0;0;0;NA;0
"1813";1996-06-30;0,00593630769230769;0;0;1;NA;0
"1913";1996-09-30;0,00203084210526316;0;-1;0;NA;0
"376";2001-03-31;0,00129459375;-1;-1;-1;NA;-1
"386";2001-06-30;0,00176285106382979;0;0;0;NA;0
"3911";2001-09-30;0,00251072727272727;0;0;0;NA;0
"405";2001-12-31;0,00162458823529412;0;0;0;NA;0
"4112";2002-03-31;0,00123662686567164;0;0;0;NA;0
"1107";1992-03-31;0,00223686956521739;0;0;0;NA;0
"460";1992-12-31;0,00395753846153846;0;0;0;NA;0
"550";1993-03-31;0,00342986666666667;0;0;0;NA;0
"646";1993-06-30;0,00734971428571429;0;0;-1;NA;0
"739";1993-09-30;0,00342986666666667;1;1;1;NA;1
"827";1993-12-31;0,00270778947368421;0;-1;0;NA;NA
"919";1994-03-31;0,0051448;1;1;1;NA;NA
"1016";1994-06-30;0,00302635294117647;0;0;-1;NA;0
"1520";1995-09-30;0,00205792;0;0;0;NA;0
"1914";1996-09-30;0,00135389473684211;0;0;0;NA;0
"2011";1996-12-31;0,00146994285714286;1;1;NA;NA;2
"2120";1997-03-31;0,00142911111111111;-1;0;NA;NA;0
"844";1992-03-31;0,00167765217391304;-1;-1;-1;NA;-2
"845";1992-06-30;0,00148407692307692;1;0;0;NA;0
"846";1992-09-30;0,00226976470588235;0;0;0;NA;0
"847";1992-03-31;0,001864;0;1;-1;NA;0
"848";1992-06-30;0,00116923636363636;-1;1;-1;NA;-1
"849";1992-09-30;0,00147834482758621;0;-2;0;NA;1
"850";1992-12-31;0,0014056393442623;0;0;1;NA;1
"8511";1993-03-31;0,00136101587301587;1;1;0;NA;1
"8521";1993-06-30;0,00183737142857143;0;0;0;NA;0
"853";1993-09-30;0,00165956129032258;0;0;0;NA;0
"854";1993-12-31;0,00179882517482517;0;0;0;NA;0
"333";1992-09-30;0,000554379310344828;-1;-1;0;NA;-1
"1521";1995-09-30;0,00109615909090909;0;0;0;NA;0
"1108";1992-03-31;0,002097;-1;-2;0;NA;-2
"236";1992-06-30;0,00131539090909091;-1;0;0;NA;0
"334";1992-09-30;0,00166313793103448;1;1;1;NA;1
"469";1992-12-31;0,00158134426229508;0;0;0;NA;0
"551";1993-03-31;0,00153114285714286;-1;0;0;NA;0
"1017";1994-06-30;0,00235273170731707;0;0;-1;NA;0
"1124";1994-09-30;0,00199576551724138;0;0;1;NA;0
"1221";1994-12-31;0,00219231818181818;0;0;0;NA;0
"1319";1995-03-31;0,00298336082474227;0;0;0;NA;0
"1418";1995-06-30;0,00237201639344262;0;0;0;NA;0
"1522";1995-09-30;0,00328847727272727;0;-1;-2;NA;-1
"1814";1996-06-30;0,00239161983471074;-1;1;1;NA;1
"1915";1996-09-30;0,00254685148514851;0;1;0;NA;1
"2012";1996-12-31;0,00157811042944785;2;0;0;NA;0
"2121";1997-03-31;0,00162805063291139;-1;0;1;NA;0
"2218";1997-06-30;0,00187760583941606;-1;-1;-1;NA;-1
"2612";1998-06-30;0,0022368;0;0;1;NA;0
"2712";1998-09-30;0,00227638938053097;0;0;0;NA;0
"2810";1998-12-31;0,00216161344537815;-1;0;-1;NA;0
"299";1999-03-31;0,00262481632653061;0;-1;0;NA;-1
"3010";1999-06-30;0,00183737142857143;-1;-1;-1;NA;-1
"3115";1999-09-30;0,00225642105263158;0;0;1;NA;0
"1109";1992-03-31;0,000932;0;-1;-1;NA;-1
"470";1992-12-31;0,000702819672131148;0;0;0;NA;0
"1125";1992-03-31;0,001165;0;0;0;NA;0
"237";1992-06-30;0,000730772727272727;0;0;0;NA;0
"335";1992-09-30;0,000923965517241379;0;0;0;NA;0
"476";1992-12-31;0,000878524590163934;1;2;0;NA;2
"920";1994-03-31;0,00122725190839695;0;0;1;NA;0
"1018";1994-06-30;0,00130707317073171;0;0;0;NA;0
"1126";1994-09-30;0,00110875862068966;0;0;1;NA;0
"888";1992-03-31;0,000233;-1;-2;-2;NA;-2
"889";1992-03-31;0,000699;0;0;2;NA;1
"647";1993-06-30;0,00137802857142857;NA;-1;-1;NA;-1
"1127";1992-03-31;0,000932;0;1;0;NA;1
"238";1992-06-30;0,000584618181818182;0;-1;1;NA;-1
"336";1992-09-30;0,000739172413793103;0;0;0;NA;0
"477";1992-12-31;0,000702819672131148;0;0;0;NA;0
"552";1993-03-31;0,000680507936507937;0;1;0;NA;1
"648";1993-06-30;0,000918685714285714;1;0;0;NA;0
"922";1994-03-31;0,000981801526717557;0;0;0;NA;0
"1019";1994-06-30;0,00104565853658537;1;1;1;NA;1
"1128";1994-09-30;0,000887006896551724;0;0;0;NA;0
"1815";1996-06-30;0,00106294214876033;1;0;0;NA;0
"2910";1999-03-31;0,00164051020408163;1;0;0;NA;0
"9021";1992-03-31;0,001398;0;0;-1;NA;0
"903";1992-06-30;0,000876927272727273;0;0;0;NA;0
"904";1992-09-30;0,00110875862068966;0;0;0;NA;0
"1129";1992-03-31;0,001165;0;-1;0;NA;-1
"239";1992-06-30;0,000730772727272727;0;0;0;NA;0
"337";1992-09-30;0,000923965517241379;1;2;1;NA;2
"740";1993-09-30;0,00103722580645161;2;2;0;NA;1
"828";1993-12-31;0,00112426573426573;-1;-1;1;NA;-1
"923";1994-03-31;0,00122725190839695;-1;-1;0;NA;-1
"1020";1994-06-30;0,00130707317073171;1;1;1;NA;1
"1130";1994-09-30;0,00110875862068966;0;0;0;NA;0
