Streek,Idnr,Sektor,Gewig,Faktor,OpnameQ,Q1,Q2A,Q2P,Q3A,Q3P,Q4A,Q4P,Q5A,Q5P,Q6A,Q6P,Q7A,Q7P,Q8,Q9,Q4AX,Q6AX,Q7AX,Latecomer,NewRecruit,WrongClassif,Duplicate,Imputed
6,50340,2210,1,0.400388443,95Q2,2,1,3,2,3,3,3,2,,,2,,2,,3,3,1,1,FALSE,FALSE,FALSE,FALSE,FALSE
5,50398,2210,1,0.400388443,95Q2,2,3,3,3,2,3,2,2,,,1,,1,,1,2,1,1,FALSE,FALSE,FALSE,FALSE,FALSE
6,90998,2210,1,0.400388443,95Q2,2,2,2,2,2,2,2,2,,,1,,1,,2,2,1,1,FALSE,FALSE,FALSE,FALSE,FALSE
5,50353,2210,2,1.655549483,95Q2,1,2,2,2,2,2,2,2,,,2,,2,,1,2,1,1,FALSE,FALSE,FALSE,FALSE,FALSE
6,50395,2210,2,1.655549483,95Q2,1,1,1,1,,1,,2,,,1,,1,,2,2,1,1,FALSE,FALSE,FALSE,FALSE,FALSE
5,50406,2210,1,0.400388443,95Q2,2,1,1,2,1,2,1,2,,,2,,2,,2,2,1,1,FALSE,FALSE,FALSE,FALSE,FALSE
5,50404,2210,1,0.400388443,95Q2,1,1,1,1,1,1,1,2,,,,,,,2,1,1,1,FALSE,FALSE,FALSE,FALSE,FALSE
6,50391,2210,2,1.655549483,95Q2,2,3,3,3,3,3,3,2,,,3,,3,,2,2,1,1,FALSE,FALSE,FALSE,FALSE,FALSE
5,50355,2210,1,0.400388443,95Q2,2,3,3,2,3,2,3,2,,,1,,2,,3,3,1,1,FALSE,FALSE,FALSE,FALSE,FALSE
5,50366,2210,2,1.655549483,95Q2,1,2,1,1,1,1,1,1,,,1,,2,,1,3,1,2,FALSE,FALSE,FALSE,FALSE,FALSE
1,50505,2220,1,1.023214911,95Q2,1,1,1,1,1,1,1,1,,,1,,,,2,1,1,2,FALSE,FALSE,FALSE,FALSE,FALSE
2,50480,2220,2,4.230848678,95Q2,2,2,2,3,2,3,2,2,,,2,,2,,2,1,1,1,FALSE,FALSE,FALSE,FALSE,FALSE
1,50460,2220,1,1.023214911,95Q2,1,2,2,2,2,2,2,1,,,,,2,,3,2,2,1,FALSE,FALSE,FALSE,FALSE,FALSE
5,50501,2220,2,4.230848678,95Q2,1,1,2,1,1,1,1,2,,,,,,,2,2,2,2,FALSE,FALSE,FALSE,FALSE,FALSE
6,50499,2220,3,7.01174028,95Q2,1,1,2,1,2,1,2,2,,,1,,1,,2,2,1,1,FALSE,FALSE,FALSE,FALSE,FALSE
1,50429,2220,2,4.230848678,95Q2,1,1,1,1,1,1,1,2,,,1,,1,,2,3,1,1,FALSE,FALSE,FALSE,FALSE,FALSE
6,50450,2220,2,4.230848678,95Q2,1,2,2,1,1,2,2,2,,,1,,1,,3,2,1,1,FALSE,FALSE,FALSE,FALSE,FALSE
7,50472,2220,1,1.023214911,95Q2,1,1,1,2,2,2,2,2,,,1,,1,,2,2,1,1,FALSE,FALSE,FALSE,FALSE,FALSE
6,50442,2220,1,1.023214911,95Q2,2,3,2,,,1,1,1,,,,,,,1,2,1,1,FALSE,FALSE,FALSE,FALSE,FALSE
5,50428,2220,2,4.230848678,95Q2,1,2,2,3,3,3,3,2,,,2,,2,,1,2,1,1,FALSE,FALSE,FALSE,FALSE,FALSE
1,50514,2230,2,3.587023879,95Q2,1,2,2,1,1,1,1,2,,,2,,2,,2,2,1,1,FALSE,FALSE,FALSE,FALSE,FALSE
6,50526,2230,2,3.587023879,95Q2,2,3,3,3,3,3,3,3,,,1,,1,,2,2,1,1,FALSE,FALSE,FALSE,FALSE,FALSE
1,50521,2230,2,3.587023879,95Q2,1,1,2,1,1,1,1,1,,,1,,2,,2,2,1,1,FALSE,FALSE,FALSE,FALSE,FALSE
4,50717,2230,2,3.587023879,95Q2,2,3,3,3,3,3,3,3,,,1,,1,,2,2,1,1,FALSE,FALSE,FALSE,FALSE,FALSE
6,50575,2230,2,3.587023879,95Q2,2,2,2,3,2,3,2,3,,,2,,2,,1,3,1,1,FALSE,FALSE,FALSE,FALSE,FALSE
6,50564,2230,2,3.587023879,95Q2,1,1,2,1,1,1,1,2,,,2,,2,,2,2,1,1,FALSE,FALSE,FALSE,FALSE,FALSE
6,50557,2230,1,0.867508294,95Q2,1,1,1,1,1,,,2,,,1,,,,1,3,1,2,FALSE,FALSE,FALSE,FALSE,FALSE
2,50578,2230,2,3.587023879,95Q2,1,1,1,1,1,1,1,1,,,3,,3,,2,2,1,1,FALSE,FALSE,FALSE,FALSE,FALSE
5,50566,2230,2,3.587023879,95Q2,2,2,2,3,2,3,2,2,,,3,,3,,2,2,1,1,FALSE,FALSE,FALSE,FALSE,FALSE
5,50580,2230,2,3.587023879,95Q2,2,3,2,1,1,,,2,,,2,,2,,3,2,1,1,FALSE,FALSE,FALSE,FALSE,FALSE
4,50562,2230,2,3.587023879,95Q2,2,2,2,1,1,1,1,1,,,3,,3,,3,,1,1,FALSE,FALSE,FALSE,FALSE,FALSE
5,50570,2230,2,3.587023879,95Q2,2,3,3,2,,2,,2,,,2,,1,,3,2,1,1,FALSE,FALSE,FALSE,FALSE,FALSE
1,50586,2230,1,0.867508294,95Q2,2,3,3,3,3,,,2,,,,,2,,2,3,2,1,FALSE,FALSE,FALSE,FALSE,FALSE
1,50608,2230,1,0.867508294,95Q2,2,2,2,2,2,2,2,2,,,1,,1,,2,2,1,1,FALSE,FALSE,FALSE,FALSE,FALSE
7,30606,2230,2,3.587023879,95Q2,1,2,2,1,1,,,2,,,2,,2,,2,2,1,1,FALSE,FALSE,FALSE,FALSE,FALSE
6,50616,2230,2,3.587023879,95Q2,1,1,2,1,2,1,2,2,,,2,,2,,2,2,1,1,FALSE,FALSE,FALSE,FALSE,FALSE
1,50622,2230,1,0.867508294,95Q2,2,3,2,3,1,2,1,2,,,1,,2,,2,2,1,1,FALSE,FALSE,FALSE,FALSE,FALSE
1,50704,2230,2,3.587023879,95Q2,1,1,2,1,1,2,,2,,,2,,2,,3,2,1,1,FALSE,FALSE,FALSE,FALSE,FALSE
1,50688,2230,2,3.587023879,95Q2,1,2,1,2,2,2,2,2,,,2,,2,,1,2,1,1,FALSE,FALSE,FALSE,FALSE,FALSE
1,50646,2230,2,3.587023879,95Q2,1,1,2,1,1,,,2,,,1,,1,,2,2,1,1,FALSE,FALSE,FALSE,FALSE,FALSE
2,50632,2230,1,0.867508294,95Q2,2,2,2,1,1,1,1,1,,,2,,2,,2,2,1,1,FALSE,FALSE,FALSE,FALSE,FALSE
1,50683,2230,2,3.587023879,95Q2,1,1,2,1,2,1,2,3,,,1,,1,,2,1,1,1,FALSE,FALSE,FALSE,FALSE,FALSE
9,50684,2230,2,3.587023879,95Q2,2,2,2,2,2,,,2,,,2,,2,,2,2,1,1,FALSE,FALSE,FALSE,FALSE,FALSE
2,50669,2230,2,3.587023879,95Q2,1,3,2,3,2,3,3,3,,,3,,,,2,1,1,2,FALSE,FALSE,FALSE,FALSE,FALSE
6,50648,2230,2,3.587023879,95Q2,1,1,1,1,,,,1,,,2,,2,,2,1,1,1,FALSE,FALSE,FALSE,FALSE,FALSE
5,50693,2230,1,0.867508294,95Q2,2,1,1,1,1,1,1,2,,,2,,2,,2,1,1,1,FALSE,FALSE,FALSE,FALSE,FALSE
6,50642,2230,2,3.587023879,95Q2,1,1,2,1,1,1,1,1,,,1,,1,,2,2,1,1,FALSE,FALSE,FALSE,FALSE,FALSE
6,50700,2230,2,3.587023879,95Q2,2,2,2,2,1,,,2,,,2,,2,,2,2,1,1,FALSE,FALSE,FALSE,FALSE,FALSE
4,50711,2230,1,0.867508294,95Q2,2,2,2,1,1,,,2,,,1,,1,,2,3,1,1,FALSE,FALSE,FALSE,FALSE,FALSE
6,50668,2230,1,0.867508294,95Q2,1,1,1,1,1,1,1,2,,,1,,1,,3,2,1,1,FALSE,FALSE,FALSE,FALSE,FALSE
6,50637,2230,1,0.867508294,95Q2,2,3,3,3,3,,,2,,,1,,1,,2,2,1,1,FALSE,FALSE,FALSE,FALSE,FALSE
6,50634,2230,2,3.587023879,95Q2,2,2,2,1,1,2,2,2,,,1,,1,,1,3,1,1,FALSE,FALSE,FALSE,FALSE,FALSE
6,50654,2230,2,3.587023879,95Q2,1,1,1,1,1,1,1,2,,,1,,1,,2,1,1,1,FALSE,FALSE,FALSE,FALSE,FALSE
6,50678,2230,2,3.587023879,95Q2,1,1,2,1,1,1,1,1,,,1,,1,,2,2,1,1,FALSE,FALSE,FALSE,FALSE,FALSE
6,50079,2110,2,3.954923764,95Q1,1,2,2,1,2,1,2,1,,,1,,1,,2,1,1,1,FALSE,FALSE,FALSE,FALSE,FALSE
1,50026,2110,1,0.956483504,95Q1,1,1,1,1,1,1,1,3,,,2,,2,,2,2,1,1,FALSE,FALSE,FALSE,FALSE,FALSE
2,50047,2110,2,3.954923764,95Q1,1,2,1,1,2,2,2,2,,,2,,2,,2,2,1,1,FALSE,FALSE,FALSE,FALSE,FALSE
5,50053,2110,1,0.956483504,95Q1,2,3,3,3,1,1,1,2,,,1,,1,,1,2,1,1,FALSE,FALSE,FALSE,FALSE,FALSE
5,50010,2110,2,3.954923764,95Q1,1,1,1,1,1,1,1,1,,,2,,1,,2,2,1,1,FALSE,FALSE,FALSE,FALSE,FALSE
1,50072,2110,1,0.956483504,95Q1,1,1,1,1,1,1,1,1,,,1,,1,,3,3,1,1,FALSE,FALSE,FALSE,FALSE,FALSE
1,50104,2110,2,3.954923764,95Q1,1,1,1,1,1,1,1,2,,,1,,1,,1,1,1,1,FALSE,FALSE,FALSE,FALSE,FALSE
6,50081,2110,2,3.954923764,95Q1,1,1,1,1,2,1,2,1,,,,,,,2,3,2,2,FALSE,FALSE,FALSE,FALSE,FALSE
6,50120,2110,1,0.956483504,95Q1,1,1,1,1,,1,,2,,,2,,2,,2,1,1,1,FALSE,FALSE,FALSE,FALSE,FALSE
6,50067,2110,2,3.954923764,95Q1,1,1,1,1,1,1,1,3,,,1,,1,,2,2,1,1,FALSE,FALSE,FALSE,FALSE,FALSE
6,50095,2110,1,0.956483504,95Q1,1,1,1,1,1,,,1,,,2,,1,,2,2,1,1,FALSE,FALSE,FALSE,FALSE,FALSE
6,50000,2110,2,3.954923764,95Q1,2,3,3,3,2,3,2,2,,,2,,2,,2,2,1,1,FALSE,FALSE,FALSE,FALSE,FALSE
6,50107,2110,2,3.954923764,95Q1,1,1,1,2,1,2,1,2,,,2,,2,,2,3,1,1,FALSE,FALSE,FALSE,FALSE,FALSE
6,50084,2110,2,3.954923764,95Q1,1,1,1,1,1,1,1,2,,,2,,2,,1,1,1,1,FALSE,FALSE,FALSE,FALSE,FALSE
5,50076,2110,2,3.954923764,95Q1,2,1,1,1,1,,1,2,,,1,,1,,2,3,1,1,FALSE,FALSE,FALSE,FALSE,FALSE
5,50002,2110,1,0.956483504,95Q1,1,1,1,2,1,2,1,1,,,1,,1,,2,2,1,1,FALSE,FALSE,FALSE,FALSE,FALSE
5,50065,2110,2,3.954923764,95Q1,1,1,1,1,1,1,1,3,,,1,,2,,1,2,1,1,FALSE,FALSE,FALSE,FALSE,FALSE
5,50094,2110,1,0.956483504,95Q1,1,1,2,1,,1,,1,,,1,,2,,3,2,1,1,FALSE,FALSE,FALSE,FALSE,FALSE
6,50099,2110,2,3.954923764,95Q1,1,1,2,1,2,1,2,1,,,2,,2,,1,1,1,1,FALSE,FALSE,FALSE,FALSE,FALSE
4,50114,2110,2,3.954923764,95Q1,2,2,1,2,1,2,1,1,,,1,,1,,2,3,1,1,FALSE,FALSE,FALSE,FALSE,FALSE
6,50027,2110,2,3.954923764,95Q1,1,1,1,1,1,,,1,,,2,,1,,2,2,1,1,FALSE,FALSE,FALSE,FALSE,FALSE
2,50044,2110,1,0.956483504,95Q1,2,1,1,1,1,1,1,1,,,1,,1,,2,3,1,1,FALSE,FALSE,FALSE,FALSE,FALSE
6,50025,2110,2,3.954923764,95Q1,1,1,1,1,1,1,1,1,,,2,,3,,2,,1,1,FALSE,FALSE,FALSE,FALSE,FALSE
4,50115,2110,1,0.956483504,95Q1,2,3,3,2,2,2,2,3,,,1,,1,,2,2,1,1,FALSE,FALSE,FALSE,FALSE,FALSE
5,50056,2110,2,3.954923764,95Q1,1,1,1,1,1,1,1,2,,,2,,2,,3,2,1,1,FALSE,FALSE,FALSE,FALSE,FALSE
6,50071,2110,2,3.954923764,95Q1,2,3,3,3,3,,,2,,,2,,2,,1,3,1,1,FALSE,FALSE,FALSE,FALSE,FALSE
4,50122,2110,3,6.55445287,95Q1,2,3,2,3,3,2,3,2,,,1,,1,,1,2,1,1,FALSE,FALSE,FALSE,FALSE,FALSE
6,50024,2110,1,0.956483504,95Q1,1,1,1,1,1,1,1,1,,,2,,2,,2,2,1,1,FALSE,FALSE,FALSE,FALSE,FALSE
1,50216,2120,2,2.943199081,95Q1,1,2,1,1,1,1,1,2,,,1,,3,,2,2,1,1,FALSE,FALSE,FALSE,FALSE,FALSE
1,50198,2120,1,0.711801677,95Q1,1,1,2,1,1,1,1,2,,,1,,1,,2,2,1,1,FALSE,FALSE,FALSE,FALSE,FALSE
1,50208,2120,2,2.943199081,95Q1,1,1,1,1,1,1,1,2,,,3,,3,,1,1,1,1,FALSE,FALSE,FALSE,FALSE,FALSE
1,50212,2120,1,0.711801677,95Q1,1,1,2,2,1,2,2,2,,,2,,2,,2,1,1,1,FALSE,FALSE,FALSE,FALSE,FALSE
1,50184,2120,2,2.943199081,95Q1,2,1,1,3,1,3,2,2,,,1,,1,,1,1,1,1,FALSE,FALSE,FALSE,FALSE,FALSE
1,50137,2120,3,4.877732369,95Q1,2,2,2,1,2,1,2,2,,,3,,3,,2,2,1,1,FALSE,FALSE,FALSE,FALSE,FALSE
1,50138,2120,1,0.711801677,95Q1,2,3,3,2,2,2,2,3,,,,,,,2,3,2,2,FALSE,FALSE,FALSE,FALSE,FALSE
1,50188,2120,1,0.711801677,95Q1,2,2,3,1,1,1,1,2,,,1,,1,,2,1,1,1,FALSE,FALSE,FALSE,FALSE,FALSE
6,50140,2120,3,4.877732369,95Q1,1,1,1,1,1,1,1,2,,,3,,3,,2,2,1,1,FALSE,FALSE,FALSE,FALSE,FALSE
6,50215,2120,2,2.943199081,95Q1,1,1,2,2,2,,,2,,,1,,1,,2,2,1,1,FALSE,FALSE,FALSE,FALSE,FALSE
5,50165,2120,1,0.711801677,95Q1,1,1,1,1,1,1,1,2,,,1,,1,,2,2,1,1,FALSE,FALSE,FALSE,FALSE,FALSE
6,50177,2120,2,2.943199081,95Q1,1,1,2,1,1,1,1,1,,,2,,2,,1,2,1,1,FALSE,FALSE,FALSE,FALSE,FALSE
7,50157,2120,2,2.943199081,95Q1,1,1,1,1,1,1,1,1,,,1,,1,,2,1,1,1,FALSE,FALSE,FALSE,FALSE,FALSE
6,50144,2120,1,0.711801677,95Q1,1,2,2,2,2,2,2,2,,,2,,1,,2,2,1,1,FALSE,FALSE,FALSE,FALSE,FALSE
5,50168,2120,1,0.711801677,95Q1,2,2,2,2,2,3,2,1,,,3,,3,,2,1,1,1,FALSE,FALSE,FALSE,FALSE,FALSE
4,50154,2120,2,2.943199081,95Q1,2,2,2,1,2,1,2,2,,,2,,2,,2,2,1,1,FALSE,FALSE,FALSE,FALSE,FALSE
1,50195,2120,1,0.711801677,95Q1,1,2,1,3,2,1,2,2,,,1,,1,,1,3,1,1,FALSE,FALSE,FALSE,FALSE,FALSE
6,50200,2120,2,2.943199081,95Q1,1,1,1,1,1,1,1,1,,,2,,2,,2,2,1,1,FALSE,FALSE,FALSE,FALSE,FALSE
5,50183,2120,1,0.711801677,95Q1,1,1,1,1,,1,,2,,,2,,2,,2,1,1,1,FALSE,FALSE,FALSE,FALSE,FALSE
1,50261,2130,2,2.023449368,95Q1,1,1,1,1,1,,,2,,,2,,2,,2,2,1,1,FALSE,FALSE,FALSE,FALSE,FALSE
1,50273,2130,2,2.023449368,95Q1,1,2,1,2,2,2,2,2,,,2,,2,,2,2,1,1,FALSE,FALSE,FALSE,FALSE,FALSE
5,50226,2130,1,0.489363653,95Q1,2,2,3,3,2,3,2,3,,,1,,1,,2,1,1,1,FALSE,FALSE,FALSE,FALSE,FALSE
6,50271,2130,1,0.489363653,95Q1,1,1,1,1,1,1,1,3,,,2,,2,,2,1,1,1,FALSE,FALSE,FALSE,FALSE,FALSE
5,50251,2130,2,2.023449368,95Q1,1,2,2,1,1,,,2,,,2,,2,,1,2,1,1,FALSE,FALSE,FALSE,FALSE,FALSE
2,50289,2130,2,2.023449368,95Q1,1,2,2,2,2,2,2,2,,,1,,1,,2,2,1,1,FALSE,FALSE,FALSE,FALSE,FALSE
6,50227,2130,2,2.023449368,95Q1,1,1,1,1,2,,,2,,,1,,1,,2,1,1,1,FALSE,FALSE,FALSE,FALSE,FALSE
6,50264,2130,2,2.023449368,95Q1,1,1,1,1,1,1,1,2,,,1,,1,,2,1,1,1,FALSE,FALSE,FALSE,FALSE,FALSE
4,50234,2130,2,2.023449368,95Q1,1,2,3,2,3,2,3,1,,,2,,2,,2,2,1,1,FALSE,FALSE,FALSE,FALSE,FALSE
3,50282,2130,1,0.489363653,95Q1,2,3,3,3,3,3,3,3,,,1,,1,,1,2,1,1,FALSE,FALSE,FALSE,FALSE,FALSE
6,50225,2130,2,2.023449368,95Q1,1,,1,1,1,1,1,1,,,1,,1,,2,2,1,1,FALSE,FALSE,FALSE,FALSE,FALSE
5,50267,2130,2,2.023449368,95Q1,1,3,2,3,2,3,2,2,,,2,,2,,1,2,1,1,FALSE,FALSE,FALSE,FALSE,FALSE
5,50252,2130,2,2.023449368,95Q1,1,1,2,1,1,1,1,1,,,2,,2,,1,2,1,1,FALSE,FALSE,FALSE,FALSE,FALSE
6,50278,2130,2,2.023449368,95Q1,1,2,1,1,2,1,2,2,,,2,,2,,2,2,1,1,FALSE,FALSE,FALSE,FALSE,FALSE
1,50302,2110,2,3.954923764,95Q1,1,2,2,2,2,2,2,2,,,2,,2,,2,,1,1,FALSE,FALSE,FALSE,FALSE,FALSE
2,50304,2110,1,0.956483504,95Q1,1,3,2,1,1,1,1,2,,,2,,2,,3,3,1,1,FALSE,FALSE,FALSE,FALSE,FALSE
8,50333,2110,2,3.954923764,95Q1,2,1,1,1,1,1,1,3,,,1,,1,,1,1,1,1,FALSE,FALSE,FALSE,FALSE,FALSE
6,50321,2110,1,0.956483504,95Q1,1,1,1,1,1,,,2,,,2,,2,,2,1,1,1,FALSE,FALSE,FALSE,FALSE,FALSE
7,91003,2110,2,3.954923764,95Q1,1,1,1,1,1,1,1,1,,,2,,2,,2,2,1,1,FALSE,FALSE,FALSE,FALSE,FALSE
6,50325,2110,2,3.954923764,95Q1,2,3,3,3,3,3,3,1,,,3,,3,,1,2,2,2,FALSE,FALSE,FALSE,FALSE,FALSE
2,50295,2110,1,0.956483504,95Q1,2,2,2,1,2,,,2,,,1,,1,,2,2,1,1,FALSE,FALSE,FALSE,FALSE,FALSE
6,50329,2110,2,3.954923764,95Q1,1,1,1,1,1,1,1,1,,,2,,2,,2,1,1,1,FALSE,FALSE,FALSE,FALSE,FALSE
4,91008,2110,1,0.956483504,95Q1,1,1,1,1,1,1,1,2,,,1,,1,,2,2,1,1,FALSE,FALSE,FALSE,FALSE,FALSE
1,50359,2210,1,0.400388443,95Q1,1,3,1,3,3,3,3,2,,,2,,2,,2,2,1,1,FALSE,FALSE,FALSE,FALSE,FALSE
1,50361,2210,1,0.400388443,95Q1,2,2,2,2,2,3,3,2,,,2,,2,,1,2,1,1,FALSE,FALSE,FALSE,FALSE,FALSE
1,51840,2210,2,1.655549483,95Q1,2,2,1,1,1,,,1,,,1,,1,,1,3,1,1,FALSE,FALSE,FALSE,FALSE,FALSE
5,50404,2210,1,0.400388443,95Q1,1,1,1,1,1,1,1,2,,,1,,1,,1,2,1,1,FALSE,FALSE,FALSE,FALSE,FALSE
5,50353,2210,2,1.655549483,95Q1,2,2,2,2,2,2,2,2,,,1,,2,,1,2,1,1,FALSE,FALSE,FALSE,FALSE,FALSE
6,50395,2210,2,1.655549483,95Q1,2,2,2,3,1,2,1,2,,,1,,1,,2,2,1,1,FALSE,FALSE,FALSE,FALSE,FALSE
8,90972,2210,1,0.400388443,95Q1,1,1,1,1,1,,,2,,,1,,1,,2,1,1,1,FALSE,FALSE,FALSE,FALSE,FALSE
5,50393,2210,2,1.655549483,95Q1,1,1,2,1,,,,3,,,1,,1,,3,2,1,1,FALSE,FALSE,FALSE,FALSE,FALSE
2,50351,2210,1,0.400388443,95Q1,1,1,2,2,1,1,1,2,,,1,,2,,1,2,1,1,FALSE,FALSE,FALSE,FALSE,FALSE
5,50406,2210,1,0.400388443,95Q1,2,2,2,2,2,2,2,2,,,,,2,,2,2,2,1,FALSE,FALSE,FALSE,FALSE,FALSE
2,50378,2210,1,0.400388443,95Q1,1,2,2,3,2,2,2,3,,,1,,1,,2,2,1,1,FALSE,FALSE,FALSE,FALSE,FALSE
6,90998,2210,1,0.400388443,95Q1,2,3,2,3,2,3,2,2,,,,,,,2,3,2,2,FALSE,FALSE,FALSE,FALSE,FALSE
9,30597,2210,2,1.655549483,95Q1,2,3,3,2,2,2,2,2,,,1,,1,,2,2,1,1,FALSE,FALSE,FALSE,FALSE,FALSE
6,50340,2210,1,0.400388443,95Q1,2,3,2,3,3,,,3,,,1,,1,,3,3,1,1,FALSE,FALSE,FALSE,FALSE,FALSE
6,50346,2210,2,1.655549483,95Q1,2,3,1,1,1,3,1,3,,,1,,1,,1,3,1,1,FALSE,FALSE,FALSE,FALSE,FALSE
2,50360,2210,2,1.655549483,95Q1,1,1,1,1,1,1,1,2,,,3,,3,,1,2,1,1,FALSE,FALSE,FALSE,FALSE,FALSE
5,50355,2210,1,0.400388443,95Q1,2,3,3,3,3,3,3,2,,,1,,2,,3,3,1,1,FALSE,FALSE,FALSE,FALSE,FALSE
6,50391,2210,2,1.655549483,95Q1,2,2,2,3,2,3,2,3,,,2,,2,,1,2,1,1,FALSE,FALSE,FALSE,FALSE,FALSE
5,50366,2210,2,1.655549483,95Q1,1,2,1,1,1,,,1,,,1,,,,,3,1,2,FALSE,FALSE,FALSE,FALSE,FALSE
6,50407,2210,2,1.655549483,95Q1,2,2,1,2,1,,,1,,,1,,1,,1,,1,1,FALSE,FALSE,FALSE,FALSE,FALSE
1,50505,2220,1,1.023214911,95Q1,2,3,3,3,1,,,1,,,,,,,2,2,2,2,FALSE,FALSE,FALSE,FALSE,FALSE
1,50460,2220,1,1.023214911,95Q1,1,2,2,2,2,2,2,1,,,2,,2,,2,2,1,1,FALSE,FALSE,FALSE,FALSE,FALSE
4,50491,2220,2,4.230848678,95Q1,1,1,1,1,1,1,1,1,,,2,,2,,,2,1,1,FALSE,FALSE,FALSE,FALSE,FALSE
5,50425,2220,2,4.230848678,95Q1,1,2,2,1,1,2,2,2,,,1,,1,,2,1,1,1,FALSE,FALSE,FALSE,FALSE,FALSE
6,50426,2220,3,7.01174028,95Q1,2,2,2,3,2,3,1,1,,,1,,1,,1,3,1,1,FALSE,FALSE,FALSE,FALSE,FALSE
5,50435,2220,2,4.230848678,95Q1,1,1,1,1,2,,,2,,,2,,2,,3,2,1,1,FALSE,FALSE,FALSE,FALSE,FALSE
5,50501,2220,2,4.230848678,95Q1,2,3,2,1,1,1,1,2,,,2,,2,,2,2,1,1,FALSE,FALSE,FALSE,FALSE,FALSE
6,50499,2220,3,7.01174028,95Q1,1,2,2,1,2,1,2,1,,,1,,1,,1,2,2,1,FALSE,FALSE,FALSE,FALSE,FALSE
5,50422,2220,2,4.230848678,95Q1,2,3,3,2,2,,,3,,,,,1,,1,3,2,1,FALSE,FALSE,FALSE,FALSE,FALSE
5,50448,2220,2,4.230848678,95Q1,1,2,2,1,2,1,2,3,,,2,,2,,2,2,1,1,FALSE,FALSE,FALSE,FALSE,FALSE
5,50428,2220,2,4.230848678,95Q1,1,1,1,2,1,1,1,1,,,3,,2,,3,1,1,1,FALSE,FALSE,FALSE,FALSE,FALSE
6,50469,2220,2,4.230848678,95Q1,1,1,1,1,1,,,2,,,,,2,,2,2,,1,FALSE,FALSE,FALSE,FALSE,FALSE
1,50514,2230,2,3.587023879,95Q1,1,1,1,1,1,,,2,,,2,,2,,2,2,1,1,FALSE,FALSE,FALSE,FALSE,FALSE
4,50717,2230,2,3.587023879,95Q1,2,3,3,3,2,3,2,3,,,1,,1,,2,2,1,1,FALSE,FALSE,FALSE,FALSE,FALSE
6,50529,2230,3,5.944736324,95Q1,2,2,2,2,1,2,1,3,,,3,,3,,3,2,1,1,FALSE,FALSE,FALSE,FALSE,FALSE
6,50530,2230,2,3.587023879,95Q1,1,2,1,1,1,1,1,3,,,1,,1,,2,2,1,1,FALSE,FALSE,FALSE,FALSE,FALSE
5,50573,2230,3,5.944736324,95Q1,2,3,2,2,2,1,1,2,,,3,,3,,1,2,1,1,FALSE,FALSE,FALSE,FALSE,FALSE
6,50575,2230,2,3.587023879,95Q1,2,3,2,3,2,3,2,3,,,2,,2,,1,1,1,1,FALSE,FALSE,FALSE,FALSE,FALSE
4,50562,2230,2,3.587023879,95Q1,1,1,1,1,1,,,1,,,2,,2,,3,,1,1,FALSE,FALSE,FALSE,FALSE,FALSE
3,50574,2230,2,3.587023879,95Q1,1,1,2,1,2,,,2,,,2,,2,,2,1,1,1,FALSE,FALSE,FALSE,FALSE,FALSE
5,50570,2230,2,3.587023879,95Q1,2,3,3,3,3,3,3,3,,,2,,2,,1,3,1,1,FALSE,FALSE,FALSE,FALSE,FALSE
5,50580,2230,2,3.587023879,95Q1,2,2,2,1,1,1,1,2,,,3,,3,,2,2,1,1,FALSE,FALSE,FALSE,FALSE,FALSE
6,50579,2230,2,3.587023879,95Q1,2,3,3,1,1,1,1,1,,,2,,2,,2,2,1,1,FALSE,FALSE,FALSE,FALSE,FALSE
1,50586,2230,1,0.867508294,95Q1,2,3,3,3,3,,,2,,,1,,1,,2,3,1,1,FALSE,FALSE,FALSE,FALSE,FALSE
5,50590,2230,1,0.867508294,95Q1,1,1,1,1,1,1,1,2,,,1,,1,,3,2,2,1,FALSE,FALSE,FALSE,FALSE,FALSE
1,50592,2230,1,0.867508294,95Q1,1,1,1,1,2,,,2,,,2,,2,,3,2,1,1,FALSE,FALSE,FALSE,FALSE,FALSE
1,50608,2230,1,0.867508294,95Q1,2,3,2,3,3,3,3,2,,,2,,2,,2,2,1,1,FALSE,FALSE,FALSE,FALSE,FALSE
6,50616,2230,2,3.587023879,95Q1,1,1,2,1,1,1,1,2,,,1,,1,,2,2,1,1,FALSE,FALSE,FALSE,FALSE,FALSE
1,50622,2230,1,0.867508294,95Q1,2,3,1,3,1,2,2,2,,,1,,2,,2,3,1,1,FALSE,FALSE,FALSE,FALSE,FALSE
1,50683,2230,2,3.587023879,95Q1,2,2,2,1,2,1,2,1,,,2,,2,,2,1,1,1,FALSE,FALSE,FALSE,FALSE,FALSE
2,50632,2230,1,0.867508294,95Q1,2,2,2,1,1,2,1,1,,,2,,2,,2,2,1,1,FALSE,FALSE,FALSE,FALSE,FALSE
1,50688,2230,2,3.587023879,95Q1,1,2,2,2,2,2,2,2,,,2,,2,,2,2,1,1,FALSE,FALSE,FALSE,FALSE,FALSE
2,50669,2230,2,3.587023879,95Q1,1,3,3,3,3,3,3,3,,,2,,,,2,1,1,2,FALSE,FALSE,FALSE,FALSE,FALSE
9,50684,2230,2,3.587023879,95Q1,1,2,2,2,1,2,1,,,,3,,3,,2,2,1,2,FALSE,FALSE,FALSE,FALSE,FALSE
6,50637,2230,1,0.867508294,95Q1,2,2,2,2,2,,,2,,,2,,1,,2,1,1,1,FALSE,FALSE,FALSE,FALSE,FALSE
