"";"Datum";"factor";"eQ2";"eQ3";"eQ4";"eQ5";"eQ6"
"5352";2005-03-31;4;0;0;-1;-1;NA
"5867";2006-06-30;4;0;0;0;-1;NA
"5947";2006-09-30;4;0;0;-1;0;NA
"6053";2006-12-31;4;0;0;-1;0;NA
"61123";2007-03-31;4;-1;-1;-1;-1;NA
"6455";2007-12-31;4;-1;-1;-1;-1;NA
"6568";2008-03-31;4;0;0;0;0;NA
"6675";2008-06-30;4;0;0;0;0;NA
"69107";2009-03-31;4;0;0;0;1;NA
"70107";2009-06-30;4;0;0;0;0;NA
"7193";2009-09-30;4;0;0;0;-1;NA
"7286";2009-12-31;4;-2;-2;0;-1;NA
"73116";2010-03-31;4;-1;-1;0;0;NA
"8092";2011-12-31;4;-1;-1;0;-1;NA
"8467";2012-12-31;4;0;0;1;-1;NA
"8572";2013-03-31;4;0;0;-1;-1;NA
"9151";2014-09-30;4;-1;-1;-1;-2;NA
"9255";2014-12-31;4;NA;-1;NA;NA;NA
"9451";2015-06-30;4;0;0;0;0;NA
"4652";2003-06-30;2;0;NA;1;0;NA
"4746";2003-09-30;2;1;NA;0;1;NA
"4653";2003-06-30;1;NA;-1;-2;-2;NA
"5868";2006-06-30;1;NA;0;0;0;NA
"6356";2007-09-30;1;1;1;NA;1;NA
"8180";2012-03-31;1;-1;0;1;0;NA
"8573";2013-03-31;1;1;1;1;0;NA
"8950";2014-03-31;1;0;NA;1;NA;NA
"9256";2014-12-31;1;0;-1;-1;-1;NA
"9356";2015-03-31;1;NA;0;NA;NA;NA
"4654";2003-06-30;1;NA;2;2;1;NA
"4747";2003-09-30;1;NA;0;0;1;NA
"5039";2004-06-30;1;NA;1;1;1;NA
"5145";2004-09-30;1;NA;0;0;0;NA
"5253";2004-12-31;1;NA;0;1;1;NA
"5721";2006-03-31;1;NA;0;0;0;NA
"5869";2006-06-30;1;NA;0;0;0;NA
"61124";2007-03-31;1;NA;0;0;1;NA
"6256";2007-06-30;1;NA;-1;0;-1;NA
"6569";2008-03-31;1;NA;1;1;1;NA
"6676";2008-06-30;1;NA;-1;-1;-1;NA
"6797";2008-09-30;1;NA;1;1;0;NA
"70108";2009-06-30;1;NA;0;0;0;NA
"73117";2010-03-31;1;NA;-1;0;0;NA
"7696";2010-12-31;1;NA;1;1;1;NA
"7996";2011-09-30;1;NA;0;0;0;NA
"8093";2011-12-31;1;NA;0;0;0;NA
"8181";2012-03-31;1;NA;2;1;1;NA
"8277";2012-06-30;1;NA;0;1;0;NA
"8393";2012-09-30;1;NA;0;1;1;NA
"9043";2014-06-30;1;NA;2;1;1;NA
"4655";2003-06-30;1;1;NA;0;0;NA
"4748";2003-09-30;1;1;NA;0;0;NA
"4847";2003-12-31;1;NA;0;0;1;NA
"4944";2004-03-31;1;0;0;0;-1;NA
"5040";2004-06-30;1;0;0;0;0;NA
"5146";2004-09-30;1;1;NA;0;-1;NA
"5254";2004-12-31;1;NA;NA;0;2;NA
"5353";2005-03-31;1;NA;1;0;0;NA
"5441";2005-06-30;1;NA;0;0;-1;NA
"5722";2006-03-31;1;1;1;1;1;NA
"5870";2006-06-30;1;1;NA;0;0;NA
"5948";2006-09-30;1;0;NA;-1;-1;NA
"6054";2006-12-31;1;0;0;0;0;NA
"61125";2007-03-31;1;0;0;0;0;NA
"6456";2007-12-31;1;NA;0;1;1;NA
"6570";2008-03-31;1;NA;1;1;1;NA
"4656";2003-06-30;3;NA;1;1;-1;NA
"4749";2003-09-30;3;0;0;-1;1;NA
"4848";2003-12-31;3;-1;-1;0;0;NA
"4945";2004-03-31;3;0;0;0;0;NA
"5041";2004-06-30;3;-1;-1;-1;0;NA
"5147";2004-09-30;3;1;2;2;1;NA
"5255";2004-12-31;3;1;1;1;1;NA
"5354";2005-03-31;3;1;1;1;1;NA
"5442";2005-06-30;3;0;1;1;0;NA
"5723";2006-03-31;3;1;1;1;0;NA
"5871";2006-06-30;3;0;-1;-1;-1;NA
"5949";2006-09-30;3;0;1;0;0;NA
"6055";2006-12-31;3;0;0;0;-1;NA
"61126";2007-03-31;3;NA;0;0;0;NA
"6257";2007-06-30;3;0;0;0;0;NA
"6357";2007-09-30;3;1;1;1;1;NA
"6457";2007-12-31;3;0;0;0;0;NA
"6894";2008-12-31;3;-2;-2;-1;-1;NA
"69108";2009-03-31;3;0;0;0;0;NA
"8094";2011-12-31;3;-1;-1;-1;0;NA
"8951";2014-03-31;3;0;0;0;0;NA
"9044";2014-06-30;3;1;1;1;0;NA
"9357";2015-03-31;3;-1;0;0;0;NA
"9452";2015-06-30;3;-1;-1;-1;-1;NA
"6798";2008-09-30;4;NA;0;-1;0;NA
"9152";2014-09-30;4;-1;-1;-1;-1;NA
"9453";2015-06-30;4;0;0;0;0;NA
"4657";2003-06-30;2;-1;-1;0;0;NA
"4946";2004-03-31;2;0;0;1;1;NA
"5042";2004-06-30;2;0;0;0;0;NA
"5148";2004-09-30;2;1;1;0;0;NA
"5256";2004-12-31;2;1;1;0;0;NA
"5355";2005-03-31;2;-1;-1;0;0;NA
"5443";2005-06-30;2;-1;-1;0;0;NA
"5950";2006-09-30;2;1;1;0;0;NA
"6056";2006-12-31;2;0;0;0;0;NA
"61127";2007-03-31;2;1;1;0;0;NA
"6258";2007-06-30;2;1;1;1;0;NA
"6895";2008-12-31;2;-1;-1;-1;-1;NA
"4947";2004-03-31;1;0;0;-1;0;NA
"5724";2006-03-31;1;1;1;1;0;NA
"6571";2008-03-31;1;0;0;0;0;NA
"4849";2003-12-31;2;1;0;-1;0;NA
"4948";2004-03-31;2;0;0;0;0;NA
"5043";2004-06-30;2;0;0;0;0;NA
"5725";2006-03-31;2;0;0;0;0;NA
"69109";2009-03-31;2;0;0;0;0;NA
"74112";2010-06-30;2;0;0;0;0;NA
"4658";2003-06-30;4;-2;-2;-1;-1;NA
"4750";2003-09-30;4;-1;-1;-1;0;NA
"4850";2003-12-31;4;0;0;-2;-1;NA
"4949";2004-03-31;4;1;1;0;1;NA
"5044";2004-06-30;4;-1;-1;-1;-1;NA
"5257";2004-12-31;4;-2;-2;0;-1;NA
"6259";2007-06-30;4;-2;-2;-2;-1;NA
"6358";2007-09-30;4;-1;-1;-1;-1;NA
"6458";2007-12-31;4;-2;-2;-2;-2;NA
"6572";2008-03-31;4;-1;-1;-1;-1;NA
"4659";2003-06-30;2;1;0;-1;1;NA
"4751";2003-09-30;2;NA;0;0;0;NA
"5045";2004-06-30;2;0;0;0;-2;NA
"5149";2004-09-30;2;0;0;1;0;NA
"5258";2004-12-31;2;0;0;0;1;NA
"5046";2004-06-30;1;0;-2;-1;0;NA
"5150";2004-09-30;1;0;0;0;-1;NA
"5259";2004-12-31;1;NA;0;0;0;NA
"6359";2007-09-30;1;-1;-1;0;-2;NA
"7287";2009-12-31;1;1;1;1;0;NA
"9454";2015-06-30;1;0;0;0;0;NA
"5260";2004-12-31;1;-1;-1;0;0;NA
"4950";2004-03-31;1;1;0;-1;0;NA
"5047";2004-06-30;1;-1;0;0;0;NA
"5356";2005-03-31;1;NA;-1;0;0;NA
"61128";2007-03-31;1;0;0;0;0;NA
"6260";2007-06-30;1;1;1;1;-1;NA
"6360";2007-09-30;1;1;1;1;0;NA
"6459";2007-12-31;1;1;1;-1;0;NA
"6573";2008-03-31;1;0;-1;-2;-2;NA
"6677";2008-06-30;1;0;2;1;0;NA
"6799";2008-09-30;3;-2;-2;-2;-1;NA
"6896";2008-12-31;3;NA;0;0;0;NA
"69110";2009-03-31;3;0;-1;0;0;NA
"70109";2009-06-30;3;-1;0;-1;-1;NA
"7194";2009-09-30;3;NA;-1;-1;-1;NA
"7288";2009-12-31;3;NA;-1;-1;0;NA
"73118";2010-03-31;3;NA;-1;-1;-1;NA
"74113";2010-06-30;3;-2;-2;-1;-1;NA
"7599";2010-09-30;3;-1;-1;-1;-1;NA
"7697";2010-12-31;3;-1;-1;-1;-2;NA
"5048";2004-06-30;4;0;0;0;0;NA
"5151";2004-09-30;4;NA;1;1;1;NA
"5261";2004-12-31;4;NA;0;0;0;NA
"5357";2005-03-31;4;NA;1;1;1;NA
"5444";2005-06-30;4;0;0;1;0;NA
"5726";2006-03-31;4;-1;-1;-2;0;NA
"5872";2006-06-30;4;0;0;-1;0;NA
"5951";2006-09-30;4;NA;0;0;0;NA
"6057";2006-12-31;4;NA;1;1;0;NA
"61129";2007-03-31;4;NA;-2;-2;-2;NA
"6261";2007-06-30;4;NA;0;0;0;NA
"6361";2007-09-30;4;-1;0;0;0;NA
"6460";2007-12-31;4;NA;0;0;0;NA
"6574";2008-03-31;4;NA;-1;0;0;NA
"6678";2008-06-30;4;-1;-1;-1;0;NA
"67100";2008-09-30;1;-1;-1;0;0;NA
"6897";2008-12-31;1;NA;0;0;0;NA
"69111";2009-03-31;1;NA;0;-1;-1;NA
"70110";2009-06-30;1;0;0;0;-1;NA
"7195";2009-09-30;1;0;0;0;0;NA
"7289";2009-12-31;1;0;0;0;0;NA
"73119";2010-03-31;1;-1;-1;-1;-1;NA
"74114";2010-06-30;1;NA;0;0;0;NA
"75100";2010-09-30;1;NA;0;0;0;NA
"7698";2010-12-31;1;0;0;0;0;NA
"77103";2011-03-31;1;NA;0;0;-1;NA
"8095";2011-12-31;1;1;1;1;0;NA
"8182";2012-03-31;1;1;1;1;0;NA
"8278";2012-06-30;1;NA;-1;-1;0;NA
"8394";2012-09-30;1;0;0;-1;-1;NA
"4660";2003-06-30;2;NA;-1;0;-1;NA
"6575";2008-03-31;1;0;0;0;0;NA
"6898";2008-12-31;1;-1;-1;-1;-1;NA
"4951";2004-03-31;2;1;1;1;1;NA
"4661";2003-06-30;1;NA;-1;-1;-1;NA
"4752";2003-09-30;1;NA;0;0;1;NA
"4851";2003-12-31;1;0;0;-1;0;NA
"4952";2004-03-31;1;NA;-1;-1;1;NA
"5049";2004-06-30;1;0;0;-1;-1;NA
"5152";2004-09-30;1;1;1;1;2;NA
"5262";2004-12-31;1;NA;-1;0;-1;NA
"5358";2005-03-31;1;NA;1;0;0;NA
"5445";2005-06-30;1;NA;0;0;1;NA
"5727";2006-03-31;1;-1;-1;-1;-1;NA
"5873";2006-06-30;1;NA;-1;0;1;NA
"5952";2006-09-30;1;NA;2;0;2;NA
"6058";2006-12-31;1;1;1;0;0;NA
"61130";2007-03-31;1;-1;0;0;0;NA
"6262";2007-06-30;1;1;0;0;1;NA
"6362";2007-09-30;1;0;0;0;1;NA
"6461";2007-12-31;1;-1;NA;0;1;NA
"6576";2008-03-31;1;0;NA;-1;0;NA
"6679";2008-06-30;1;1;1;1;1;NA
"4662";2003-06-30;3;0;0;0;0;NA
"5359";2005-03-31;4;NA;-1;0;-1;NA
"5446";2005-06-30;4;1;1;1;0;NA
"5728";2006-03-31;4;1;-1;-1;1;NA
"5874";2006-06-30;4;NA;-1;0;-1;NA
"4753";2003-09-30;1;NA;-1;-1;-1;NA
"5729";2006-03-31;1;-1;0;0;-1;NA
"5875";2006-06-30;1;0;0;0;-1;NA
"69112";2009-03-31;1;0;-1;0;0;NA
"70111";2009-06-30;1;NA;-2;-2;-2;NA
"74115";2010-06-30;1;0;-2;-1;0;NA
"8183";2012-03-31;1;1;0;0;-1;NA
"8279";2012-06-30;1;0;-1;0;-2;NA
"8395";2012-09-30;1;NA;-2;0;-1;NA
"8659";2013-06-30;1;0;-1;0;-1;NA
"9045";2014-06-30;2;NA;0;-1;1;NA
"9153";2014-09-30;2;NA;0;1;1;NA
"9257";2014-12-31;2;0;0;0;0;NA
"9358";2015-03-31;2;NA;-1;0;0;NA
"4754";2003-09-30;4;0;0;0;0;NA
"4953";2004-03-31;4;NA;-1;0;0;NA
"5050";2004-06-30;4;NA;0;0;0;NA
"5153";2004-09-30;4;0;0;0;0;NA
"5263";2004-12-31;4;1;1;1;1;NA
"5730";2006-03-31;4;0;0;0;0;NA
"4954";2004-03-31;4;-2;-2;0;-1;NA
"5447";2005-06-30;4;-1;-1;0;1;NA
"5876";2006-06-30;4;-1;-1;0;-1;NA
"5953";2006-09-30;4;-1;-1;0;0;NA
"70112";2009-06-30;4;-1;-1;1;0;NA
"7196";2009-09-30;4;-1;-1;0;0;NA
"78106";2011-06-30;4;-1;-1;0;-1;NA
"7997";2011-09-30;4;0;-1;0;-1;NA
"8096";2011-12-31;4;-1;-1;0;-1;NA
"9046";2014-06-30;4;0;-1;1;-1;NA
"9455";2015-06-30;3;2;0;0;-1;NA
"4852";2003-12-31;2;-2;-2;0;-1;NA
"4955";2004-03-31;2;0;-1;0;-1;NA
"5051";2004-06-30;2;1;1;0;1;NA
"5154";2004-09-30;2;-1;1;0;1;NA
"5264";2004-12-31;2;NA;-1;0;-1;NA
"5731";2006-03-31;2;-1;0;0;0;NA
"5877";2006-06-30;2;1;1;0;1;NA
"61131";2007-03-31;2;NA;-1;0;0;NA
"7197";2009-09-30;2;-2;-2;-1;-1;NA
"7290";2009-12-31;2;NA;-1;-1;-1;NA
"73120";2010-03-31;2;-1;-1;0;0;NA
"4853";2003-12-31;1;0;0;0;1;NA
"5155";2004-09-30;1;NA;0;-1;0;NA
"5265";2004-12-31;1;1;1;0;-1;NA
"5360";2005-03-31;1;NA;-2;-2;-2;NA
"78107";2011-06-30;1;NA;0;0;0;NA
"4663";2003-06-30;2;NA;-1;-1;-1;NA
"4956";2004-03-31;2;0;0;0;0;NA
"6263";2007-06-30;1;0;0;0;0;NA
"78108";2011-06-30;1;0;0;1;0;NA
"8280";2012-06-30;1;-1;-1;0;-1;NA
"8952";2014-03-31;2;NA;0;0;0;NA
"73121";2010-03-31;1;NA;-1;1;2;NA
"74116";2010-06-30;1;NA;-2;0;1;NA
"77104";2011-03-31;1;-1;-1;1;0;NA
"4854";2003-12-31;4;NA;-1;-1;-1;NA
"4664";2003-06-30;4;0;0;-1;0;NA
"6363";2007-09-30;4;0;0;0;0;NA
"67101";2008-09-30;4;0;0;1;1;NA
"73122";2010-03-31;4;0;0;0;0;NA
"74117";2010-06-30;4;0;0;0;0;NA
"75101";2010-09-30;4;-2;-2;0;0;NA
"7699";2010-12-31;4;0;0;0;0;NA
"7998";2011-09-30;4;0;-1;0;0;NA
"8097";2011-12-31;4;NA;0;0;0;NA
"4665";2003-06-30;2;NA;2;1;1;NA
"4957";2004-03-31;2;0;0;0;0;NA
"5052";2004-06-30;2;NA;-1;-1;-1;NA
"5266";2004-12-31;1;0;0;0;0;NA
"4666";2003-06-30;1;-1;-1;-1;-1;NA
"4755";2003-09-30;1;0;0;0;0;NA
"5053";2004-06-30;1;0;0;0;-1;NA
"5361";2005-03-31;1;0;1;1;0;NA
"5448";2005-06-30;1;0;-1;-1;-1;NA
"5732";2006-03-31;1;-1;-1;1;0;NA
"5878";2006-06-30;1;-1;-1;0;0;NA
"61132";2007-03-31;1;-1;-1;-1;-1;NA
"6264";2007-06-30;1;-1;0;0;0;NA
"6364";2007-09-30;1;0;0;0;-1;NA
"6680";2008-06-30;1;1;0;1;0;NA
"69113";2009-03-31;1;1;0;0;1;NA
"70113";2009-06-30;1;0;0;0;0;NA
"7198";2009-09-30;1;0;-1;-1;-1;NA
"7291";2009-12-31;1;-1;-1;0;0;NA
"73123";2010-03-31;1;1;0;-1;1;NA
"74118";2010-06-30;1;1;1;0;0;NA
"75102";2010-09-30;1;-1;-2;-1;-2;NA
"76100";2010-12-31;1;2;0;0;-1;NA
"77105";2011-03-31;1;0;-1;-1;-1;NA
"78109";2011-06-30;1;1;0;0;0;NA
"8184";2012-03-31;1;1;1;1;-1;NA
"8281";2012-06-30;1;-1;-2;-1;-1;NA
"8396";2012-09-30;1;-1;-1;1;0;NA
"8468";2012-12-31;1;0;-1;0;0;NA
"8574";2013-03-31;1;-1;-1;-1;-1;NA
"5156";2004-09-30;1;NA;1;1;1;NA
"5267";2004-12-31;1;NA;0;0;0;NA
"5362";2005-03-31;1;0;1;0;1;NA
"5449";2005-06-30;1;NA;0;0;0;NA
"5733";2006-03-31;1;NA;0;-1;-1;NA
"5879";2006-06-30;1;NA;0;0;0;NA
"5954";2006-09-30;1;NA;1;0;0;NA
"6059";2006-12-31;1;NA;0;1;-1;NA
"61133";2007-03-31;1;NA;-1;0;-1;NA
"6265";2007-06-30;1;NA;0;0;0;NA
"6365";2007-09-30;1;NA;0;0;-1;NA
"6462";2007-12-31;1;NA;-1;-1;-1;NA
"6577";2008-03-31;1;NA;-1;-1;-1;NA
"6681";2008-06-30;1;NA;0;0;-1;NA
"67102";2008-09-30;1;NA;0;0;1;NA
"70114";2009-06-30;1;0;0;1;0;NA
"73124";2010-03-31;1;NA;0;0;0;NA
"76101";2010-12-31;1;NA;1;1;-1;NA
"77106";2011-03-31;1;NA;-1;0;-1;NA
"78110";2011-06-30;1;NA;0;0;0;NA
"7999";2011-09-30;1;0;0;0;0;NA
"8098";2011-12-31;1;-1;0;0;-1;NA
"8397";2012-09-30;1;0;-1;0;0;NA
"8469";2012-12-31;1;NA;1;-1;0;NA
"8575";2013-03-31;1;NA;0;-1;0;NA
"8660";2013-06-30;1;NA;NA;-1;-1;NA
"9154";2014-09-30;2;NA;0;-1;0;NA
"9258";2014-12-31;2;0;0;1;0;NA
"9359";2015-03-31;2;1;1;0;0;NA
"9456";2015-06-30;2;-1;NA;-1;-1;NA
"6682";2008-06-30;2;NA;-1;0;-1;NA
"67103";2008-09-30;2;-1;-1;-1;-1;NA
"79100";2011-09-30;2;-2;0;0;-1;NA
"4855";2003-12-31;1;0;1;0;1;NA
"4958";2004-03-31;1;1;2;0;2;NA
"5054";2004-06-30;1;-1;0;0;0;NA
"5157";2004-09-30;1;-1;0;0;0;NA
"5268";2004-12-31;1;0;2;0;1;NA
"5363";2005-03-31;1;-2;0;0;-2;NA
"76102";2010-12-31;1;0;0;0;1;NA
"5734";2006-03-31;1;1;1;1;0;NA
"5880";2006-06-30;1;0;0;0;1;NA
"5955";2006-09-30;1;0;0;0;0;NA
"6060";2006-12-31;1;1;1;1;1;NA
"6683";2008-06-30;1;0;0;0;0;NA
"67104";2008-09-30;1;NA;0;0;0;NA
"6899";2008-12-31;1;NA;0;0;0;NA
"69114";2009-03-31;1;0;0;0;0;NA
"73125";2010-03-31;1;-2;-2;-2;-2;NA
"74119";2010-06-30;1;0;1;0;0;NA
"75103";2010-09-30;1;-1;-1;0;0;NA
"76103";2010-12-31;1;-1;-2;-2;0;NA
"77107";2011-03-31;1;-2;-2;-2;-2;NA
"78111";2011-06-30;1;1;0;0;0;NA
"79101";2011-09-30;1;-1;0;0;0;NA
"8099";2011-12-31;1;0;0;0;0;NA
"8185";2012-03-31;1;NA;0;0;0;NA
"8282";2012-06-30;1;NA;0;0;0;NA
"8398";2012-09-30;1;NA;2;2;1;NA
"8470";2012-12-31;1;NA;0;0;0;NA
"8576";2013-03-31;1;NA;0;0;-2;NA
"8661";2013-06-30;1;NA;-1;-1;0;NA
"9155";2014-09-30;2;NA;1;1;1;NA
"9259";2014-12-31;2;NA;0;0;0;NA
"9360";2015-03-31;2;-1;-1;-1;-1;NA
"9457";2015-06-30;2;NA;0;0;0;NA
"4856";2003-12-31;2;0;0;1;1;NA
"4959";2004-03-31;2;-2;-1;0;0;NA
"5055";2004-06-30;2;0;1;1;1;NA
"7292";2009-12-31;2;0;1;0;0;NA
"73126";2010-03-31;2;-1;-1;0;-1;NA
"74120";2010-06-30;2;NA;-1;0;0;NA
"77108";2011-03-31;2;1;1;0;0;NA
"78112";2011-06-30;2;-1;-1;0;-1;NA
"8186";2012-03-31;2;0;0;0;-1;NA
"8283";2012-06-30;2;-1;-1;1;-2;NA
"8577";2013-03-31;2;-1;0;0;-1;NA
"8662";2013-06-30;2;1;0;0;0;NA
"9047";2014-06-30;2;1;1;2;1;NA
"67105";2008-09-30;1;0;0;0;1;NA
"68100";2008-12-31;1;-1;-1;-1;0;NA
"69115";2009-03-31;1;0;0;0;0;NA
"70115";2009-06-30;1;0;0;1;0;NA
"73127";2010-03-31;1;-1;NA;0;0;NA
"79102";2011-09-30;1;0;0;-2;-1;NA
"80100";2011-12-31;1;0;0;0;0;NA
"5269";2004-12-31;1;NA;1;1;0;NA
"5158";2004-09-30;3;1;1;0;0;NA
"5270";2004-12-31;3;0;0;0;0;NA
"5364";2005-03-31;3;NA;0;1;1;NA
"5450";2005-06-30;3;0;0;1;1;NA
"5735";2006-03-31;3;NA;0;0;0;NA
"61134";2007-03-31;3;NA;0;0;0;NA
"6463";2007-12-31;3;NA;1;1;0;NA
"6578";2008-03-31;3;NA;0;1;1;NA
"6684";2008-06-30;3;NA;0;0;1;NA
"69116";2009-03-31;3;0;0;0;0;NA
"70116";2009-06-30;3;-2;-1;0;0;NA
"7199";2009-09-30;3;0;0;1;0;NA
"7293";2009-12-31;3;0;0;0;0;NA
"73128";2010-03-31;3;-2;-1;-1;-1;NA
"74121";2010-06-30;3;0;0;-1;-1;NA
"77109";2011-03-31;3;-1;0;0;0;NA
"78113";2011-06-30;3;NA;0;1;1;NA
"79103";2011-09-30;3;0;0;0;0;NA
"80101";2011-12-31;3;NA;1;0;0;NA
"8187";2012-03-31;3;0;0;0;0;NA
"8284";2012-06-30;3;1;1;0;0;NA
"8399";2012-09-30;3;NA;0;0;0;NA
"6061";2006-12-31;3;0;0;-1;0;NA
"5956";2006-09-30;3;1;1;0;1;NA
"6464";2007-12-31;3;0;0;1;0;NA
"6579";2008-03-31;3;-1;-1;0;-1;NA
"6685";2008-06-30;3;NA;-1;0;-1;NA
"67106";2008-09-30;2;-1;-1;-1;-1;NA
"68101";2008-12-31;2;-1;-1;-1;-1;NA
"69117";2009-03-31;2;NA;-1;-1;0;NA
"70117";2009-06-30;2;0;0;-1;-1;NA
"75104";2010-09-30;2;1;1;1;1;NA
"76104";2010-12-31;2;0;0;0;0;NA
"79104";2011-09-30;2;0;0;1;0;NA
"80102";2011-12-31;2;0;0;0;0;NA
"8578";2013-03-31;2;0;0;1;0;NA
"8953";2014-03-31;2;NA;0;NA;NA;NA
"9048";2014-06-30;2;NA;0;0;0;NA
"9260";2014-12-31;2;NA;-1;0;-1;NA
"9361";2015-03-31;2;-1;-1;0;0;NA
"5736";2006-03-31;3;-1;-1;-1;-1;NA
"5881";2006-06-30;3;1;1;1;0;NA
"6266";2007-06-30;3;-1;-1;-1;-1;NA
"6366";2007-09-30;3;-1;NA;0;0;NA
"6686";2008-06-30;3;-1;NA;-1;-1;NA
"67107";2008-09-30;3;0;NA;1;0;NA
"68102";2008-12-31;3;0;0;0;0;NA
"69118";2009-03-31;3;1;0;-1;0;NA
"73129";2010-03-31;3;1;0;0;1;NA
"74122";2010-06-30;3;0;1;0;1;NA
"75105";2010-09-30;3;0;0;0;0;NA
"76105";2010-12-31;3;-1;-2;-1;-2;NA
"77110";2011-03-31;3;1;1;0;0;NA
"78114";2011-06-30;3;0;0;1;1;NA
"8188";2012-03-31;3;-1;0;-1;0;NA
"8663";2013-06-30;3;0;0;0;0;NA
"8954";2014-03-31;3;1;1;2;1;NA
"9049";2014-06-30;3;0;0;-1;NA;NA
"9156";2014-09-30;3;-1;0;1;1;NA
"9261";2014-12-31;3;1;1;1;1;NA
"5737";2006-03-31;3;0;-1;-1;0;NA
"71100";2009-09-30;3;0;0;0;0;NA
"7294";2009-12-31;3;NA;2;2;2;NA
"73130";2010-03-31;3;0;0;0;0;NA
"74123";2010-06-30;3;NA;-1;-1;-1;NA
"75106";2010-09-30;3;1;1;1;0;NA
"76106";2010-12-31;3;NA;-1;-1;-1;NA
"5957";2006-09-30;3;1;1;1;1;NA
"6367";2007-09-30;3;-1;-1;0;0;NA
"6465";2007-12-31;3;0;0;0;0;NA
"6580";2008-03-31;3;0;0;0;0;NA
"6687";2008-06-30;3;NA;-1;-1;-1;NA
"67108";2008-09-30;3;0;0;0;0;NA
"68103";2008-12-31;3;-1;0;0;0;NA
"69119";2009-03-31;3;0;0;0;0;NA
"70118";2009-06-30;3;0;0;0;0;NA
"71101";2009-09-30;3;-1;-1;0;0;NA
"7295";2009-12-31;3;0;0;0;0;NA
"73131";2010-03-31;3;-1;-1;-1;-1;NA
"74124";2010-06-30;3;0;0;0;0;NA
"75107";2010-09-30;3;-1;-1;0;-1;NA
"76107";2010-12-31;3;-1;-1;-1;-1;NA
"77111";2011-03-31;3;-1;-1;0;0;NA
"78115";2011-06-30;3;-1;-1;-1;0;NA
"79105";2011-09-30;3;0;0;0;0;NA
"80103";2011-12-31;3;0;0;0;0;NA
"9157";2014-09-30;3;0;0;0;0;NA
"9262";2014-12-31;3;0;0;0;0;NA
"9362";2015-03-31;3;0;0;-1;0;NA
"6062";2006-12-31;3;0;1;1;0;NA
"61135";2007-03-31;3;0;1;1;1;NA
"6267";2007-06-30;3;NA;0;0;-1;NA
"6368";2007-09-30;3;-1;-1;0;-1;NA
"6466";2007-12-31;3;0;-1;0;1;NA
"6581";2008-03-31;3;0;-1;-1;0;NA
"6688";2008-06-30;3;1;0;0;-1;NA
"67109";2008-09-30;3;0;0;0;0;NA
"68104";2008-12-31;3;0;0;0;0;NA
"69120";2009-03-31;3;0;0;0;0;NA
"8664";2013-06-30;3;-1;-1;-1;-1;NA
"70119";2009-06-30;3;0;1;0;0;NA
"76108";2010-12-31;3;-1;-1;-1;-1;NA
"79106";2011-09-30;3;0;-1;-1;-2;NA
"83100";2012-09-30;3;1;1;1;2;NA
"6369";2007-09-30;3;NA;0;0;0;NA
"5738";2006-03-31;3;-1;-1;-2;-1;NA
"5882";2006-06-30;3;-1;-1;-1;-1;NA
"5739";2006-03-31;3;NA;0;0;0;NA
"6370";2007-09-30;3;-1;-1;-1;-2;NA
"6467";2007-12-31;3;2;2;2;2;NA
"6582";2008-03-31;3;NA;0;0;0;NA
"6689";2008-06-30;3;NA;0;0;0;NA
"67110";2008-09-30;2;NA;0;0;0;NA
"68105";2008-12-31;2;0;0;0;0;NA
"69121";2009-03-31;2;-1;0;0;0;NA
"70120";2009-06-30;2;-1;-1;-1;0;NA
"73132";2010-03-31;2;0;1;-1;0;NA
"6268";2007-06-30;3;NA;1;0;-1;NA
"69122";2009-03-31;3;NA;0;-1;0;NA
"70121";2009-06-30;3;0;1;0;2;NA
"71102";2009-09-30;3;NA;1;0;-2;NA
"7296";2009-12-31;3;NA;1;1;0;NA
"73133";2010-03-31;3;0;-1;0;-2;NA
"74125";2010-06-30;3;1;NA;1;1;NA
"75108";2010-09-30;3;0;0;1;0;NA
"76109";2010-12-31;3;NA;-2;0;-2;NA
"79107";2011-09-30;3;0;NA;0;0;NA
"8285";2012-06-30;3;NA;0;0;0;NA
"83101";2012-09-30;3;NA;-2;-1;-2;NA
"8471";2012-12-31;3;NA;1;0;0;NA
"8579";2013-03-31;3;0;0;0;0;NA
"8665";2013-06-30;3;0;NA;1;-1;NA
"5883";2006-06-30;3;0;-1;-1;-1;NA
"61136";2007-03-31;3;NA;1;0;0;NA
"6269";2007-06-30;3;NA;0;0;0;NA
"6371";2007-09-30;3;NA;0;0;-1;NA
"6468";2007-12-31;3;0;0;0;0;NA
"6583";2008-03-31;3;NA;0;0;-1;NA
"68106";2008-12-31;3;NA;0;0;0;NA
"69123";2009-03-31;3;NA;-1;-1;-1;NA
"70122";2009-06-30;3;0;1;0;0;NA
"71103";2009-09-30;3;0;1;1;0;NA
"7297";2009-12-31;3;0;0;-1;-1;NA
"73134";2010-03-31;3;NA;0;1;0;NA
"74126";2010-06-30;3;NA;0;-1;0;NA
"77112";2011-03-31;3;0;0;0;-1;NA
"78116";2011-06-30;3;NA;0;0;0;NA
"79108";2011-09-30;3;NA;0;-1;-1;NA
"8189";2012-03-31;3;0;0;0;-1;NA
"8286";2012-06-30;3;NA;0;0;-1;NA
"83102";2012-09-30;3;NA;-1;0;-1;NA
"5958";2006-09-30;2;1;1;0;1;NA
