Streek,Idnr,Sektor,Gewig,Faktor,OpnameQ,Q1,Q2A,Q2P,Q3A,Q3P,Q4A,Q4P,Q5A,Q5P,Q6A,Q6P,Q7,Q8,Q9,Q10,Latecomer,NewRecruit,WrongClassif,Duplicate,Imputed
06,36926,8040,3,100,15Q3,1,1,2,1,2,2,2,2,2,3,2,2,2,2,1,FALSE,FALSE,FALSE,FALSE,FALSE
06,36622,8120,4,100,15Q3,2,3,3,3,3,3,2,3,3,2,2,1,3,3,2,FALSE,FALSE,FALSE,FALSE,FALSE
02,36814,8150,5,100,15Q3,2,2,2,2,2,3,3,3,3,3,3,1,3,3,1,FALSE,FALSE,FALSE,FALSE,FALSE
01,36406,8010,3,100,15Q3,1,2,2,2,1,2,2,2,2,2,2,2,2,3,3,FALSE,FALSE,FALSE,FALSE,FALSE
01,12315,6000,5,100,15Q3,1,1,2,1,2,2,2,1,1,1,1,2,2,2,2,FALSE,FALSE,FALSE,FALSE,FALSE
01,36443,8100,9,100,15Q3,1,1,1,1,1,1,1,1,1,1,1,3,1,3,3,FALSE,FALSE,FALSE,FALSE,FALSE
06,36529,8120,6,100,15Q3,2,3,3,3,3,3,3,3,3,3,3,1,1,2,1,FALSE,FALSE,FALSE,FALSE,FALSE
06,36951,7080,5,100,15Q3,2,2,2,2,2,2,2,2,2,2,2,2,2,3,3,FALSE,FALSE,FALSE,FALSE,FALSE
06,36587,8120,5,100,15Q3,2,2,3,2,2,2,2,3,3,2,2,3,1,3,2,FALSE,FALSE,FALSE,FALSE,FALSE
06,36956,8150,6,100,15Q3,2,2,2,2,2,2,2,2,2,2,2,2,3,3,3,FALSE,FALSE,FALSE,FALSE,FALSE
04,36515,8200,6,100,15Q3,2,3,2,3,3,3,3,3,3,2,2,1,3,3,2,FALSE,FALSE,FALSE,FALSE,FALSE
06,36859,8140,7,100,15Q3,2,3,2,3,2,2,2,3,2,2,2,2,3,3,2,FALSE,FALSE,FALSE,FALSE,FALSE
08,36893,7010,9,100,15Q3,2,2,3,2,3,2,3,1,3,2,2,1,2,2,1,FALSE,FALSE,FALSE,FALSE,FALSE
01,10347,6000,2,100,15Q3,2,3,3,3,3,2,2,3,2,2,1,1,3,3,2,FALSE,FALSE,FALSE,FALSE,FALSE
06,36688,8040,9,100,15Q3,,3,2,3,3,3,3,3,3,3,3,1,2,2,1,FALSE,FALSE,FALSE,FALSE,FALSE
01,36448,8000,9,100,15Q3,2,1,,1,,1,,1,,2,,2,3,2,1,FALSE,FALSE,FALSE,FALSE,FALSE
01,36403,8120,6,100,15Q3,2,3,3,3,3,2,2,3,3,2,2,2,3,3,3,FALSE,FALSE,FALSE,FALSE,FALSE
02,10870,6000,6,100,15Q3,1,2,1,2,1,3,2,2,2,2,2,2,2,3,2,FALSE,FALSE,FALSE,FALSE,FALSE
01,36417,8120,8,100,15Q3,2,3,3,2,2,3,3,2,2,2,2,2,3,3,2,FALSE,FALSE,FALSE,FALSE,FALSE
05,36769,7070,8,100,15Q3,2,2,2,2,2,1,2,3,2,2,2,1,2,3,3,FALSE,FALSE,FALSE,FALSE,FALSE
05,36765,8150,4,100,15Q3,2,2,2,3,2,3,2,3,2,2,2,2,1,3,2,FALSE,FALSE,FALSE,FALSE,FALSE
06,36759,8140,2,100,15Q3,2,2,3,2,3,2,2,2,3,2,2,1,3,3,2,FALSE,FALSE,FALSE,FALSE,FALSE
06,37006,8120,3,100,15Q3,1,2,2,2,2,2,2,2,2,2,2,2,3,3,3,FALSE,FALSE,FALSE,FALSE,FALSE
01,10864,6010,5,100,15Q3,1,1,1,1,1,2,2,1,1,2,2,2,1,3,2,FALSE,FALSE,FALSE,FALSE,FALSE
06,36939,7010,7,100,15Q3,1,2,1,2,1,2,2,2,1,2,1,1,2,2,2,FALSE,FALSE,FALSE,FALSE,FALSE
03,36528,8150,5,100,15Q3,2,3,1,3,1,3,1,3,1,3,2,1,3,3,1,FALSE,FALSE,FALSE,FALSE,FALSE
05,10339,6000,2,100,15Q3,2,3,3,3,3,2,2,3,3,3,2,1,3,3,2,FALSE,FALSE,FALSE,FALSE,FALSE
06,36918,8150,5,100,15Q3,2,3,3,2,2,2,2,3,3,3,3,2,2,3,2,FALSE,FALSE,FALSE,FALSE,FALSE
06,37012,8040,8,100,15Q3,2,3,3,3,3,2,2,2,2,2,2,2,2,3,3,FALSE,FALSE,FALSE,FALSE,FALSE
01,36664,7120,6,100,15Q3,1,1,2,1,1,1,2,2,2,3,2,3,1,3,3,FALSE,FALSE,FALSE,FALSE,FALSE
06,37019,8140,4,100,15Q3,2,3,3,3,3,2,3,3,3,2,2,1,2,3,1,FALSE,FALSE,FALSE,FALSE,FALSE
06,36473,8150,7,100,15Q3,,2,2,2,2,3,3,3,3,3,3,2,1,3,3,FALSE,FALSE,FALSE,FALSE,FALSE
06,36886,8140,5,100,15Q3,1,2,2,2,2,2,2,2,2,2,3,2,3,3,3,FALSE,FALSE,FALSE,FALSE,FALSE
06,36669,8090,9,100,15Q3,1,2,1,2,1,3,2,2,2,2,2,1,2,2,1,FALSE,FALSE,FALSE,FALSE,FALSE
06,36503,8150,8,100,15Q3,2,3,3,3,3,2,3,3,3,3,3,1,3,3,1,FALSE,FALSE,FALSE,FALSE,FALSE
06,36919,8090,5,100,15Q3,1,2,2,1,1,1,1,1,1,1,1,2,2,3,3,FALSE,FALSE,FALSE,FALSE,FALSE
06,36960,8120,5,100,15Q3,2,3,2,3,2,2,2,3,2,2,2,2,2,3,2,FALSE,FALSE,FALSE,FALSE,FALSE
03,36698,8120,3,100,15Q3,1,2,2,2,2,2,2,3,3,1,1,3,2,3,2,FALSE,FALSE,FALSE,FALSE,FALSE
06,36752,8180,6,100,15Q3,1,1,,2,2,2,2,2,2,2,2,2,2,3,2,FALSE,FALSE,FALSE,FALSE,FALSE
02,36880,8150,5,100,15Q3,2,3,3,3,3,2,3,3,3,3,3,1,3,3,2,FALSE,FALSE,FALSE,FALSE,FALSE
06,10421,8010,5,100,15Q3,2,2,3,3,2,3,2,3,2,2,2,3,3,3,1,FALSE,FALSE,FALSE,FALSE,FALSE
05,14742,8210,5,100,15Q3,2,3,2,3,3,2,2,3,3,2,2,2,3,3,2,FALSE,FALSE,FALSE,FALSE,FALSE
05,98216,7020,5,100,15Q3,1,1,1,1,1,2,2,2,2,1,1,1,2,2,2,FALSE,FALSE,FALSE,FALSE,FALSE
06,36504,8120,3,100,15Q3,1,2,2,2,2,2,2,3,3,1,1,3,2,3,3,FALSE,FALSE,FALSE,FALSE,FALSE
02,36863,8000,5,100,15Q3,2,2,3,3,3,2,2,3,3,3,3,1,3,3,1,FALSE,FALSE,FALSE,FALSE,FALSE
06,36682,8140,9,100,15Q3,2,3,3,3,2,3,3,3,3,2,2,1,2,3,1,FALSE,FALSE,FALSE,FALSE,FALSE
02,10490,6000,5,100,15Q3,2,2,2,3,2,2,2,3,3,2,2,1,3,3,2,FALSE,FALSE,FALSE,FALSE,FALSE
04,15345,7020,9,100,15Q3,1,1,1,1,1,2,2,1,1,3,2,3,2,3,3,FALSE,FALSE,FALSE,FALSE,FALSE
05,36534,8150,7,100,15Q3,2,3,3,3,3,2,2,3,3,3,3,1,3,3,2,FALSE,FALSE,FALSE,FALSE,FALSE
06,14722,8210,6,100,15Q3,1,1,1,1,1,3,2,1,1,2,2,2,2,3,3,FALSE,FALSE,FALSE,FALSE,FALSE
06,36411,8040,7,100,15Q3,2,1,2,1,2,2,2,3,2,3,2,2,3,3,3,FALSE,FALSE,FALSE,FALSE,FALSE
06,98057,7010,5,100,15Q3,2,2,2,3,2,3,3,3,3,2,2,1,1,1,1,FALSE,FALSE,FALSE,FALSE,FALSE
06,36982,8090,3,100,15Q3,1,2,2,2,2,2,2,2,2,2,2,2,3,3,3,FALSE,FALSE,FALSE,FALSE,FALSE
06,37101,8000,8,100,15Q3,1,2,3,2,2,2,3,2,2,2,2,2,1,2,1,FALSE,FALSE,FALSE,FALSE,FALSE
06,36932,8090,6,100,15Q3,2,3,3,3,3,2,,3,3,3,3,1,2,2,2,FALSE,FALSE,FALSE,FALSE,FALSE
05,36885,8150,3,100,15Q3,2,2,2,1,2,2,2,2,2,3,1,1,1,3,2,FALSE,FALSE,FALSE,FALSE,FALSE
02,15458,7020,4,100,15Q3,1,3,3,3,2,2,2,3,3,2,2,2,3,3,3,FALSE,FALSE,FALSE,FALSE,FALSE
06,36864,8090,2,100,15Q3,2,2,,2,,2,,2,,2,,1,3,2,2,FALSE,FALSE,FALSE,FALSE,FALSE
06,36521,7120,3,100,15Q3,2,3,3,3,3,2,2,3,3,2,2,2,3,3,2,FALSE,FALSE,FALSE,FALSE,FALSE
01,36475,8010,9,100,15Q3,1,2,3,2,3,2,2,2,2,2,2,2,2,3,2,FALSE,FALSE,FALSE,FALSE,FALSE
06,36496,9000,5,100,15Q3,,3,3,3,3,2,2,3,3,3,3,1,3,3,1,FALSE,FALSE,FALSE,FALSE,FALSE
03,36478,8150,5,100,15Q3,2,3,2,3,2,2,2,3,2,3,2,2,3,3,2,FALSE,FALSE,FALSE,FALSE,FALSE
06,37054,8160,2,100,15Q3,2,2,2,2,2,2,2,2,2,1,2,2,3,3,2,FALSE,FALSE,FALSE,FALSE,FALSE
02,36581,8120,4,100,15Q3,1,,,2,2,2,2,2,2,2,2,3,3,3,3,FALSE,FALSE,FALSE,FALSE,FALSE
06,15466,8010,3,100,15Q3,2,3,3,2,3,2,3,3,3,2,3,2,3,3,3,FALSE,FALSE,FALSE,FALSE,FALSE
01,36442,8000,3,100,15Q3,2,2,2,2,2,2,2,1,2,2,2,1,2,2,2,FALSE,FALSE,FALSE,FALSE,FALSE
02,15398,8030,5,100,15Q3,2,1,1,2,2,3,3,2,2,3,3,1,1,1,1,FALSE,FALSE,FALSE,FALSE,FALSE
06,36931,8000,6,100,15Q3,2,3,3,3,3,3,2,3,3,2,2,1,3,3,1,FALSE,FALSE,FALSE,FALSE,FALSE
06,36571,8150,6,100,15Q3,2,3,3,3,3,2,2,3,3,2,2,1,3,3,2,FALSE,FALSE,FALSE,FALSE,FALSE
02,15362,6000,8,100,15Q3,1,1,1,1,1,2,2,1,1,3,3,2,2,3,3,FALSE,FALSE,FALSE,FALSE,FALSE
05,36639,8140,2,100,15Q3,2,2,3,2,3,2,2,2,3,2,3,2,2,2,1,FALSE,FALSE,FALSE,FALSE,FALSE
06,36494,8140,3,100,15Q3,2,3,3,3,3,2,2,3,3,2,2,1,2,2,1,FALSE,FALSE,FALSE,FALSE,FALSE
06,10485,6000,9,100,15Q3,2,3,2,3,2,2,2,3,3,2,2,1,2,2,1,FALSE,FALSE,FALSE,FALSE,FALSE
01,36647,7120,4,100,15Q3,1,2,2,2,2,2,2,3,3,3,3,2,2,3,3,FALSE,FALSE,FALSE,FALSE,FALSE
02,14739,7020,9,100,15Q3,2,3,3,3,3,3,3,3,3,3,3,1,3,2,3,FALSE,FALSE,FALSE,FALSE,FALSE
01,15355,6000,4,100,15Q3,2,3,3,3,3,3,3,3,3,3,3,1,2,3,1,FALSE,FALSE,FALSE,FALSE,FALSE
06,14718,8150,6,100,15Q3,2,3,2,3,2,2,2,3,2,2,2,1,3,3,2,FALSE,FALSE,FALSE,FALSE,FALSE
05,36941,7020,6,100,15Q3,1,1,2,1,2,2,2,1,2,2,2,3,3,3,3,FALSE,FALSE,FALSE,FALSE,FALSE
06,36516,8170,9,100,15Q3,2,2,2,3,3,3,3,3,3,3,3,1,1,2,2,FALSE,FALSE,FALSE,FALSE,FALSE
02,15365,6000,2,100,15Q3,1,2,2,2,2,2,2,2,2,2,1,3,3,2,3,FALSE,FALSE,FALSE,FALSE,FALSE
06,37083,8010,5,100,15Q3,2,3,3,3,3,2,2,2,1,2,2,3,3,3,2,FALSE,FALSE,FALSE,FALSE,FALSE
05,15623,7090,7,100,15Q3,1,2,2,2,2,2,2,3,2,2,2,1,2,2,2,FALSE,FALSE,FALSE,FALSE,FALSE
06,15624,7060,8,100,15Q3,2,3,3,3,3,3,3,3,3,2,2,1,2,3,2,FALSE,FALSE,FALSE,FALSE,FALSE
06,15627,7080,5,100,15Q3,2,3,2,2,2,2,2,2,2,1,2,2,3,3,3,FALSE,FALSE,FALSE,FALSE,FALSE
01,15628,8150,2,100,15Q3,1,1,1,1,1,2,2,1,1,2,1,3,2,3,2,FALSE,FALSE,FALSE,FALSE,FALSE
06,10536,6000,5,100,15Q3,1,2,3,2,3,2,2,2,3,1,2,1,2,2,1,FALSE,FALSE,FALSE,FALSE,FALSE
02,10321,6000,2,100,15Q3,2,2,2,2,3,2,2,2,2,2,2,2,3,2,1,FALSE,FALSE,FALSE,FALSE,FALSE
08,36762,8150,4,100,15Q3,1,1,,1,1,2,2,1,1,2,2,3,3,3,2,FALSE,FALSE,FALSE,FALSE,FALSE
06,36747,8120,6,100,15Q3,1,2,2,1,2,2,3,2,2,2,2,3,1,2,2,FALSE,FALSE,FALSE,FALSE,FALSE
05,15388,7020,5,100,15Q3,2,3,2,3,2,3,2,3,2,1,2,2,1,3,2,FALSE,FALSE,FALSE,FALSE,FALSE
05,36635,7020,4,100,15Q3,2,3,2,3,2,2,2,3,2,2,2,1,3,3,2,FALSE,FALSE,FALSE,FALSE,FALSE
08,15476,6000,5,100,15Q3,2,3,,3,,2,,3,,3,,1,2,3,2,FALSE,FALSE,FALSE,FALSE,FALSE
06,15631,8180,9,100,15Q3,1,2,2,2,1,3,1,2,2,3,2,3,1,3,2,FALSE,FALSE,FALSE,FALSE,FALSE
06,36489,9010,1,100,15Q3,2,3,1,3,1,3,1,3,1,2,2,2,1,3,3,TRUE,FALSE,FALSE,FALSE,FALSE
06,15643,9010,3,100,15Q3,1,2,2,2,2,3,2,3,2,2,2,1,2,3,2,TRUE,FALSE,FALSE,FALSE,FALSE
06,15652,8000,9,100,15Q3,2,3,2,2,3,2,3,3,2,1,1,2,2,3,3,TRUE,FALSE,FALSE,FALSE,FALSE
05,15651,7060,7,100,15Q3,,1,,1,,2,,1,,1,,3,3,3,2,TRUE,FALSE,FALSE,FALSE,FALSE
02,15649,7110,9,100,15Q3,2,3,3,3,3,3,3,2,2,2,2,2,3,3,2,TRUE,FALSE,FALSE,FALSE,FALSE
06,15647,7060,9,100,15Q3,2,3,2,3,2,2,2,3,3,1,1,2,3,3,3,TRUE,FALSE,FALSE,FALSE,FALSE
02,15644,8150,5,100,15Q3,2,3,3,3,3,3,3,3,3,2,2,1,2,3,,TRUE,FALSE,FALSE,FALSE,FALSE
06,15789,8150,2,100,15Q3,1,2,3,1,2,2,2,1,3,2,2,2,1,3,2,TRUE,FALSE,FALSE,FALSE,FALSE
01,15788,9010,2,100,15Q3,1,1,,1,,2,,1,,1,,3,2,3,2,TRUE,FALSE,FALSE,FALSE,FALSE
06,15787,7080,6,100,15Q3,2,3,3,3,3,2,2,1,3,1,1,1,2,3,3,TRUE,FALSE,FALSE,FALSE,FALSE
06,15658,8000,5,100,15Q3,2,3,1,3,1,2,2,3,1,3,2,2,3,3,2,TRUE,FALSE,FALSE,FALSE,FALSE
05,15633,7100,5,100,15Q3,,,,2,2,2,2,3,2,2,2,1,3,3,2,TRUE,FALSE,FALSE,FALSE,FALSE
05,15635,8150,4,100,15Q3,2,3,3,3,3,3,2,3,2,3,3,1,2,3,3,TRUE,FALSE,FALSE,FALSE,FALSE
06,15637,7090,5,100,15Q3,,,,3,3,3,3,3,2,2,2,2,3,2,1,TRUE,FALSE,FALSE,FALSE,FALSE
06,15638,7100,9,100,15Q3,2,3,3,3,3,2,3,3,3,1,1,1,3,2,2,TRUE,FALSE,FALSE,FALSE,FALSE
01,15507,6000,5,100,15Q2,1,3,2,3,2,1,2,2,2,2,1,2,2,3,2,TRUE,FALSE,FALSE,FALSE,FALSE
02,15512,6000,2,100,15Q2,1,1,1,1,1,2,2,2,2,1,1,2,3,3,3,TRUE,FALSE,FALSE,FALSE,FALSE
06,15552,6000,5,100,15Q2,2,3,2,3,2,3,2,3,2,2,2,2,3,3,1,TRUE,FALSE,FALSE,FALSE,FALSE
01,15551,6010,5,100,15Q2,1,1,,2,,2,,2,,1,,1,3,3,2,TRUE,FALSE,FALSE,FALSE,FALSE
06,36821,8150,5,100,15Q2,1,2,2,3,2,3,2,3,2,2,2,1,1,2,1,TRUE,FALSE,FALSE,FALSE,FALSE
01,14725,8210,5,100,14Q4,,2,2,3,3,2,2,,,2,2,1,2,2,1,FALSE,FALSE,FALSE,FALSE,FALSE
01,36396,6000,5,100,14Q4,1,2,,2,2,3,2,3,2,2,2,1,3,3,1,FALSE,FALSE,FALSE,FALSE,FALSE
06,10884,6010,6,100,14Q4,2,3,2,3,2,2,3,3,3,2,1,1,3,3,1,FALSE,FALSE,FALSE,FALSE,FALSE
01,12304,8010,1,100,14Q4,1,2,1,2,1,2,2,2,2,2,1,1,3,3,2,FALSE,FALSE,FALSE,FALSE,FALSE
05,36870,7060,8,100,14Q4,1,2,3,2,3,2,3,3,3,1,1,2,3,3,3,FALSE,FALSE,FALSE,FALSE,FALSE
08,14296,8150,7,100,14Q4,1,2,1,3,1,2,2,3,2,2,2,1,3,2,2,FALSE,FALSE,FALSE,FALSE,FALSE
02,10870,6000,6,100,14Q4,1,1,1,2,1,1,2,1,1,1,1,2,3,3,2,FALSE,FALSE,FALSE,FALSE,FALSE
06,14717,8070,5,100,14Q4,2,3,2,3,2,2,2,3,3,2,2,1,3,3,1,FALSE,FALSE,FALSE,FALSE,FALSE
06,12365,8140,5,100,14Q4,2,3,3,3,3,2,2,3,3,2,2,1,3,3,3,FALSE,FALSE,FALSE,FALSE,FALSE
06,12353,6000,5,100,14Q4,2,2,2,3,3,2,2,2,2,2,2,1,3,3,3,FALSE,FALSE,FALSE,FALSE,FALSE
06,36864,8090,2,100,14Q4,2,3,2,3,2,3,2,3,2,3,2,2,3,3,1,FALSE,FALSE,FALSE,FALSE,FALSE
05,36889,8090,8,100,14Q4,1,2,1,2,1,1,2,2,1,2,2,3,1,3,3,FALSE,FALSE,FALSE,FALSE,FALSE
05,36885,8150,3,100,14Q4,1,2,1,2,1,1,2,2,2,2,2,1,3,3,1,FALSE,FALSE,FALSE,FALSE,FALSE
02,10861,6000,5,100,14Q4,1,1,3,1,2,2,1,1,1,2,1,3,3,2,2,FALSE,FALSE,FALSE,FALSE,FALSE
06,10421,8010,5,100,14Q4,2,2,2,3,3,3,3,3,3,2,2,3,3,3,1,FALSE,FALSE,FALSE,FALSE,FALSE
06,36869,7000,9,100,14Q4,1,3,3,3,3,3,2,3,3,2,2,2,3,3,3,FALSE,FALSE,FALSE,FALSE,FALSE
01,10332,6000,2,100,14Q4,2,3,3,3,3,2,1,2,3,2,1,1,3,3,1,FALSE,FALSE,FALSE,FALSE,FALSE
01,12307,8010,5,100,14Q4,1,2,2,2,2,2,2,2,2,2,1,2,3,3,3,FALSE,FALSE,FALSE,FALSE,FALSE
06,36488,8120,5,100,14Q4,2,2,3,2,3,3,3,2,2,1,1,1,3,3,1,FALSE,FALSE,FALSE,FALSE,FALSE
05,36645,7000,6,100,14Q4,1,2,1,1,1,1,2,2,1,1,1,2,2,2,1,FALSE,FALSE,FALSE,FALSE,FALSE
01,36448,8000,9,100,14Q4,2,2,2,3,3,2,2,3,3,3,3,1,2,3,1,FALSE,FALSE,FALSE,FALSE,FALSE
05,36849,7070,7,100,14Q4,2,3,3,3,3,2,2,3,3,2,1,1,3,1,1,FALSE,FALSE,FALSE,FALSE,FALSE
06,36521,7120,3,100,14Q4,2,3,3,3,3,2,2,3,3,2,1,2,3,3,2,FALSE,FALSE,FALSE,FALSE,FALSE
06,36752,8180,6,100,14Q4,2,3,2,3,2,2,2,3,2,2,2,1,3,3,3,FALSE,FALSE,FALSE,FALSE,FALSE
01,37014,8120,6,100,14Q4,2,3,1,3,1,2,1,3,2,2,1,1,2,3,3,FALSE,FALSE,FALSE,FALSE,FALSE
02,36880,8150,5,100,14Q4,2,3,3,3,3,3,3,3,3,3,3,1,3,3,2,FALSE,FALSE,FALSE,FALSE,FALSE
06,36431,8120,6,100,14Q4,1,2,3,2,3,2,3,2,3,2,2,1,3,3,3,FALSE,FALSE,FALSE,FALSE,FALSE
05,10534,6010,4,100,14Q4,2,3,2,2,2,3,2,3,2,2,2,1,2,3,1,FALSE,FALSE,FALSE,FALSE,FALSE
01,36403,8120,6,100,14Q4,2,2,2,2,2,2,2,3,3,2,2,2,3,3,2,FALSE,FALSE,FALSE,FALSE,FALSE
01,37003,8150,7,100,14Q4,2,1,2,1,2,1,2,2,3,1,2,2,1,3,2,FALSE,FALSE,FALSE,FALSE,FALSE
03,14190,8090,3,100,14Q4,1,2,,2,,3,,2,,1,,1,3,3,1,FALSE,FALSE,FALSE,FALSE,FALSE
05,10340,6000,3,100,14Q4,1,2,1,1,1,2,2,1,1,2,2,3,3,3,3,FALSE,FALSE,FALSE,FALSE,FALSE
06,36932,8090,6,100,14Q4,1,2,2,2,2,2,2,3,3,2,2,1,2,2,2,FALSE,FALSE,FALSE,FALSE,FALSE
06,37101,8000,8,100,14Q4,1,2,2,2,2,2,2,2,2,2,2,2,3,3,2,FALSE,FALSE,FALSE,FALSE,FALSE
01,36475,8010,9,100,14Q4,1,2,2,2,2,2,2,2,2,2,2,2,3,3,2,FALSE,FALSE,FALSE,FALSE,FALSE
06,36805,8150,7,100,14Q4,1,3,,2,3,1,2,2,2,3,2,2,3,3,3,FALSE,FALSE,FALSE,FALSE,FALSE
06,36627,8010,5,100,14Q4,1,2,2,2,2,1,2,2,2,2,2,2,3,3,2,FALSE,FALSE,FALSE,FALSE,FALSE
06,36832,8120,4,100,14Q4,1,3,1,1,2,3,1,2,2,1,1,3,1,3,3,FALSE,FALSE,FALSE,FALSE,FALSE
06,36697,8090,9,100,14Q4,1,1,2,1,1,1,1,3,1,2,2,3,1,2,2,FALSE,FALSE,FALSE,FALSE,FALSE
06,36411,8040,7,100,14Q4,2,3,3,3,3,3,3,3,3,3,3,1,3,3,3,FALSE,FALSE,FALSE,FALSE,FALSE
06,36746,8120,2,100,14Q4,2,3,3,3,2,2,2,3,2,2,2,2,3,3,2,FALSE,FALSE,FALSE,FALSE,FALSE
01,10347,6000,2,100,14Q4,1,2,3,1,3,2,2,3,3,1,1,2,3,2,2,FALSE,FALSE,FALSE,FALSE,FALSE
05,36868,6010,5,100,14Q4,1,1,1,1,1,2,2,2,2,3,3,2,3,3,1,FALSE,FALSE,FALSE,FALSE,FALSE
06,36945,8140,2,100,14Q4,1,2,2,2,2,2,2,2,2,2,2,2,2,3,3,FALSE,FALSE,FALSE,FALSE,FALSE
02,36550,8010,6,100,14Q4,1,2,3,2,3,2,3,2,3,1,2,3,3,3,2,FALSE,FALSE,FALSE,FALSE,FALSE
06,36688,8040,9,100,14Q4,2,1,2,1,3,3,2,2,3,2,2,2,2,3,2,FALSE,FALSE,FALSE,FALSE,FALSE
06,37002,8150,6,100,14Q4,2,3,3,3,3,2,3,3,3,3,3,1,3,3,1,FALSE,FALSE,FALSE,FALSE,FALSE
06,37006,8120,3,100,14Q4,1,2,2,2,2,2,2,2,2,2,2,2,3,3,3,FALSE,FALSE,FALSE,FALSE,FALSE
03,36528,8150,5,100,14Q4,2,3,2,3,2,3,2,3,2,2,2,1,2,3,2,FALSE,FALSE,FALSE,FALSE,FALSE
06,36693,8120,5,100,14Q4,1,1,2,1,2,2,2,1,2,1,2,3,2,3,3,FALSE,FALSE,FALSE,FALSE,FALSE
05,14742,8210,5,100,14Q4,1,2,2,1,2,2,2,2,2,2,2,2,3,3,2,FALSE,FALSE,FALSE,FALSE,FALSE
01,93375,8010,5,100,14Q4,1,1,1,1,1,2,2,2,2,2,2,2,3,3,2,FALSE,FALSE,FALSE,FALSE,FALSE
06,36587,8120,5,100,14Q4,2,2,2,2,2,2,2,2,2,2,1,2,1,3,2,FALSE,FALSE,FALSE,FALSE,FALSE
05,36539,8150,7,100,14Q4,2,2,2,3,2,2,2,3,3,2,2,1,3,3,1,FALSE,FALSE,FALSE,FALSE,FALSE
06,36825,8190,9,100,14Q4,1,1,2,1,1,2,2,1,1,1,1,1,1,2,1,FALSE,FALSE,FALSE,FALSE,FALSE
02,36497,8120,6,100,14Q4,2,3,2,2,2,3,2,3,2,2,2,2,1,3,2,FALSE,FALSE,FALSE,FALSE,FALSE
06,37269,7080,5,100,14Q4,2,3,3,3,3,2,2,,,2,2,2,3,3,3,FALSE,FALSE,FALSE,FALSE,FALSE
01,36445,8150,4,100,14Q4,1,1,3,1,3,1,1,1,1,2,2,2,3,3,3,FALSE,FALSE,FALSE,FALSE,FALSE
06,10524,6010,6,100,14Q4,2,2,2,2,2,3,2,3,3,2,1,1,3,3,2,FALSE,FALSE,FALSE,FALSE,FALSE
06,10331,6000,2,100,14Q4,2,3,3,3,3,2,2,3,3,2,2,1,3,2,1,FALSE,FALSE,FALSE,FALSE,FALSE
06,36956,8150,6,100,14Q4,2,3,2,3,2,2,2,3,2,,,1,3,3,3,FALSE,FALSE,FALSE,FALSE,FALSE
02,12322,8010,5,100,14Q4,2,3,3,3,3,2,2,3,3,3,3,3,3,3,3,FALSE,FALSE,FALSE,FALSE,FALSE
06,36511,8090,7,100,14Q4,1,2,2,2,2,2,2,2,2,1,2,1,2,3,3,FALSE,FALSE,FALSE,FALSE,FALSE
06,10485,6000,9,100,14Q4,2,2,2,2,2,2,2,3,3,1,1,1,1,2,1,FALSE,FALSE,FALSE,FALSE,FALSE
06,36525,8150,5,100,14Q4,2,3,3,3,3,3,2,3,3,2,2,1,2,2,1,FALSE,FALSE,FALSE,FALSE,FALSE
06,36716,8010,4,100,14Q4,1,1,2,1,2,1,2,1,2,1,1,2,2,3,2,FALSE,FALSE,FALSE,FALSE,FALSE
06,36982,8090,3,100,14Q4,1,2,2,2,2,2,2,2,2,2,2,2,3,3,3,FALSE,FALSE,FALSE,FALSE,FALSE
03,36732,8150,5,100,14Q4,1,2,3,2,3,2,3,2,3,2,2,2,3,3,2,FALSE,FALSE,FALSE,FALSE,FALSE
01,36482,8120,5,100,14Q4,1,2,2,3,3,3,2,3,3,1,1,2,2,3,3,FALSE,FALSE,FALSE,FALSE,FALSE
06,98208,8030,5,100,14Q4,1,2,1,2,1,2,2,2,1,1,2,2,3,3,3,FALSE,FALSE,FALSE,FALSE,FALSE
08,36893,7010,9,100,14Q4,2,3,2,3,2,3,2,2,2,2,2,1,2,3,1,FALSE,FALSE,FALSE,FALSE,FALSE
01,36417,8120,8,100,14Q4,2,2,2,2,2,3,2,2,2,2,2,2,3,3,2,FALSE,FALSE,FALSE,FALSE,FALSE
02,36863,8000,5,100,14Q4,1,1,2,1,2,2,2,1,2,3,2,3,3,3,2,FALSE,FALSE,FALSE,FALSE,FALSE
06,36759,8140,2,100,14Q4,2,3,3,3,3,2,2,3,3,2,2,1,3,3,2,FALSE,FALSE,FALSE,FALSE,FALSE
01,98213,7090,5,100,14Q4,2,3,2,2,2,1,2,3,1,1,2,2,3,2,1,FALSE,FALSE,FALSE,FALSE,FALSE
06,36669,8090,9,100,14Q4,2,2,1,3,1,3,1,3,1,2,2,1,1,2,1,FALSE,FALSE,FALSE,FALSE,FALSE
01,36517,7120,4,100,14Q4,2,3,3,3,3,2,2,3,3,1,1,1,3,3,1,FALSE,FALSE,FALSE,FALSE,FALSE
06,36473,8150,7,100,14Q4,1,2,1,2,1,2,2,3,2,2,1,2,2,3,3,FALSE,FALSE,FALSE,FALSE,FALSE
01,36424,7080,7,100,14Q4,2,3,,3,,2,,2,,1,,1,3,3,3,FALSE,FALSE,FALSE,FALSE,FALSE
03,36698,8120,3,100,14Q4,2,3,3,1,1,2,2,1,2,1,1,3,2,3,2,FALSE,FALSE,FALSE,FALSE,FALSE
