"";"Datum";"factor";"eQ2";"eQ3";"eQ4";"eQ5";"eQ6"
"72183";2009-12-31;0,75;0;1;0;NA;-1
"73210";2010-03-31;0,75;-1;1;0;NA;2
"74196";2010-06-30;0,75;-1;0;-1;NA;0
"75176";2010-09-30;0,75;1;1;0;NA;1
"78183";2011-06-30;0,75;-1;0;-1;NA;0
"79167";2011-09-30;0,75;1;NA;1;NA;0
"80168";2011-12-31;0,75;0;0;0;NA;1
"81148";2012-03-31;0,75;-1;-1;1;NA;0
"82139";2012-06-30;0,75;1;0;0;NA;0
"87113";2013-09-30;0,75;0;1;-2;NA;0
"92118";2014-12-31;0,75;NA;-2;NA;NA;NA
"94110";2015-06-30;0,75;0;1;0;NA;0
"73211";2010-03-31;2,25;-1;-1;0;NA;0
"63159";2007-09-30;1,25;-1;-1;-1;NA;-2
"68193";2008-12-31;1,25;0;0;0;NA;-1
"73212";2010-03-31;1,25;0;0;0;NA;0
"80169";2011-12-31;1,25;0;0;0;NA;0
"81149";2012-03-31;1,25;2;0;0;NA;0
"92119";2014-12-31;1,25;-1;0;0;NA;0
"73213";2010-03-31;2;0;0;0;NA;0
"74197";2010-06-30;2;0;0;0;NA;0
"75177";2010-09-30;2;0;0;0;NA;0
"78184";2011-06-30;2;0;0;0;NA;0
"79168";2011-09-30;2;0;0;0;NA;0
"83162";2012-09-30;2;0;0;0;NA;0
"9080";2014-06-30;2;0;-1;-1;NA;-1
"63160";2007-09-30;0,25;1;2;0;NA;2
"73214";2010-03-31;0,75;-1;-1;-1;NA;0
"76176";2010-12-31;0,75;-1;-1;-1;NA;-1
"77180";2011-03-31;0,75;NA;NA;0;NA;0
"83163";2012-09-30;0,75;0;0;0;NA;0
"86113";2013-06-30;0,75;0;0;0;NA;0
"87114";2013-09-30;0,75;0;-1;0;NA;-1
"9081";2014-06-30;0,75;0;0;0;NA;0
"91150";2014-09-30;0,75;0;0;0;NA;0
"92120";2014-12-31;0,75;0;0;0;NA;0
"78185";2011-06-30;1,75;-2;-2;-2;NA;-2
"84131";2012-12-31;0,25;0;-1;0;NA;0
"38153";2001-06-30;0,25;0;0;1;NA;1
"39159";2001-09-30;0,25;1;1;0;NA;2
"40155";2001-12-31;0,25;-1;-1;-1;NA;0
"41182";2002-03-31;0,25;1;0;0;NA;1
"44165";2002-12-31;0,25;0;0;-1;NA;1
"46164";2003-06-30;0,25;-1;-1;-1;NA;-1
"47154";2003-09-30;0,25;0;1;0;NA;0
"48145";2003-12-31;0,25;0;0;1;NA;1
"49143";2004-03-31;0,25;0;1;0;NA;1
"52148";2004-12-31;0,25;1;1;0;NA;1
"53153";2005-03-31;0,25;-1;-1;0;NA;-1
"54134";2005-06-30;0,25;1;2;0;NA;1
"60131";2006-12-31;0,25;1;0;0;NA;1
"64149";2007-12-31;0,25;1;0;0;NA;0
"65172";2008-03-31;0,25;1;0;1;NA;1
"69211";2009-03-31;0,75;1;0;0;NA;0
"70204";2009-06-30;0,75;0;0;-1;NA;0
"71186";2009-09-30;0,75;0;0;-1;NA;0
"72184";2009-12-31;0,75;-1;-1;0;NA;-1
"77181";2011-03-31;0,75;0;0;-1;NA;0
"78186";2011-06-30;0,75;-1;-1;0;NA;-2
"79169";2011-09-30;0,75;1;0;0;NA;1
"80170";2011-12-31;0,75;0;-1;1;NA;0
"81150";2012-03-31;0,75;1;NA;1;NA;NA
"84132";2012-12-31;1,5;2;1;0;NA;1
"85130";2013-03-31;1,5;0;0;-1;NA;1
"86114";2013-06-30;0,75;1;2;-1;NA;0
"87115";2013-09-30;0,75;1;0;0;NA;0
"88143";2013-12-31;1,5;1;1;1;NA;0
"8984";2014-03-31;1,5;1;-1;1;NA;-1
"9082";2014-06-30;1,5;1;0;0;NA;1
"93114";2015-03-31;0,75;1;0;0;NA;0
"94111";2015-06-30;0,75;-1;0;-1;NA;1
"84133";2012-12-31;0,25;0;1;0;NA;2
"93115";2015-03-31;0,25;2;1;0;NA;2
"94112";2015-06-30;0,25;-1;1;0;NA;1
"88144";2013-12-31;1,25;0;0;0;NA;1
"8985";2014-03-31;1,25;0;0;-1;NA;0
"50148";2004-06-30;0,25;1;0;NA;NA;0
"41183";2002-03-31;0,25;-1;1;0;NA;-1
"46165";2003-06-30;0,25;1;0;1;NA;0
"47155";2003-09-30;0,25;2;2;0;NA;2
"48146";2003-12-31;0,25;1;2;1;NA;2
"49144";2004-03-31;0,25;2;2;0;NA;1
"50149";2004-06-30;0,25;1;2;0;NA;1
"51143";2004-09-30;0,25;1;1;0;NA;2
"52149";2004-12-31;0,25;1;0;0;NA;2
"57115";2006-03-31;0,25;1;1;1;NA;1
"61250";2007-03-31;0,25;1;0;1;NA;2
"62200";2007-06-30;0,25;0;1;1;NA;1
"63161";2007-09-30;0,25;0;-1;0;NA;1
"64150";2007-12-31;0,25;0;-1;-1;NA;0
"66174";2008-06-30;0,25;0;0;0;NA;0
"67198";2008-09-30;0,75;-1;-1;1;NA;-1
"72185";2009-12-31;0,75;-1;-1;0;NA;-1
"73215";2010-03-31;0,75;-1;-1;1;NA;-1
"74198";2010-06-30;0,75;-1;-1;0;NA;0
"75178";2010-09-30;0,75;0;0;1;NA;0
"76177";2010-12-31;0,75;-1;-1;0;NA;-1
"41184";2002-03-31;0,25;0;0;1;NA;0
"43176";2002-09-30;0,25;0;0;-1;NA;0
"39160";2001-09-30;0,25;0;0;0;NA;0
"40156";2001-12-31;0,25;0;0;0;NA;0
"41185";2002-03-31;0,25;0;0;0;NA;0
"42175";2002-06-30;0,25;0;0;0;NA;0
"43177";2002-09-30;0,25;0;0;0;NA;0
"44166";2002-12-31;0,25;0;0;0;NA;0
"45140";2003-03-31;0,25;-1;-1;-1;NA;-1
"46166";2003-06-30;0,25;1;1;1;NA;1
"47156";2003-09-30;0,25;0;0;0;NA;0
"58160";2006-06-30;0,25;0;0;0;NA;0
"70205";2009-06-30;0,75;-1;-2;0;NA;-2
"38154";2001-06-30;0,25;-1;-1;0;NA;-1
"39161";2001-09-30;0,25;0;1;0;NA;0
"42176";2002-06-30;0,25;1;1;0;NA;-1
"43178";2002-09-30;0,25;0;0;0;NA;-1
"44167";2002-12-31;0,25;-1;-1;0;NA;0
"45141";2003-03-31;0,25;-1;0;0;NA;-1
"46167";2003-06-30;0,25;0;-1;0;NA;0
"38155";2001-06-30;0,25;-1;-1;0;NA;-1
"43179";2002-09-30;0,25;-1;-1;0;NA;-1
"39162";2001-09-30;0,25;0;0;0;NA;1
"40157";2001-12-31;0,25;1;0;1;NA;1
"41186";2002-03-31;0,25;-1;-1;0;NA;-1
"42177";2002-06-30;0,25;-1;-1;-1;NA;-1
"43180";2002-09-30;0,25;-1;-1;-1;NA;-1
"46168";2003-06-30;0,25;-1;-1;0;NA;-1
"38156";2001-06-30;0,25;1;1;0;NA;1
"39163";2001-09-30;0,25;0;0;0;NA;0
"40158";2001-12-31;0,25;1;0;0;NA;1
"41187";2002-03-31;0,25;0;2;0;NA;0
"42178";2002-06-30;0,25;2;-1;0;NA;1
"43181";2002-09-30;0,25;1;-1;1;NA;0
"44168";2002-12-31;0,25;0;-1;2;NA;-2
"47157";2003-09-30;0,25;0;0;1;NA;-1
"38157";2001-06-30;0,25;0;0;0;NA;-1
"39164";2001-09-30;0,25;-1;-1;0;NA;0
"42179";2002-06-30;0,25;-1;-1;0;NA;0
"43182";2002-09-30;0,25;0;0;0;NA;0
"44169";2002-12-31;0,25;1;0;0;NA;0
"45142";2003-03-31;0,25;-1;0;0;NA;0
"39165";2001-09-30;0,25;0;0;-1;NA;0
"50150";2004-06-30;0,25;-1;-1;-1;NA;-1
"53154";2005-03-31;0,25;0;-2;-1;NA;-1
"54135";2005-06-30;0,25;-1;0;0;NA;0
"60132";2006-12-31;0,25;-1;-1;-1;NA;-2
"61251";2007-03-31;0,25;-1;-2;-1;NA;-2
"66175";2008-06-30;0,25;1;0;0;NA;0
"67199";2008-09-30;0,75;-1;-1;-2;NA;-1
"70206";2009-06-30;0,75;0;0;0;NA;0
"74199";2010-06-30;0,75;-1;-2;-1;NA;-2
"75179";2010-09-30;0,75;-1;-1;-1;NA;-1
"76178";2010-12-31;0,75;-1;-1;-1;NA;-2
"77182";2011-03-31;0,75;0;0;0;NA;0
"83164";2012-09-30;0,75;-1;-1;0;NA;-2
"88145";2013-12-31;0,75;0;0;0;NA;0
"8986";2014-03-31;0,75;0;0;0;NA;0
"93116";2015-03-31;0,75;1;1;0;NA;1
"94113";2015-06-30;0,75;0;0;0;NA;0
"38158";2001-06-30;0,25;0;1;0;NA;0
"39166";2001-09-30;0,25;0;0;0;NA;1
"40159";2001-12-31;0,25;1;0;0;NA;0
"41188";2002-03-31;0,25;0;0;1;NA;0
"42180";2002-06-30;0,25;0;1;0;NA;1
"43183";2002-09-30;0,25;0;0;-1;NA;-1
"44170";2002-12-31;0,25;1;1;-1;NA;1
"45143";2003-03-31;0,25;0;0;1;NA;1
"46169";2003-06-30;0,25;0;-1;0;NA;-1
"47158";2003-09-30;0,25;0;0;0;NA;0
"48147";2003-12-31;0,25;0;-1;0;NA;1
"49145";2004-03-31;0,25;1;1;0;NA;0
"52150";2004-12-31;0,25;0;0;0;NA;-1
"53155";2005-03-31;0,25;1;1;1;NA;1
"58161";2006-06-30;0,25;-1;0;0;NA;-1
"59132";2006-09-30;0,25;0;-1;0;NA;0
"62201";2007-06-30;0,25;-2;-1;0;NA;0
"63162";2007-09-30;0,25;0;0;-1;NA;0
"64151";2007-12-31;0,25;0;0;0;NA;0
"65173";2008-03-31;0,25;0;0;0;NA;0
"66176";2008-06-30;0,25;0;0;0;NA;0
"67200";2008-09-30;0,75;0;0;0;NA;0
"68194";2008-12-31;0,75;-1;-1;0;NA;0
"69212";2009-03-31;0,75;-1;0;-1;NA;0
"70207";2009-06-30;0,75;0;1;-1;NA;0
"71187";2009-09-30;0,75;0;-1;0;NA;0
"41189";2002-03-31;0,25;0;0;1;NA;0
"42181";2002-06-30;0,25;0;0;0;NA;0
"43184";2002-09-30;0,25;0;0;1;NA;0
"43185";2002-09-30;0,25;0;0;0;NA;0
"44171";2002-12-31;0,25;-2;0;0;NA;0
"45144";2003-03-31;0,25;-1;0;0;NA;0
"49146";2004-03-31;0,25;0;0;0;NA;0
"50151";2004-06-30;0,25;0;0;0;NA;0
"53156";2005-03-31;0,25;-1;0;0;NA;0
"54136";2005-06-30;0,25;0;0;0;NA;0
"57116";2006-03-31;0,25;-1;0;0;NA;0
"58162";2006-06-30;0,25;0;0;0;NA;0
"59133";2006-09-30;0,25;1;0;0;NA;0
"60133";2006-12-31;0,25;-1;-1;0;NA;-1
"61252";2007-03-31;0,25;1;0;0;NA;0
"62202";2007-06-30;0,25;-1;0;0;NA;0
"63163";2007-09-30;0,25;0;0;0;NA;-1
"66177";2008-06-30;0,25;-1;0;0;NA;0
"67201";2008-09-30;0,75;-1;0;-1;NA;0
"68195";2008-12-31;0,75;0;1;0;NA;1
"75180";2010-09-30;0,75;1;0;0;NA;1
"77183";2011-03-31;0,75;-1;-1;-1;NA;0
"38159";2001-06-30;0,25;0;0;0;NA;0
"39167";2001-09-30;0,25;-1;-1;0;NA;-1
"40160";2001-12-31;0,25;0;0;0;NA;0
"42182";2002-06-30;0,25;1;1;0;NA;1
"43186";2002-09-30;0,25;-1;-1;0;NA;-1
"44172";2002-12-31;0,25;2;2;0;NA;2
"45145";2003-03-31;0,25;0;0;0;NA;0
"46170";2003-06-30;0,25;0;0;0;NA;1
"47159";2003-09-30;0,25;0;0;0;NA;0
"48148";2003-12-31;0,25;1;0;0;NA;0
"49147";2004-03-31;0,25;-1;-1;0;NA;0
"50152";2004-06-30;0,25;0;-1;0;NA;-1
"51144";2004-09-30;0,25;-1;-2;0;NA;-2
"52151";2004-12-31;0,25;0;NA;0;NA;-1
"53157";2005-03-31;0,25;-1;-1;0;NA;-1
"54137";2005-06-30;0,25;-1;-1;0;NA;-1
"57117";2006-03-31;0,25;-2;-1;0;NA;-2
"58163";2006-06-30;0,25;0;-1;0;NA;-1
"59134";2006-09-30;0,25;0;0;0;NA;0
"60134";2006-12-31;0,25;-1;-1;-1;NA;-1
"40161";2001-12-31;0,25;0;0;0;NA;0
"41190";2002-03-31;0,25;1;0;0;NA;1
"44173";2002-12-31;0,25;-1;-1;0;NA;-1
"45146";2003-03-31;0,25;1;0;0;NA;-1
"46171";2003-06-30;0,25;-1;1;0;NA;-1
"47160";2003-09-30;0,25;-1;0;0;NA;-2
"48149";2003-12-31;0,25;0;0;-1;NA;0
"49148";2004-03-31;0,25;1;-1;-1;NA;-1
"38160";2001-06-30;0,25;-1;2;-1;NA;-1
"39168";2001-09-30;0,25;0;0;0;NA;0
"42183";2002-06-30;0,25;-1;-1;0;NA;-1
"45147";2003-03-31;0,25;-1;-1;-1;NA;-2
"47161";2003-09-30;0,25;-1;0;0;NA;1
"44174";2002-12-31;0,25;-1;-1;0;NA;0
"47162";2003-09-30;0,25;-1;-1;0;NA;-1
"61253";2007-03-31;0,25;-1;-2;0;NA;-1
"62203";2007-06-30;0,25;0;0;NA;NA;0
"63164";2007-09-30;0,25;0;0;0;NA;0
"68196";2008-12-31;0,75;0;0;1;NA;0
"43187";2002-09-30;0,25;0;0;0;NA;0
"38161";2001-06-30;0,25;0;0;0;NA;-1
"42184";2002-06-30;0,25;0;0;-1;NA;-1
"44175";2002-12-31;0,25;0;0;0;NA;0
"45148";2003-03-31;0,25;0;0;0;NA;0
"46172";2003-06-30;0,25;0;0;1;NA;0
"47163";2003-09-30;0,25;0;0;1;NA;0
"48150";2003-12-31;0,25;0;-1;0;NA;0
"50153";2004-06-30;0,25;0;0;0;NA;1
"51145";2004-09-30;0,25;0;1;0;NA;0
"52152";2004-12-31;0,25;0;-1;0;NA;0
"53158";2005-03-31;0,25;0;0;1;NA;0
"54138";2005-06-30;0,25;0;-1;0;NA;0
"57118";2006-03-31;0,25;0;0;0;NA;0
"58164";2006-06-30;0,25;0;0;-1;NA;-1
"59135";2006-09-30;0,25;0;-1;0;NA;1
"60135";2006-12-31;0,25;0;0;0;NA;-1
"61254";2007-03-31;0,25;-1;-1;0;NA;0
"62204";2007-06-30;0,25;1;1;0;NA;0
"47164";2003-09-30;0,25;0;0;0;NA;0
"48151";2003-12-31;0,25;0;0;0;NA;0
"49149";2004-03-31;0,25;0;0;0;NA;0
"52153";2004-12-31;0,25;1;1;0;NA;1
"53159";2005-03-31;0,25;0;0;0;NA;0
"54139";2005-06-30;0,25;1;1;0;NA;1
"60136";2006-12-31;0,25;-1;-1;-1;NA;-1
"38162";2001-06-30;0,25;0;0;0;NA;0
"39169";2001-09-30;0,25;0;0;0;NA;0
"40162";2001-12-31;0,25;0;0;0;NA;0
"46173";2003-06-30;0,25;1;1;1;NA;1
"49150";2004-03-31;0,25;0;0;1;NA;0
"52154";2004-12-31;0,25;-1;-1;-1;NA;-1
"53160";2005-03-31;0,25;-1;-1;0;NA;-1
"54140";2005-06-30;0,25;-2;-1;0;NA;-1
"59136";2006-09-30;0,25;0;0;-1;NA;0
"60137";2006-12-31;0,25;0;0;0;NA;0
"39170";2001-09-30;0,25;0;-1;0;NA;0
"40163";2001-12-31;0,25;1;1;0;NA;1
"41191";2002-03-31;0,25;0;0;-1;NA;0
"42185";2002-06-30;0,25;0;0;0;NA;0
"45149";2003-03-31;0,25;0;0;-1;NA;0
"48152";2003-12-31;0,25;0;1;0;NA;0
"52155";2004-12-31;0,25;-1;-1;-1;NA;-1
"53161";2005-03-31;0,25;1;1;1;NA;-1
"61255";2007-03-31;0,25;0;1;0;NA;1
"66178";2008-06-30;0,25;0;0;0;NA;0
"67202";2008-09-30;0,75;0;0;0;NA;0
"68197";2008-12-31;0,75;-1;-1;-1;NA;0
"69213";2009-03-31;0,75;1;0;1;NA;0
"70208";2009-06-30;0,75;1;0;1;NA;1
"71188";2009-09-30;0,75;0;0;0;NA;0
"72186";2009-12-31;0,75;1;1;1;NA;2
"73216";2010-03-31;0,75;0;0;-1;NA;0
"74200";2010-06-30;0,75;0;0;0;NA;0
"75181";2010-09-30;0,75;1;1;1;NA;1
"78187";2011-06-30;0,75;1;1;1;NA;1
"79170";2011-09-30;0,75;0;0;0;NA;0
"80171";2011-12-31;0,75;1;1;0;NA;0
"81151";2012-03-31;0,75;-1;-1;0;NA;0
"82140";2012-06-30;0,75;1;1;0;NA;0
"83165";2012-09-30;0,75;0;0;0;NA;0
"84134";2012-12-31;0,75;-1;-1;0;NA;0
"8987";2014-03-31;0,75;1;1;0;NA;1
"93117";2015-03-31;0,75;0;0;1;NA;1
"84135";2012-12-31;0,75;0;0;-1;NA;0
"85131";2013-03-31;0,75;-1;-1;0;NA;-1
"38163";2001-06-30;0,25;-1;0;0;NA;0
"39171";2001-09-30;0,25;0;-1;0;NA;0
"40164";2001-12-31;0,25;0;-1;0;NA;0
"41192";2002-03-31;0,25;1;0;0;NA;1
"42186";2002-06-30;0,25;0;0;0;NA;0
"43188";2002-09-30;0,25;0;1;0;NA;2
"44176";2002-12-31;0,25;-1;0;0;NA;-1
"45150";2003-03-31;0,25;-1;-1;0;NA;-1
"46174";2003-06-30;0,25;-1;-1;0;NA;0
"47165";2003-09-30;0,25;-1;0;0;NA;-1
"48153";2003-12-31;0,25;-1;0;0;NA;0
"49151";2004-03-31;0,25;0;0;0;NA;-1
"50154";2004-06-30;0,25;0;-1;0;NA;-1
"51146";2004-09-30;0,25;1;0;0;NA;1
"52156";2004-12-31;0,25;1;-1;0;NA;0
"53162";2005-03-31;0,25;0;-1;-1;NA;-1
"57119";2006-03-31;0,25;0;0;0;NA;-1
"60138";2006-12-31;0,25;1;-1;-1;NA;-1
"61256";2007-03-31;0,25;0;-1;0;NA;-1
"62205";2007-06-30;0,25;1;-1;0;NA;0
"63165";2007-09-30;0,25;1;0;0;NA;0
"64152";2007-12-31;0,25;-1;-1;0;NA;-1
"65174";2008-03-31;0,25;-1;-1;0;NA;-1
"66179";2008-06-30;0,25;0;0;-1;NA;0
"67203";2008-09-30;0,75;0;1;-1;NA;0
"68198";2008-12-31;0,75;0;0;-1;NA;0
"71189";2009-09-30;0,75;0;1;1;NA;0
"72187";2009-12-31;0,75;-1;-1;0;NA;-1
"73217";2010-03-31;0,75;0;0;0;NA;-1
"74201";2010-06-30;0,75;0;1;1;NA;0
"75182";2010-09-30;0,75;-1;-1;0;NA;-1
"76179";2010-12-31;0,75;0;0;0;NA;1
"79171";2011-09-30;0,75;0;0;0;NA;0
"80172";2011-12-31;0,75;-1;-1;0;NA;1
"81152";2012-03-31;0,75;-1;-2;0;NA;-1
"82141";2012-06-30;0,75;-1;-2;0;NA;-1
"91151";2014-09-30;0,75;0;-1;0;NA;0
"92121";2014-12-31;0,75;0;-1;-1;NA;-1
"93118";2015-03-31;0,75;-1;-1;0;NA;-1
"94114";2015-06-30;0,75;-2;-1;0;NA;0
"85132";2013-03-31;0,75;0;0;0;NA;0
"86115";2013-06-30;0,75;0;0;0;NA;0
"87116";2013-09-30;0,75;0;0;0;NA;0
"88146";2013-12-31;0,75;0;0;0;NA;0
"93119";2015-03-31;1,5;-1;0;0;NA;0
"94115";2015-06-30;1,5;0;-1;0;NA;0
"92122";2014-12-31;1,25;NA;-1;NA;NA;NA
"94116";2015-06-30;1,25;-1;-1;-1;NA;-1
"85133";2013-03-31;1;-1;-1;-1;NA;-1
"88147";2013-12-31;0,5;-1;-1;0;NA;-2
"93120";2015-03-31;0,5;0;0;0;NA;0
"94117";2015-06-30;0,5;-1;-1;0;NA;-2
"87117";2013-09-30;0,5;0;1;0;NA;0
"88148";2013-12-31;0,5;1;0;1;NA;1
"8988";2014-03-31;0,5;0;1;1;NA;1
"9083";2014-06-30;0,5;0;0;-1;NA;1
"91152";2014-09-30;0,5;0;0;0;NA;0
"92123";2014-12-31;0,5;0;-1;0;NA;0
"93121";2015-03-31;0,5;0;0;-1;NA;0
"94118";2015-06-30;0,5;0;0;-1;NA;-1
"8989";2014-03-31;1,25;0;0;1;NA;-1
"9084";2014-06-30;1,25;0;0;-1;NA;0
"8990";2014-03-31;1;0;-2;-1;NA;-2
"94119";2015-06-30;1;-1;0;-1;NA;-1
"62206";2007-06-30;0,5;-1;-1;-1;NA;-1
"73218";2010-03-31;0,5;0;0;0;NA;0
"76180";2010-12-31;0,5;0;0;0;NA;0
"80173";2011-12-31;0,5;0;0;1;NA;0
"81153";2012-03-31;0,5;1;1;0;NA;1
"84136";2012-12-31;0,5;0;-1;0;NA;0
"85134";2013-03-31;0,5;0;0;0;NA;0
"86116";2013-06-30;0,5;0;0;0;NA;0
"88149";2013-12-31;0,5;0;-1;-1;NA;-1
"8991";2014-03-31;0,5;-1;-1;0;NA;-1
"9085";2014-06-30;0,5;1;0;0;NA;0
"91153";2014-09-30;0,5;-1;0;0;NA;-1
"93122";2015-03-31;0,5;-1;-2;0;NA;-1
"94120";2015-06-30;0,5;0;0;0;NA;1
"58165";2006-06-30;1;-1;0;1;NA;0
"59137";2006-09-30;1;0;-2;0;NA;0
"60139";2006-12-31;1;0;0;-1;NA;0
"61257";2007-03-31;1;0;0;-1;NA;0
"66180";2008-06-30;1;0;0;1;NA;0
"67204";2008-09-30;1;-2;-2;NA;NA;-2
"68199";2008-12-31;1;0;0;NA;NA;0
"69214";2009-03-31;1;0;0;1;NA;0
"70209";2009-06-30;1;0;0;0;NA;0
"71190";2009-09-30;1;0;0;0;NA;0
"72188";2009-12-31;1;0;0;0;NA;-2
"75183";2010-09-30;1;0;-1;0;NA;-1
"76181";2010-12-31;1;0;0;0;NA;0
"77184";2011-03-31;1;0;0;0;NA;0
"78188";2011-06-30;1;0;0;0;NA;0
"83166";2012-09-30;1;-1;-1;0;NA;-1
"84137";2012-12-31;1;0;0;0;NA;0
"85135";2013-03-31;1;0;0;-1;NA;0
"86117";2013-06-30;1;0;0;1;NA;0
"87118";2013-09-30;1;0;0;0;NA;0
"63166";2007-09-30;1,5;0;0;0;NA;0
"66181";2008-06-30;1,5;-1;-1;0;NA;-2
"69215";2009-03-31;1,75;0;0;1;NA;0
"74202";2010-06-30;1,75;-1;0;0;NA;0
"79172";2011-09-30;1,75;0;0;-1;NA;0
"80174";2011-12-31;1,75;0;0;0;NA;1
"81154";2012-03-31;1,75;0;-1;0;NA;0
"82142";2012-06-30;1,75;0;-1;0;NA;-1
"83167";2012-09-30;1,75;0;0;0;NA;1
"84138";2012-12-31;1,75;0;1;1;NA;0
"85136";2013-03-31;1,75;1;1;-1;NA;0
"86118";2013-06-30;1,75;1;0;-2;NA;1
"73219";2010-03-31;0,75;0;0;-1;NA;0
"74203";2010-06-30;0,75;0;0;1;NA;0
"9086";2014-06-30;0,75;1;0;0;NA;0
"72189";2009-12-31;0,5;-1;0;-1;NA;-1
"73220";2010-03-31;0,5;0;0;0;NA;-1
"74204";2010-06-30;0,5;1;0;0;NA;1
"77185";2011-03-31;0,5;-1;-1;0;NA;-1
"78189";2011-06-30;0,5;-1;-1;0;NA;-1
"79173";2011-09-30;0,5;0;0;0;NA;1
"88150";2013-12-31;0,5;0;-1;0;NA;0
"8992";2014-03-31;0,5;1;1;0;NA;1
"9087";2014-06-30;0,5;1;1;0;NA;1
"91154";2014-09-30;0,5;0;0;0;NA;1
"94121";2015-06-30;0,5;0;0;0;NA;0
"59138";2006-09-30;0,5;0;-1;0;NA;-1
"60140";2006-12-31;0,5;0;1;0;NA;2
"63167";2007-09-30;0,5;0;0;0;NA;-1
"64153";2007-12-31;0,5;0;0;0;NA;0
"65175";2008-03-31;0,5;0;-1;0;NA;-1
"66182";2008-06-30;0,5;0;0;0;NA;0
"69216";2009-03-31;0,5;0;0;1;NA;-1
"70210";2009-06-30;0,5;0;0;0;NA;0
"76182";2010-12-31;0,5;-1;-1;0;NA;-1
"77186";2011-03-31;0,5;0;1;0;NA;1
"83168";2012-09-30;0,5;-1;0;0;NA;-1
"84139";2012-12-31;0,5;0;1;0;NA;0
"85137";2013-03-31;0,5;-1;-1;0;NA;-1
"86119";2013-06-30;0,5;0;0;0;NA;0
"87119";2013-09-30;0,5;0;1;0;NA;1
"9088";2014-06-30;0,5;0;0;0;NA;0
"91155";2014-09-30;0,5;-1;-1;0;NA;0
"92124";2014-12-31;0,5;-1;0;0;NA;0
"93123";2015-03-31;0,5;1;0;0;NA;-1
"94122";2015-06-30;0,5;-1;-1;0;NA;-1
"8993";2014-03-31;0,5;0;0;0;NA;0
"9089";2014-06-30;0,5;-1;0;1;NA;0
"91156";2014-09-30;0,5;0;0;0;NA;0
"92125";2014-12-31;0,5;1;1;0;NA;1
"72190";2009-12-31;0,5;0;0;0;NA;-1
"73221";2010-03-31;0,5;-1;0;0;NA;0
"74205";2010-06-30;0,5;0;0;-1;NA;-1
"75184";2010-09-30;0,5;0;-1;-1;NA;0
"84140";2012-12-31;0,5;1;0;0;NA;0
"85138";2013-03-31;0,5;0;0;-1;NA;0
"86120";2013-06-30;0,5;0;0;0;NA;0
"87120";2013-09-30;0,5;1;0;0;NA;0
"88151";2013-12-31;0,5;0;1;-1;NA;1
"8994";2014-03-31;0,5;1;0;1;NA;0
"9090";2014-06-30;0,5;0;-1;1;NA;0
"91157";2014-09-30;0,5;0;-1;0;NA;0
"92126";2014-12-31;0,5;NA;0;NA;NA;NA
"94123";2015-06-30;0,5;0;0;1;NA;0
"60141";2006-12-31;0,75;-1;0;0;NA;0
"85139";2013-03-31;0,75;1;NA;NA;NA;1
"86121";2013-06-30;0,75;0;0;0;NA;0
"87121";2013-09-30;0,75;-1;0;0;NA;NA
"92127";2014-12-31;0,75;1;0;0;NA;0
"93124";2015-03-31;0,75;0;1;1;NA;1
"94124";2015-06-30;0,75;1;0;0;NA;0
"75185";2010-09-30;0,75;0;0;0;NA;0
"76183";2010-12-31;0,75;-1;-1;0;NA;-1
"77187";2011-03-31;0,75;0;0;-1;NA;0
"78190";2011-06-30;0,75;0;0;2;NA;-1
"79174";2011-09-30;0,75;1;-1;-2;NA;-1
"80175";2011-12-31;0,75;0;1;1;NA;-1
"81155";2012-03-31;0,75;0;0;0;NA;0
"82143";2012-06-30;0,75;1;1;1;NA;1
"83169";2012-09-30;0,75;0;-1;0;NA;-1
"86122";2013-06-30;0,75;1;1;0;NA;0
"91158";2014-09-30;0,75;0;-1;0;NA;-1
"92128";2014-12-31;0,75;-1;0;-1;NA;0
"93125";2015-03-31;0,75;0;0;0;NA;0
"94125";2015-06-30;0,75;0;-1;1;NA;-1
"74206";2010-06-30;0,5;0;2;-1;NA;0
"75186";2010-09-30;0,5;1;1;0;NA;-1
"76184";2010-12-31;0,5;-1;-1;-1;NA;-1
"79175";2011-09-30;0,5;0;0;0;NA;0
"85140";2013-03-31;0,5;0;-1;0;NA;0
"86123";2013-06-30;0,5;0;0;0;NA;-1
"8995";2014-03-31;0,5;0;-1;0;NA;-1
"9091";2014-06-30;0,5;-1;-1;-1;NA;-1
"93126";2015-03-31;0,5;0;0;0;NA;0
"94126";2015-06-30;0,5;0;-1;-1;NA;-1
"74207";2010-06-30;0,5;0;0;0;NA;1
"84141";2012-12-31;0,5;0;1;0;NA;1
"85141";2013-03-31;0,5;0;1;0;NA;0
"86124";2013-06-30;0,5;-1;-1;0;NA;0
"87122";2013-09-30;0,5;-1;0;0;NA;0
"88152";2013-12-31;0,5;0;0;0;NA;0
"94127";2015-06-30;0,5;0;-1;0;NA;-1
"74208";2010-06-30;0,5;0;0;0;NA;0
"75187";2010-09-30;0,5;1;2;0;NA;2
"85142";2013-03-31;0,5;-1;-1;-1;NA;-1
"94128";2015-06-30;0,5;NA;0;NA;NA;NA
"79176";2011-09-30;0,75;0;1;0;NA;0
"9092";2014-06-30;0,75;0;0;-1;NA;0
"94129";2015-06-30;0,75;0;-1;0;NA;-1
