Streek,Idnr,Sektor,Gewig,Sektorw,Faktor,OpnameQ,Q1,Q2A,Q2P,Q3A,Q3P,Q4A,Q4P,Q5A,Q5P,Q6A,Q6P,Q7A,Q7P,Q8,Q9,Q4AX,Q6AX,Q7AX,Latecomer,NewRecruit,WrongClassif,Duplicate,Imputed
04,53119,3420,2,0.12,0.36,97Q3,2,3,3,3,3,3,3,3,,,2,,2,,1,3,,,FALSE,FALSE,FALSE,FALSE,FALSE
01,53217,3420,1,0.12,0.12,97Q3,2,3,3,2,3,2,3,2,,,2,,2,,2,1,,,FALSE,FALSE,FALSE,FALSE,FALSE
05,53233,3420,1,0.12,0.12,97Q3,2,3,3,2,2,2,2,2,,,2,,2,,2,1,,,FALSE,FALSE,FALSE,FALSE,FALSE
07,53153,3420,1,0.12,0.12,97Q3,2,3,3,2,2,2,2,2,,,1,,1,,2,2,,,FALSE,FALSE,FALSE,FALSE,FALSE
05,53138,3420,1,0.12,0.12,97Q3,2,3,2,2,2,3,3,2,,,2,,2,,1,2,,,FALSE,FALSE,FALSE,FALSE,FALSE
05,53123,3420,7,0.12,18,97Q3,1,3,2,1,3,1,3,3,,,1,,1,,1,2,,,FALSE,FALSE,FALSE,FALSE,FALSE
01,51025,3110,3,0.04,0.28,97Q2,1,1,1,1,1,2,2,2,,,2,,2,,2,2,,,FALSE,FALSE,FALSE,FALSE,FALSE
01,51045,3110,1,0.04,0.04,97Q2,2,1,1,2,2,1,3,2,,,1,,1,,2,3,,,FALSE,FALSE,FALSE,FALSE,FALSE
01,51039,3110,2,0.04,0.12,97Q2,2,3,2,2,1,2,1,1,,,2,,2,,2,1,,,FALSE,FALSE,FALSE,FALSE,FALSE
01,51043,3110,1,0.04,0.04,97Q2,2,3,3,3,3,2,2,2,,,2,,2,,1,2,,,FALSE,FALSE,FALSE,FALSE,FALSE
01,51059,3110,1,0.04,0.04,97Q2,2,2,2,3,2,3,3,2,,,2,,2,,2,1,,,FALSE,FALSE,FALSE,FALSE,FALSE
02,51012,3110,4,0.04,0.6,97Q2,2,3,3,2,3,,,3,,,1,,2,,1,2,,,FALSE,FALSE,FALSE,FALSE,FALSE
02,51041,3110,3,0.04,0.28,97Q2,1,2,2,2,2,1,1,3,,,1,,1,,1,2,,,FALSE,FALSE,FALSE,FALSE,FALSE
02,51010,3110,3,0.04,0.28,97Q2,2,3,3,2,2,2,2,2,,,1,,1,,1,1,,,FALSE,FALSE,FALSE,FALSE,FALSE
02,51061,3110,1,0.04,0.04,97Q2,2,2,3,2,3,3,3,2,,,2,,2,,2,,,,FALSE,FALSE,FALSE,FALSE,FALSE
02,51069,3110,5,0.04,1.2,97Q2,2,2,2,2,2,2,2,2,,,2,,2,,2,2,,,FALSE,FALSE,FALSE,FALSE,FALSE
02,51038,3110,2,0.04,0.12,97Q2,2,2,2,2,2,2,2,2,,,2,,2,,2,2,,,FALSE,FALSE,FALSE,FALSE,FALSE
02,51001,3110,3,0.04,0.28,97Q2,2,2,3,1,1,,,2,,,1,,1,,1,2,,,FALSE,FALSE,FALSE,FALSE,FALSE
03,40716,3110,4,0.04,0.6,97Q2,1,2,2,1,1,1,1,1,,,2,,2,,1,2,,,FALSE,FALSE,FALSE,FALSE,FALSE
05,51060,3110,2,0.04,0.12,97Q2,2,3,2,1,2,2,2,2,,,2,,2,,1,1,,,FALSE,FALSE,FALSE,FALSE,FALSE
06,51034,3110,3,0.04,0.28,97Q2,2,3,3,3,,3,,3,,,2,,2,,2,3,,,FALSE,FALSE,FALSE,FALSE,FALSE
03,51047,3110,3,0.04,0.28,97Q2,2,3,3,3,3,3,3,2,,,1,,1,,2,2,,,FALSE,FALSE,FALSE,FALSE,FALSE
01,51096,3120,9,0.04,28,97Q2,2,3,3,2,2,,,2,,,1,,2,,1,1,,,FALSE,FALSE,FALSE,FALSE,FALSE
05,51118,3120,3,0.04,0.28,97Q2,2,2,2,2,1,2,2,2,,,3,,3,,2,,,,FALSE,FALSE,FALSE,FALSE,FALSE
03,51113,3120,4,0.04,0.6,97Q2,2,3,3,3,3,3,3,2,,,2,,1,,1,2,,,FALSE,FALSE,FALSE,FALSE,FALSE
03,30858,3130,3,0.04,0.28,97Q2,2,3,2,3,3,3,3,3,,,2,,2,,1,3,,,FALSE,FALSE,FALSE,FALSE,FALSE
05,51125,3130,2,0.04,0.12,97Q2,2,3,3,3,3,3,3,3,,,1,,1,,2,2,,,FALSE,FALSE,FALSE,FALSE,FALSE
06,51140,3130,2,0.04,0.12,97Q2,2,3,3,3,3,3,3,3,,,1,,1,,1,2,,,FALSE,FALSE,FALSE,FALSE,FALSE
04,91019,3140,3,0.03,0.21,97Q2,2,3,3,3,3,,,3,,,1,,1,,1,1,,,FALSE,FALSE,FALSE,FALSE,FALSE
04,30064,3140,3,0.03,0.21,97Q2,1,2,3,1,3,1,3,1,,,2,,2,,2,2,,,FALSE,FALSE,FALSE,FALSE,FALSE
05,51152,3140,6,0.03,2.1,97Q2,2,3,3,2,2,3,3,3,,,2,,2,,1,3,,,FALSE,FALSE,FALSE,FALSE,FALSE
01,51212,3150,1,0.03,0.03,97Q2,1,1,1,1,2,1,2,1,,,2,,3,,2,2,,,FALSE,FALSE,FALSE,FALSE,FALSE
01,51203,3150,2,0.03,0.09,97Q2,2,2,3,2,3,,,2,,,3,,3,,2,3,,,FALSE,FALSE,FALSE,FALSE,FALSE
01,51235,3150,2,0.03,0.09,97Q2,1,1,1,1,2,,,2,,,2,,2,,2,2,,,FALSE,FALSE,FALSE,FALSE,FALSE
02,51198,3150,2,0.03,0.09,97Q2,2,2,2,2,2,2,2,3,,,2,,2,,2,2,,,FALSE,FALSE,FALSE,FALSE,FALSE
05,51207,3150,1,0.03,0.03,97Q2,2,3,3,3,3,3,3,3,,,3,,3,,2,2,,,FALSE,FALSE,FALSE,FALSE,FALSE
05,51230,3150,4,0.03,0.45,97Q2,2,1,2,1,1,1,1,3,,,2,,2,,1,2,,,FALSE,FALSE,FALSE,FALSE,FALSE
06,51231,3150,1,0.03,0.03,97Q2,2,3,3,3,3,3,3,2,,,1,,1,,1,2,,,FALSE,FALSE,FALSE,FALSE,FALSE
03,51208,3150,2,0.03,0.09,97Q2,2,2,2,2,2,,,3,,,2,,2,,1,2,,,FALSE,FALSE,FALSE,FALSE,FALSE
03,51227,3150,1,0.03,0.03,97Q2,1,2,2,1,2,1,2,2,,,2,,2,,2,2,,,FALSE,FALSE,FALSE,FALSE,FALSE
04,51247,3160,1,0.03,0.03,97Q2,1,2,2,2,2,2,2,2,,,2,,2,,2,1,,,FALSE,FALSE,FALSE,FALSE,FALSE
05,51237,3160,2,0.03,0.09,97Q2,2,3,3,,,,,3,,,1,,1,,3,3,,,FALSE,FALSE,FALSE,FALSE,FALSE
01,51265,3170,3,0.04,0.28,97Q2,1,2,1,1,1,1,1,2,,,1,,3,,1,2,,,FALSE,FALSE,FALSE,FALSE,FALSE
01,51298,3170,3,0.04,0.28,97Q2,2,3,3,3,3,3,3,3,,,3,,3,,3,1,,,FALSE,FALSE,FALSE,FALSE,FALSE
05,51289,3170,6,0.04,2.8,97Q2,2,3,3,2,2,,,3,,,1,,1,,2,2,,,FALSE,FALSE,FALSE,FALSE,FALSE
06,51302,3170,1,0.04,0.04,97Q2,2,3,3,3,3,3,3,2,,,2,,3,,1,3,,,FALSE,FALSE,FALSE,FALSE,FALSE
06,51305,3170,5,0.04,1.2,97Q2,1,2,2,1,2,1,2,1,,,3,,3,,2,2,,,FALSE,FALSE,FALSE,FALSE,FALSE
06,51262,3170,1,0.04,0.04,97Q2,2,3,3,1,2,1,2,2,,,2,,2,,2,2,,,FALSE,FALSE,FALSE,FALSE,FALSE
06,51276,3170,3,0.04,0.28,97Q2,2,2,3,1,2,1,2,2,,,1,,1,,1,3,,,FALSE,FALSE,FALSE,FALSE,FALSE
03,51299,3170,1,0.04,0.04,97Q2,1,2,2,2,2,2,2,2,,,1,,2,,2,3,,,FALSE,FALSE,FALSE,FALSE,FALSE
02,51356,3210,1,0.06,0.06,97Q2,2,3,3,3,3,3,3,2,,,2,,2,,2,3,,,FALSE,FALSE,FALSE,FALSE,FALSE
02,51319,3210,3,0.06,0.42,97Q2,1,2,2,1,1,1,1,2,,,1,,1,,2,1,,,FALSE,FALSE,FALSE,FALSE,FALSE
04,51337,3210,2,0.06,0.18,97Q2,2,3,3,3,3,3,3,3,,,2,,2,,2,2,,,FALSE,FALSE,FALSE,FALSE,FALSE
04,51355,3210,1,0.06,0.06,97Q2,2,2,2,2,2,2,2,3,,,2,,2,,2,2,,,FALSE,FALSE,FALSE,FALSE,FALSE
05,51365,3210,2,0.06,0.18,97Q2,2,3,3,3,3,3,3,2,,,1,,2,,1,1,,,FALSE,FALSE,FALSE,FALSE,FALSE
06,51317,3210,2,0.06,0.18,97Q2,2,3,3,3,3,3,3,2,,,1,,1,,2,2,,,FALSE,FALSE,FALSE,FALSE,FALSE
01,51404,3220,1,0.08,0.08,97Q2,1,2,1,1,2,1,2,1,,,1,,1,,2,2,,,FALSE,FALSE,FALSE,FALSE,FALSE
01,51492,3220,2,0.08,0.24,97Q2,2,2,3,2,2,,,2,,,2,,3,,1,2,,,FALSE,FALSE,FALSE,FALSE,FALSE
01,51508,3220,2,0.08,0.24,97Q2,1,2,2,,,,,2,,,2,,2,,2,2,,,FALSE,FALSE,FALSE,FALSE,FALSE
01,51409,3220,2,0.08,0.24,97Q2,1,2,1,2,1,1,1,1,,,1,,1,,2,2,,,FALSE,FALSE,FALSE,FALSE,FALSE
02,51395,3220,3,0.08,0.56,97Q2,2,3,3,3,3,3,3,2,,,1,,1,,2,2,,,FALSE,FALSE,FALSE,FALSE,FALSE
02,51494,3220,1,0.08,0.08,97Q2,2,3,2,2,2,2,2,2,,,2,,2,,2,1,,,FALSE,FALSE,FALSE,FALSE,FALSE
02,51489,3220,3,0.08,0.56,97Q2,1,1,1,1,1,,,2,,,2,,2,,1,2,,,FALSE,FALSE,FALSE,FALSE,FALSE
02,51476,3220,2,0.08,0.24,97Q2,2,1,1,2,1,2,2,2,,,2,,2,,2,1,,,FALSE,FALSE,FALSE,FALSE,FALSE
02,51501,3220,2,0.08,0.24,97Q2,2,3,3,1,1,3,3,2,,,3,,3,,1,2,,,FALSE,FALSE,FALSE,FALSE,FALSE
02,51495,3220,3,0.08,0.56,97Q2,1,2,3,2,2,2,2,1,,,2,,2,,2,2,,,FALSE,FALSE,FALSE,FALSE,FALSE
03,51391,3220,2,0.08,0.24,97Q2,2,2,2,,,3,3,2,,,2,,2,,2,1,,,FALSE,FALSE,FALSE,FALSE,FALSE
04,51521,3220,1,0.08,0.08,97Q2,2,3,3,3,3,3,3,2,,,1,,1,,2,3,,,FALSE,FALSE,FALSE,FALSE,FALSE
04,51414,3220,1,0.08,0.08,97Q2,2,3,3,2,2,2,2,2,,,1,,1,,1,3,,,FALSE,FALSE,FALSE,FALSE,FALSE
05,51375,3220,4,0.08,1.2,97Q2,2,2,3,3,3,3,3,3,,,2,,2,,1,2,,,FALSE,FALSE,FALSE,FALSE,FALSE
05,51479,3220,1,0.08,0.08,97Q2,2,3,2,3,2,3,2,3,,,2,,2,,2,2,,,FALSE,FALSE,FALSE,FALSE,FALSE
05,51411,3220,6,0.08,5.6,97Q2,2,2,2,2,3,2,3,3,,,2,,2,,2,2,,,FALSE,FALSE,FALSE,FALSE,FALSE
05,51440,3220,3,0.08,0.56,97Q2,1,2,1,1,1,1,1,2,,,2,,2,,2,2,,,FALSE,FALSE,FALSE,FALSE,FALSE
05,51522,3220,2,0.08,0.24,97Q2,2,3,3,3,3,,,3,,,1,,3,,1,2,,,FALSE,FALSE,FALSE,FALSE,FALSE
06,51488,3220,3,0.08,0.56,97Q2,2,2,2,1,1,,,1,,,2,,2,,2,3,,,FALSE,FALSE,FALSE,FALSE,FALSE
06,51384,3220,1,0.08,0.08,97Q2,2,2,2,1,1,1,1,2,,,1,,1,,1,2,,,FALSE,FALSE,FALSE,FALSE,FALSE
06,51431,3220,3,0.08,0.56,97Q2,2,3,2,3,3,,,3,,,2,,2,,2,3,,,FALSE,FALSE,FALSE,FALSE,FALSE
03,51387,3220,2,0.08,0.24,97Q2,2,2,2,2,,2,,2,,,2,,2,,1,2,,,FALSE,FALSE,FALSE,FALSE,FALSE
03,51446,3220,3,0.08,0.56,97Q2,1,2,2,2,2,2,3,2,,,1,,1,,1,1,,,FALSE,FALSE,FALSE,FALSE,FALSE
03,51403,3220,3,0.08,0.56,97Q2,2,2,2,2,2,2,2,3,,,2,,2,,2,2,,,FALSE,FALSE,FALSE,FALSE,FALSE
03,51454,3220,1,0.08,0.08,97Q2,2,3,3,2,3,,,2,,,1,,1,,1,1,,,FALSE,FALSE,FALSE,FALSE,FALSE
03,51377,3220,1,0.08,0.08,97Q2,2,2,2,1,1,1,1,2,,,1,,1,,2,2,,,FALSE,FALSE,FALSE,FALSE,FALSE
01,51580,3230,7,0.11,16.5,97Q2,1,2,2,3,3,3,3,3,,,2,,2,,2,3,,,FALSE,FALSE,FALSE,FALSE,FALSE
01,51639,3230,3,0.11,0.77,97Q2,2,2,1,2,1,2,1,2,,,1,,1,,2,1,,,FALSE,FALSE,FALSE,FALSE,FALSE
02,51610,3230,2,0.11,0.33,97Q2,2,3,2,3,2,2,2,2,,,1,,1,,2,1,,,FALSE,FALSE,FALSE,FALSE,FALSE
02,51538,3230,2,0.11,0.33,97Q2,2,2,2,1,2,2,2,2,,,2,,2,,2,2,,,FALSE,FALSE,FALSE,FALSE,FALSE
02,51698,3230,1,0.11,0.11,97Q2,2,3,2,1,1,,,,,,1,,1,,2,2,,,FALSE,FALSE,FALSE,FALSE,FALSE
02,51676,3230,1,0.11,0.11,97Q2,1,2,2,1,1,1,1,2,,,1,,1,,2,2,,,FALSE,FALSE,FALSE,FALSE,FALSE
03,51739,3230,1,0.11,0.11,97Q2,1,1,1,1,1,1,1,2,,,1,,1,,1,1,,,FALSE,FALSE,FALSE,FALSE,FALSE
03,51625,3230,5,0.11,3.3,97Q2,2,3,3,2,2,,,2,,,1,,1,,1,3,,,FALSE,FALSE,FALSE,FALSE,FALSE
03,51670,3230,1,0.11,0.11,97Q2,1,2,2,,,,,2,,,2,,2,,2,2,,,FALSE,FALSE,FALSE,FALSE,FALSE
04,30533,3230,4,0.11,1.65,97Q2,1,1,2,1,2,1,2,2,,,1,,1,,3,2,,,FALSE,FALSE,FALSE,FALSE,FALSE
05,51671,3230,3,0.11,0.77,97Q2,2,3,3,2,2,,,3,,,2,,2,,2,2,,,FALSE,FALSE,FALSE,FALSE,FALSE
05,51668,3230,2,0.11,0.33,97Q2,1,2,2,2,2,2,2,2,,,2,,2,,1,2,,,FALSE,FALSE,FALSE,FALSE,FALSE
05,51590,3230,2,0.11,0.33,97Q2,1,2,1,1,2,1,2,2,,,2,,1,,1,2,,,FALSE,FALSE,FALSE,FALSE,FALSE
06,51595,3230,1,0.11,0.11,97Q2,2,3,3,3,3,,,2,,,2,,2,,2,2,,,FALSE,FALSE,FALSE,FALSE,FALSE
06,51734,3230,5,0.11,3.3,97Q2,1,2,2,1,1,2,2,2,,,1,,1,,2,1,,,FALSE,FALSE,FALSE,FALSE,FALSE
03,51715,3230,2,0.11,0.33,97Q2,2,3,2,3,3,,,2,,,1,,1,,1,3,,,FALSE,FALSE,FALSE,FALSE,FALSE
03,51542,3230,2,0.11,0.33,97Q2,1,1,1,2,2,1,2,2,,,2,,2,,2,3,,,FALSE,FALSE,FALSE,FALSE,FALSE
08,51523,3230,3,0.11,0.77,97Q2,1,2,1,1,2,1,2,1,,,1,,2,,2,2,,,FALSE,FALSE,FALSE,FALSE,FALSE
01,51811,3310,3,0.04,0.28,97Q2,2,2,1,1,1,1,1,2,,,3,,1,,2,2,,,FALSE,FALSE,FALSE,FALSE,FALSE
02,51879,3310,1,0.04,0.04,97Q2,1,2,2,1,1,3,2,2,,,3,,3,,2,2,,,FALSE,FALSE,FALSE,FALSE,FALSE
03,31477,3310,3,0.04,0.28,97Q2,2,3,3,3,2,2,2,1,,,3,,3,,3,1,,,FALSE,FALSE,FALSE,FALSE,FALSE
03,31406,3310,4,0.04,0.6,97Q2,1,2,2,1,1,1,1,2,,,1,,1,,2,2,,,FALSE,FALSE,FALSE,FALSE,FALSE
03,31532,3310,3,0.04,0.28,97Q2,2,3,3,2,2,2,2,2,,,1,,1,,2,3,,,FALSE,FALSE,FALSE,FALSE,FALSE
04,51763,3310,2,0.04,0.12,97Q2,2,3,3,3,3,3,3,2,,,3,,3,,1,2,,,FALSE,FALSE,FALSE,FALSE,FALSE
05,51825,3310,1,0.04,0.04,97Q2,2,3,3,3,3,3,3,2,,,1,,2,,3,3,,,FALSE,FALSE,FALSE,FALSE,FALSE
05,51837,3310,3,0.04,0.28,97Q2,2,3,2,3,2,3,2,3,,,2,,2,,2,2,,,FALSE,FALSE,FALSE,FALSE,FALSE
05,51845,3310,3,0.04,0.28,97Q2,2,3,3,3,2,3,3,2,,,1,,1,,2,3,,,FALSE,FALSE,FALSE,FALSE,FALSE
05,51870,3310,2,0.04,0.12,97Q2,2,3,3,3,3,3,3,2,,,1,,3,,1,1,,,FALSE,FALSE,FALSE,FALSE,FALSE
06,51874,3310,3,0.04,0.28,97Q2,1,3,3,3,2,2,2,3,,,3,,3,,2,2,,,FALSE,FALSE,FALSE,FALSE,FALSE
03,51862,3310,3,0.04,0.28,97Q2,2,2,3,1,1,1,1,1,,,2,,2,,2,2,,,FALSE,FALSE,FALSE,FALSE,FALSE
03,51823,3310,3,0.04,0.28,97Q2,1,2,2,2,,2,,2,,,2,,1,,2,2,,,FALSE,FALSE,FALSE,FALSE,FALSE
03,30089,3310,9,0.04,28,97Q2,2,1,2,1,2,2,2,1,,,1,,2,,2,2,,,FALSE,FALSE,FALSE,FALSE,FALSE
03,90974,3310,6,0.04,2.8,97Q2,2,3,3,3,3,3,3,3,,,1,,1,,1,3,,,FALSE,FALSE,FALSE,FALSE,FALSE
08,30348,3310,3,0.04,0.28,97Q2,2,3,3,1,2,1,2,2,,,1,,1,,3,3,,,FALSE,FALSE,FALSE,FALSE,FALSE
08,31521,3310,3,0.04,0.28,97Q2,1,2,2,2,2,2,2,2,,,1,,1,,2,2,,,FALSE,FALSE,FALSE,FALSE,FALSE
08,51865,3310,1,0.04,0.04,97Q2,2,1,2,1,,1,,2,,,1,,2,,2,3,,,FALSE,FALSE,FALSE,FALSE,FALSE
01,51962,3320,2,0.03,0.09,97Q2,2,3,2,3,3,3,3,2,,,2,,2,,1,3,,,FALSE,FALSE,FALSE,FALSE,FALSE
04,51930,3320,1,0.03,0.03,97Q2,2,3,2,2,2,1,3,2,,,1,,1,,2,2,,,FALSE,FALSE,FALSE,FALSE,FALSE
05,51954,3320,1,0.03,0.03,97Q2,2,3,3,2,2,3,3,2,,,2,,2,,2,1,,,FALSE,FALSE,FALSE,FALSE,FALSE
06,51956,3320,4,0.03,0.45,97Q2,1,2,2,2,2,2,2,1,,,2,,2,,2,2,,,FALSE,FALSE,FALSE,FALSE,FALSE
03,51942,3320,6,0.03,2.1,97Q2,2,3,3,1,1,1,1,1,,,1,,1,,1,2,,,FALSE,FALSE,FALSE,FALSE,FALSE
03,51926,3320,3,0.03,0.21,97Q2,2,2,2,1,2,1,2,2,,,2,,2,,2,2,,,FALSE,FALSE,FALSE,FALSE,FALSE
01,52015,3330,2,0.04,0.12,97Q2,1,1,1,1,1,1,1,1,,,3,,3,,2,2,,,FALSE,FALSE,FALSE,FALSE,FALSE
01,52031,3330,3,0.04,0.28,97Q2,1,1,2,1,1,1,1,2,,,1,,1,,1,1,,,FALSE,FALSE,FALSE,FALSE,FALSE
01,51967,3330,8,0.04,12,97Q2,1,1,1,1,1,1,1,2,,,1,,1,,2,1,,,FALSE,FALSE,FALSE,FALSE,FALSE
05,51976,3330,4,0.04,0.6,97Q2,2,3,3,3,2,3,2,2,,,1,,1,,2,2,,,FALSE,FALSE,FALSE,FALSE,FALSE
05,51992,3330,3,0.04,0.28,97Q2,2,3,2,2,2,2,2,2,,,1,,1,,1,2,,,FALSE,FALSE,FALSE,FALSE,FALSE
06,52079,3330,6,0.04,2.8,97Q2,1,3,3,3,2,3,2,3,,,2,,3,,2,3,,,FALSE,FALSE,FALSE,FALSE,FALSE
06,52081,3330,4,0.04,0.6,97Q2,2,2,2,2,2,,,2,,,1,,1,,2,3,,,FALSE,FALSE,FALSE,FALSE,FALSE
06,52087,3330,5,0.04,1.2,97Q2,2,3,3,3,1,3,1,3,,,1,,1,,1,3,,,FALSE,FALSE,FALSE,FALSE,FALSE
03,51993,3330,4,0.04,0.6,97Q2,,1,3,1,3,1,3,2,,,1,,1,,2,2,,,FALSE,FALSE,FALSE,FALSE,FALSE
05,52138,3340,1,0.03,0.03,97Q2,2,3,3,3,2,3,2,2,,,1,,2,,1,2,,,FALSE,FALSE,FALSE,FALSE,FALSE
03,52117,3340,4,0.03,0.45,97Q2,2,2,2,2,1,2,1,2,,,2,,2,,1,2,,,FALSE,FALSE,FALSE,FALSE,FALSE
01,52201,3370,1,0.03,0.03,97Q2,2,3,3,3,1,3,1,3,,,1,,1,,2,2,,,FALSE,FALSE,FALSE,FALSE,FALSE
01,53025,3370,2,0.03,0.09,97Q2,2,2,2,2,2,,,2,,,1,,1,,1,2,,,FALSE,FALSE,FALSE,FALSE,FALSE
01,52207,3370,4,0.03,0.45,97Q2,1,1,1,1,1,,,2,,,2,,2,,1,2,,,FALSE,FALSE,FALSE,FALSE,FALSE
05,52202,3370,3,0.03,0.21,97Q2,1,1,1,2,2,,,2,,,2,,2,,2,2,,,FALSE,FALSE,FALSE,FALSE,FALSE
06,53029,3370,6,0.03,2.1,97Q2,1,1,2,1,1,1,1,1,,,3,,3,,2,2,,,FALSE,FALSE,FALSE,FALSE,FALSE
06,53024,3370,4,0.03,0.45,97Q2,2,2,2,2,2,2,2,2,,,1,,1,,2,2,,,FALSE,FALSE,FALSE,FALSE,FALSE
06,53019,3370,6,0.03,2.1,97Q2,2,3,3,2,3,2,3,2,,,2,,2,,2,2,,,FALSE,FALSE,FALSE,FALSE,FALSE
06,53009,3370,3,0.03,0.21,97Q2,2,2,2,2,2,2,2,2,,,2,,2,,3,2,,,FALSE,FALSE,FALSE,FALSE,FALSE
01,53050,3380,1,0.02,0.02,97Q2,1,2,2,1,2,2,2,3,,,2,,2,,2,2,,,FALSE,FALSE,FALSE,FALSE,FALSE
01,53067,3380,2,0.02,0.06,97Q2,2,3,2,2,2,2,2,2,,,1,,1,,1,2,,,FALSE,FALSE,FALSE,FALSE,FALSE
05,53087,3380,4,0.02,0.3,97Q2,1,2,2,3,3,3,3,2,,,2,,2,,2,2,,,FALSE,FALSE,FALSE,FALSE,FALSE
05,53091,3380,6,0.02,1.4,97Q2,2,3,3,3,3,,,2,,,2,,2,,1,2,,,FALSE,FALSE,FALSE,FALSE,FALSE
06,53044,3380,3,0.02,0.14,97Q2,2,2,1,1,1,1,1,1,,,2,,2,,2,2,,,FALSE,FALSE,FALSE,FALSE,FALSE
06,53099,3380,4,0.02,0.3,97Q2,1,2,2,1,1,1,1,2,,,1,,1,,2,2,,,FALSE,FALSE,FALSE,FALSE,FALSE
04,90989,3410,5,0.13,3.9,97Q2,1,1,2,1,,1,,1,,,2,,2,,2,2,,,FALSE,FALSE,FALSE,FALSE,FALSE
03,90970,3410,1,0.13,0.13,97Q2,2,2,3,2,2,2,2,2,,,2,,2,,1,2,,,FALSE,FALSE,FALSE,FALSE,FALSE
01,53217,3420,1,0.12,0.12,97Q2,2,2,3,3,2,3,2,2,,,1,,2,,2,1,,,FALSE,FALSE,FALSE,FALSE,FALSE
01,53143,3420,5,0.12,3.6,97Q2,1,2,2,1,1,,,1,,,1,,1,,1,2,,,FALSE,FALSE,FALSE,FALSE,FALSE
01,53226,3420,5,0.12,3.6,97Q2,2,3,2,3,1,3,1,3,,,1,,1,,1,3,,,FALSE,FALSE,FALSE,FALSE,FALSE
02,53184,3420,7,0.12,18,97Q2,2,2,2,1,2,1,2,2,,,1,,1,,1,3,,,FALSE,FALSE,FALSE,FALSE,FALSE
03,53269,3420,1,0.12,0.12,97Q2,1,1,2,1,1,1,2,1,,,1,,2,,1,3,,,FALSE,FALSE,FALSE,FALSE,FALSE
04,53119,3420,2,0.12,0.36,97Q2,2,3,3,3,3,3,3,3,,,2,,1,,2,3,,,FALSE,FALSE,FALSE,FALSE,FALSE
05,53233,3420,1,0.12,0.12,97Q2,2,3,2,3,3,3,3,2,,,1,,1,,2,2,,,FALSE,FALSE,FALSE,FALSE,FALSE
05,53123,3420,7,0.12,18,97Q2,1,2,2,2,1,2,1,3,,,2,,3,,2,2,,,FALSE,FALSE,FALSE,FALSE,FALSE
05,53138,3420,1,0.12,0.12,97Q2,1,2,2,,,2,2,2,,,2,,2,,2,2,,,FALSE,FALSE,FALSE,FALSE,FALSE
06,53203,3420,2,0.12,0.36,97Q2,2,2,2,2,2,2,2,2,,,2,,2,,1,2,,,FALSE,FALSE,FALSE,FALSE,FALSE
03,53236,3420,3,0.12,0.84,97Q2,2,2,3,1,1,1,1,1,,,1,,1,,2,2,,,FALSE,FALSE,FALSE,FALSE,FALSE
03,91014,3420,3,0.12,0.84,97Q2,2,1,3,1,2,1,2,1,,,1,,1,,2,1,,,FALSE,FALSE,FALSE,FALSE,FALSE
03,53153,3420,1,0.12,0.12,97Q2,2,2,2,2,2,2,2,2,,,2,,2,,2,2,,,FALSE,FALSE,FALSE,FALSE,FALSE
08,53207,3420,1,0.12,0.12,97Q2,1,1,1,1,1,1,1,2,,,1,,1,,2,3,,,FALSE,FALSE,FALSE,FALSE,FALSE
01,51025,3110,3,0.04,0.28,97Q1,1,1,2,1,2,1,2,2,,,2,,2,,2,2,,,FALSE,FALSE,FALSE,FALSE,FALSE
02,51012,3110,4,0.04,0.6,97Q1,2,3,3,3,3,3,3,2,,,2,,1,,1,3,,,FALSE,FALSE,FALSE,FALSE,FALSE
06,51034,3110,3,0.04,0.28,97Q1,2,3,3,3,,,3,2,,,2,,2,,2,3,,,FALSE,FALSE,FALSE,FALSE,FALSE
02,51010,3110,3,0.04,0.28,97Q1,2,3,2,2,2,3,3,3,,,1,,1,,2,1,,,FALSE,FALSE,FALSE,FALSE,FALSE
01,51059,3110,1,0.04,0.04,97Q1,1,2,2,1,1,2,3,2,,,1,,1,,3,1,,,FALSE,FALSE,FALSE,FALSE,FALSE
02,51007,3110,3,0.04,0.28,97Q1,2,3,2,2,2,2,2,3,,,1,,1,,2,1,,,FALSE,FALSE,FALSE,FALSE,FALSE
02,51001,3110,3,0.04,0.28,97Q1,2,2,1,2,3,3,3,2,,,3,,3,,1,2,,,FALSE,FALSE,FALSE,FALSE,FALSE
05,51060,3110,2,0.04,0.12,97Q1,2,3,2,1,2,,,2,,,1,,1,,1,1,,,FALSE,FALSE,FALSE,FALSE,FALSE
02,51038,3110,2,0.04,0.12,97Q1,2,3,2,3,2,3,3,2,,,2,,2,,2,2,,,FALSE,FALSE,FALSE,FALSE,FALSE
04,51062,3110,3,0.04,0.28,97Q1,1,1,1,1,,2,,2,,,2,,1,,2,2,,,FALSE,FALSE,FALSE,FALSE,FALSE
02,51069,3110,5,0.04,1.2,97Q1,2,3,2,3,2,3,2,2,,,2,,2,,1,2,,,FALSE,FALSE,FALSE,FALSE,FALSE
05,51030,3110,1,0.04,0.04,97Q1,2,3,3,1,,2,,2,,,1,,3,,1,1,,,FALSE,FALSE,FALSE,FALSE,FALSE
06,51073,3110,1,0.04,0.04,97Q1,2,2,2,2,2,,,2,,,2,,2,,2,3,,,FALSE,FALSE,FALSE,FALSE,FALSE
