Streek,Idnr,Sektor,Gewig,Faktor,OpnameQ,Q1,Q2A,Q2P,Q3A,Q3P,Q4A,Q4P,Q5A,Q5P,Q6A,Q6P,Q7A,Q7P,Q8,Q9,Latecomer,NewRecruit,WrongClassif,Duplicate
05,13752,3230,9,140,2014Q4,1,2,2,2,3,2,3,2,3,1,1,1,1,3,2,FALSE,FALSE,FALSE,FALSE
05,37483,3220,5,3,2014Q4,1,1,1,1,1,1,1,1,1,2,1,2,1,1,2,FALSE,FALSE,FALSE,FALSE
02,13801,3310,5,4.5,2014Q4,,,1,3,,3,1,2,2,1,1,3,2,2,2,FALSE,FALSE,FALSE,FALSE
06,13688,3310,8,45,2014Q4,2,3,3,3,3,3,3,3,3,1,1,1,1,3,2,FALSE,FALSE,FALSE,FALSE
06,37509,3160,9,40.59999847,2014Q4,1,1,2,1,1,1,1,1,1,2,2,2,2,1,2,FALSE,FALSE,FALSE,FALSE
06,13032,3330,2,0.150000006,2014Q4,2,,,2,,,,,,,,,,,,FALSE,FALSE,FALSE,FALSE
06,13293,3310,7,22.5,2014Q4,1,,,1,,,,,,,,,,,,FALSE,FALSE,FALSE,FALSE
06,13869,3160,8,17.39999962,2014Q4,1,,,3,,,,,,,,,,,,FALSE,FALSE,FALSE,FALSE
06,13959,3140,1,0.057999998,2014Q4,2,,,3,,,,,,,,,,,,FALSE,FALSE,FALSE,FALSE
06,13982,3230,1,0.200000003,2014Q4,1,,,3,,,,,,,,,,,,FALSE,FALSE,FALSE,FALSE
06,14596,3330,5,1.5,2014Q4,2,,,2,,,,,,,,,,,,FALSE,FALSE,FALSE,FALSE
06,14609,3310,5,4.5,2014Q4,2,,,2,,,,,,,,,,,,FALSE,FALSE,FALSE,FALSE
06,36003,3330,5,1.5,2014Q4,2,,,2,,,,,,,,,,,,FALSE,FALSE,FALSE,FALSE
06,36030,3330,8,15,2014Q4,1,,,2,,,,,,,,,,,,FALSE,FALSE,FALSE,FALSE
06,36100,3310,1,0.150000006,2014Q4,2,,,2,,,,,,,,,,,,FALSE,FALSE,FALSE,FALSE
06,36136,3140,5,1.74000001,2014Q4,1,,,3,,,,,,,,,,,,FALSE,FALSE,FALSE,FALSE
06,37408,3220,5,3,2014Q4,1,,,1,,,,,,,,,,,,FALSE,FALSE,FALSE,FALSE
06,37428,3220,6,7,2014Q4,2,,,3,,,,,,,,,,,,FALSE,FALSE,FALSE,FALSE
06,51047,3110,3,0.405999988,2014Q4,2,,,3,,,,,,,,,,,,FALSE,FALSE,FALSE,FALSE
06,51299,3160,1,0.057999998,2014Q4,2,,,3,,,,,,,,,,,,FALSE,FALSE,FALSE,FALSE
06,96625,3310,3,1.050000072,2014Q4,2,,,3,,,,,,,,,,,,FALSE,FALSE,FALSE,FALSE
06,96676,3110,5,1.74000001,2014Q4,2,,,3,,,,,,,,,,,,FALSE,FALSE,FALSE,FALSE
06,96776,3330,5,1.5,2014Q4,2,,,1,,,,,,,,,,,,FALSE,FALSE,FALSE,FALSE
02,14589,3310,5,4.5,2014Q4,2,3,2,3,2,3,2,3,2,1,2,2,2,3,2,FALSE,FALSE,FALSE,FALSE
05,13773,3130,5,1.74000001,2014Q4,2,2,3,1,3,2,2,2,2,3,3,3,3,3,2,FALSE,FALSE,FALSE,FALSE
02,33451,3220,7,15,2014Q4,1,2,2,2,2,,,2,2,2,2,2,3,2,2,FALSE,FALSE,FALSE,FALSE
05,13017,3240,5,1.5,2014Q4,1,2,3,2,3,2,3,2,3,2,3,2,3,2,2,FALSE,FALSE,FALSE,FALSE
02,13858,3330,9,35,2014Q4,2,,,3,3,2,2,2,2,1,1,2,2,3,1,FALSE,FALSE,FALSE,FALSE
01,13461,3310,5,4.5,2014Q4,2,3,3,3,3,3,3,2,3,1,1,1,1,3,2,FALSE,FALSE,FALSE,FALSE
01,14293,3370,3,0.349999994,2014Q4,2,3,,3,3,3,3,2,2,1,1,1,1,3,2,FALSE,FALSE,FALSE,FALSE
03,51387,3220,5,3,2014Q4,,2,2,2,2,2,2,2,2,2,2,2,2,3,2,FALSE,FALSE,FALSE,FALSE
06,13877,3110,8,17.39999962,2014Q4,2,3,2,3,2,2,2,2,2,1,1,1,2,3,2,FALSE,FALSE,FALSE,FALSE
02,36045,3370,8,15,2014Q4,1,2,2,1,1,1,1,2,2,2,2,2,2,1,2,FALSE,FALSE,FALSE,FALSE
01,96907,3230,2,0.600000024,2014Q4,2,3,2,3,2,3,2,2,2,1,1,1,1,3,2,FALSE,FALSE,FALSE,FALSE
05,14277,3230,9,140,2014Q4,1,1,1,1,2,1,2,1,2,2,1,2,1,2,2,FALSE,FALSE,FALSE,FALSE
02,51069,3110,5,1.74000001,2014Q4,,1,1,1,1,2,2,2,2,1,1,1,1,2,1,FALSE,FALSE,FALSE,FALSE
04,36040,3370,2,0.150000006,2014Q4,2,2,2,3,2,2,2,2,2,2,2,3,2,3,2,FALSE,FALSE,FALSE,FALSE
05,53039,3120,9,82.59999847,2014Q4,,3,2,1,2,1,3,2,2,1,1,3,1,1,1,FALSE,FALSE,FALSE,FALSE
02,14616,3370,5,1.5,2014Q4,1,3,2,1,2,1,2,2,1,2,1,2,2,1,2,FALSE,FALSE,FALSE,FALSE
01,51096,3120,9,82.59999847,2014Q4,2,3,2,3,2,3,2,2,2,1,1,1,1,2,2,FALSE,FALSE,FALSE,FALSE
06,53044,3310,8,45,2014Q4,2,2,2,2,2,2,2,2,2,2,2,2,3,2,3,FALSE,FALSE,FALSE,FALSE
01,96761,3370,4,0.75,2014Q4,1,2,2,1,2,3,2,2,2,1,1,1,1,3,1,FALSE,FALSE,FALSE,FALSE
01,37445,3310,9,105.0000076,2014Q4,2,3,1,3,1,3,1,2,2,2,2,2,2,3,2,FALSE,FALSE,FALSE,FALSE
01,11088,3230,1,0.200000003,2014Q4,1,2,2,1,1,1,1,2,2,1,1,1,1,3,2,FALSE,FALSE,FALSE,FALSE
01,96599,3230,4,3,2014Q4,2,2,2,2,2,2,2,2,2,1,1,1,1,2,1,FALSE,FALSE,FALSE,FALSE
01,37451,3330,9,35,2014Q4,1,1,2,1,1,1,1,2,2,1,1,1,1,1,2,FALSE,FALSE,FALSE,FALSE
05,37463,3330,7,7.5,2014Q4,2,3,2,3,2,3,2,2,2,2,2,2,2,3,1,FALSE,FALSE,FALSE,FALSE
05,36001,3220,6,7,2014Q4,1,2,2,1,2,1,2,2,2,1,1,1,1,2,2,FALSE,FALSE,FALSE,FALSE
03,14251,3330,9,35,2014Q4,1,3,3,1,1,2,2,2,2,2,2,2,2,2,2,FALSE,FALSE,FALSE,FALSE
01,96385,3110,8,17.39999962,2014Q4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,FALSE,FALSE,FALSE,FALSE
06,37666,3330,6,3.5,2014Q4,2,2,2,3,2,3,2,2,2,2,2,3,3,3,2,FALSE,FALSE,FALSE,FALSE
03,31477,3310,5,4.5,2014Q4,1,1,1,1,1,1,2,2,2,2,2,2,2,1,1,FALSE,FALSE,FALSE,FALSE
01,13854,3240,9,35,2014Q4,2,3,3,3,3,3,3,1,1,1,1,1,1,3,2,FALSE,FALSE,FALSE,FALSE
01,13037,3240,5,1.5,2014Q4,2,3,1,3,2,2,2,2,3,3,2,2,1,3,2,FALSE,FALSE,FALSE,FALSE
05,96520,3220,4,1.5,2014Q4,1,3,2,2,3,2,2,2,2,2,2,2,2,3,,FALSE,FALSE,FALSE,FALSE
06,96530,3110,1,0.057999998,2014Q4,2,2,1,3,2,1,1,2,2,1,1,1,1,3,2,FALSE,FALSE,FALSE,FALSE
06,14191,3230,5,6,2014Q4,1,1,2,1,2,1,1,2,2,1,2,1,2,2,2,FALSE,FALSE,FALSE,FALSE
01,36006,3330,9,35,2014Q4,1,1,2,1,1,1,1,2,2,1,1,1,1,1,2,FALSE,FALSE,FALSE,FALSE
06,13814,3230,9,140,2014Q4,2,2,2,2,2,2,2,1,2,2,2,2,2,,,FALSE,FALSE,FALSE,FALSE
05,11099,3230,1,0.200000003,2014Q4,2,3,2,2,2,2,2,2,2,1,1,1,1,2,2,FALSE,FALSE,FALSE,FALSE
08,13746,3330,8,15,2014Q4,1,1,1,2,1,2,1,2,1,1,1,1,1,2,1,FALSE,FALSE,FALSE,FALSE
05,13286,3310,6,10.5,2014Q4,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,FALSE,FALSE,FALSE,FALSE
06,13212,3310,7,22.5,2014Q4,1,2,1,2,1,2,1,2,2,2,2,2,2,2,2,FALSE,FALSE,FALSE,FALSE
06,13777,3330,9,35,2014Q4,1,1,1,1,1,1,1,1,2,1,1,1,1,1,2,FALSE,FALSE,FALSE,FALSE
06,37455,3240,6,3.5,2014Q4,2,3,2,3,2,3,2,3,2,1,1,2,2,3,3,FALSE,FALSE,FALSE,FALSE
01,13476,3110,6,4.059999943,2014Q4,2,2,2,1,1,3,3,2,2,1,1,1,1,1,1,FALSE,FALSE,FALSE,FALSE
06,36200,3140,5,1.74000001,2014Q4,2,,,3,3,3,3,3,3,1,1,1,1,3,1,FALSE,FALSE,FALSE,FALSE
01,13783,3160,9,40.59999847,2014Q4,1,3,2,1,2,2,2,1,1,1,1,1,1,1,1,FALSE,FALSE,FALSE,FALSE
05,13271,3230,9,140,2014Q4,2,3,3,3,3,3,3,3,3,2,2,3,3,3,1,FALSE,FALSE,FALSE,FALSE
02,33362,3310,5,4.5,2014Q4,2,2,2,3,3,3,3,2,2,1,1,1,1,2,2,FALSE,FALSE,FALSE,FALSE
06,96454,3230,7,30,2014Q4,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,FALSE,FALSE,FALSE,FALSE
01,96392,3230,4,3,2014Q4,2,2,2,1,2,1,2,3,2,2,2,2,2,1,2,FALSE,FALSE,FALSE,FALSE
05,96790,3220,7,15,2014Q4,2,2,3,2,2,3,3,2,2,2,2,2,2,1,2,FALSE,FALSE,FALSE,FALSE
08,13215,3310,5,4.5,2014Q4,2,3,2,3,2,3,2,2,2,2,1,2,1,3,2,FALSE,FALSE,FALSE,FALSE
05,51522,3220,6,7,2014Q4,2,3,3,2,2,2,2,2,2,2,2,3,3,3,2,FALSE,FALSE,FALSE,FALSE
06,13796,3220,5,3,2014Q4,2,3,3,3,3,3,3,2,2,1,1,1,1,3,2,FALSE,FALSE,FALSE,FALSE
06,37449,3330,7,7.5,2014Q4,1,1,,1,,1,,1,,1,,1,,1,2,FALSE,FALSE,FALSE,FALSE
06,13763,3220,5,3,2014Q4,2,3,3,3,3,3,3,2,2,1,1,2,2,3,2,FALSE,FALSE,FALSE,FALSE
06,13275,3370,9,35,2014Q4,1,2,2,1,1,1,1,3,3,1,1,1,1,1,2,FALSE,FALSE,FALSE,FALSE
06,13988,3220,5,3,2014Q4,2,3,2,2,2,2,2,2,2,1,1,2,2,2,2,FALSE,FALSE,FALSE,FALSE
05,13287,3330,4,0.75,2014Q4,1,1,2,1,2,1,2,2,2,1,1,2,2,2,2,FALSE,FALSE,FALSE,FALSE
01,96568,3310,5,4.5,2014Q4,2,3,1,3,1,3,1,2,2,1,2,1,2,3,3,FALSE,FALSE,FALSE,FALSE
04,13061,3310,5,4.5,2014Q4,2,2,1,1,2,3,2,2,2,1,2,2,2,3,2,FALSE,FALSE,FALSE,FALSE
06,37392,3330,9,35,2014Q4,1,1,1,1,1,1,1,2,2,2,2,2,2,1,2,FALSE,FALSE,FALSE,FALSE
01,13405,3310,3,1.050000072,2014Q4,2,3,3,3,3,3,3,2,2,2,2,2,2,3,3,FALSE,FALSE,FALSE,FALSE
06,37419,3220,5,3,2014Q4,2,3,2,1,2,1,2,2,2,1,1,2,2,1,2,FALSE,FALSE,FALSE,FALSE
06,96429,3220,6,7,2014Q4,2,3,3,3,3,3,3,2,2,1,1,1,1,2,2,FALSE,FALSE,FALSE,FALSE
06,13944,3330,6,3.5,2014Q4,1,1,1,1,1,1,1,1,2,1,1,1,1,1,2,FALSE,FALSE,FALSE,FALSE
03,51904,3310,5,4.5,2014Q4,2,2,2,2,2,2,2,1,2,1,2,2,2,2,3,FALSE,FALSE,FALSE,FALSE
03,36235,3310,4,2.25,2014Q4,1,2,3,2,3,2,3,2,3,2,1,2,1,2,2,FALSE,FALSE,FALSE,FALSE
02,36007,3220,5,3,2014Q4,1,2,2,2,2,2,2,3,2,1,1,1,1,3,2,FALSE,FALSE,FALSE,FALSE
01,51891,3310,9,105.0000076,2014Q4,1,1,1,1,1,1,1,1,1,2,2,2,2,1,2,FALSE,FALSE,FALSE,FALSE
01,37586,3220,7,15,2014Q4,,1,,1,,1,,2,,1,,2,,2,2,FALSE,FALSE,FALSE,FALSE
01,13818,3220,5,3,2014Q4,1,2,,2,,2,,3,,2,,2,,2,2,FALSE,FALSE,FALSE,FALSE
01,13779,3210,9,35,2014Q4,,2,3,3,3,3,3,2,2,2,2,2,2,3,2,FALSE,FALSE,FALSE,FALSE
01,13828,3310,5,4.5,2014Q4,2,1,1,2,1,1,1,2,1,2,2,2,2,2,2,FALSE,FALSE,FALSE,FALSE
01,13820,3310,7,22.5,2014Q4,1,1,1,1,1,1,1,2,2,1,1,1,1,2,2,FALSE,FALSE,FALSE,FALSE
05,13797,3160,3,0.405999988,2014Q4,1,3,3,1,2,3,3,3,2,3,1,1,1,3,2,FALSE,FALSE,FALSE,FALSE
05,13874,3370,5,1.5,2014Q4,2,3,3,3,3,3,3,2,2,2,2,2,2,3,2,FALSE,FALSE,FALSE,FALSE
05,96442,3240,5,1.5,2014Q4,2,3,2,3,2,3,2,2,2,1,1,1,1,3,2,FALSE,FALSE,FALSE,FALSE
02,13807,3230,1,0.200000003,2014Q4,2,2,2,2,2,2,2,3,2,1,2,1,2,2,2,FALSE,FALSE,FALSE,FALSE
05,96438,3310,3,1.050000072,2014Q4,,3,3,3,3,3,3,2,2,1,1,1,1,2,2,FALSE,FALSE,FALSE,FALSE
05,96930,3330,1,0.050000001,2014Q4,2,3,,3,,3,,2,,1,,1,,3,2,FALSE,FALSE,FALSE,FALSE
01,96375,3110,5,1.74000001,2014Q4,2,3,2,2,2,3,3,3,2,1,2,1,2,3,3,FALSE,FALSE,FALSE,FALSE
01,13411,3310,5,4.5,2014Q4,1,2,3,1,,2,2,2,2,1,1,1,1,1,2,FALSE,FALSE,FALSE,FALSE
05,36047,3310,1,0.150000006,2014Q4,2,3,3,3,3,3,3,2,3,1,1,2,2,3,2,FALSE,FALSE,FALSE,FALSE
05,96837,3310,1,0.150000006,2014Q4,1,2,2,2,2,2,2,3,2,3,2,3,2,2,2,FALSE,FALSE,FALSE,FALSE
01,37389,3220,1,0.100000001,2014Q4,,2,,2,2,2,2,2,2,1,1,1,2,2,2,FALSE,FALSE,FALSE,FALSE
01,13835,3220,5,3,2014Q4,1,2,,1,1,1,1,2,2,1,1,1,1,2,2,FALSE,FALSE,FALSE,FALSE
05,13955,3330,9,35,2014Q4,1,3,3,1,3,1,2,1,2,3,3,1,3,1,1,FALSE,FALSE,FALSE,FALSE
08,13845,3330,7,7.5,2014Q4,1,1,2,1,1,1,1,2,2,1,2,1,2,1,2,FALSE,FALSE,FALSE,FALSE
05,14602,3310,5,4.5,2014Q4,1,2,2,1,2,1,3,2,2,1,1,1,1,2,1,FALSE,FALSE,FALSE,FALSE
05,13795,3130,5,1.74000001,2014Q4,2,3,3,3,3,3,3,2,2,1,1,3,3,3,,FALSE,FALSE,FALSE,FALSE
01,96570,3120,4,1.769999981,2014Q4,2,3,3,3,2,1,2,2,2,1,1,1,1,3,2,FALSE,FALSE,FALSE,FALSE
01,35995,3160,3,0.405999988,2014Q4,2,3,2,3,2,3,2,2,2,1,2,1,2,2,2,FALSE,FALSE,FALSE,FALSE
06,96783,3220,5,3,2014Q4,1,2,2,2,2,2,2,2,2,1,2,1,2,2,2,FALSE,FALSE,FALSE,FALSE
02,13872,3220,5,3,2014Q4,2,3,3,3,3,3,3,3,3,1,2,2,2,3,1,FALSE,FALSE,FALSE,FALSE
02,33359,3220,5,3,2014Q4,2,2,2,3,3,3,3,2,2,1,2,1,2,3,2,FALSE,FALSE,FALSE,FALSE
01,37448,3370,8,15,2014Q4,,1,3,1,3,1,,2,2,1,2,1,2,1,2,FALSE,FALSE,FALSE,FALSE
01,37396,3220,7,15,2014Q4,,2,2,2,2,2,2,2,2,2,2,2,2,3,2,FALSE,FALSE,FALSE,FALSE
05,51954,3370,5,1.5,2014Q4,2,3,2,3,2,3,3,2,2,2,2,3,3,3,2,FALSE,FALSE,FALSE,FALSE
06,37381,3310,5,4.5,2014Q4,1,1,2,2,2,1,2,2,2,2,2,2,2,,,FALSE,FALSE,FALSE,FALSE
06,14610,3310,2,0.450000018,2014Q4,,3,,3,2,3,2,2,2,1,2,1,2,3,2,FALSE,FALSE,FALSE,FALSE
05,96534,3330,9,35,2014Q4,2,3,2,3,2,3,2,3,2,1,2,1,1,3,1,FALSE,FALSE,FALSE,FALSE
02,14269,3230,9,140,2014Q4,1,1,1,1,1,1,1,1,2,2,2,1,2,1,1,FALSE,FALSE,FALSE,FALSE
01,51508,3220,6,7,2014Q4,,2,,2,,2,,2,,2,,2,,2,2,TRUE,FALSE,FALSE,FALSE
01,37442,3110,1,0.057999998,2014Q4,2,2,3,3,2,3,2,2,2,2,2,2,2,3,2,TRUE,FALSE,FALSE,FALSE
06,13768,3230,8,60,2014Q4,,3,3,3,3,3,3,3,2,2,2,2,2,3,2,TRUE,FALSE,FALSE,FALSE
06,13105,3330,1,0.050000001,2014Q4,1,1,2,1,2,1,2,2,2,2,2,2,2,1,1,TRUE,FALSE,FALSE,FALSE
01,10545,3310,6,10.5,2009Q4,1,3,2,2,2,3,2,3,2,2,2,2,2,3,2,FALSE,FALSE,FALSE,FALSE
01,10545,3310,6,10.5,2010Q3,1,1,2,1,2,1,2,2,2,3,2,3,2,3,2,FALSE,FALSE,FALSE,FALSE
01,10545,3310,6,10.5,2011Q4,2,2,2,3,2,2,2,3,2,2,2,2,2,2,2,FALSE,FALSE,FALSE,FALSE
01,10545,3310,6,10.5,2012Q1,1,1,,1,,1,,2,,2,,2,,1,2,FALSE,FALSE,FALSE,FALSE
01,10545,3310,6,10.5,2012Q2,1,1,1,1,1,1,1,3,2,2,2,2,2,1,2,FALSE,FALSE,FALSE,FALSE
01,10937,3210,1,0.050000001,2008Q2,1,1,2,1,1,1,1,2,2,1,2,1,2,2,1,FALSE,TRUE,FALSE,FALSE
01,10937,3210,1,0.050000001,2008Q3,1,3,2,3,2,3,2,2,2,1,1,1,1,2,2,FALSE,FALSE,FALSE,FALSE
01,10937,3210,1,0.050000001,2008Q4,1,2,2,1,2,2,2,2,2,1,1,1,1,2,2,FALSE,FALSE,FALSE,FALSE
01,10937,3210,1,0.050000001,2009Q2,1,2,2,2,2,2,2,2,2,1,2,1,2,2,2,FALSE,FALSE,FALSE,FALSE
01,10937,3210,1,0.050000001,2009Q3,1,3,2,3,2,3,2,2,2,1,2,2,2,3,2,FALSE,FALSE,FALSE,FALSE
01,10937,3210,1,0.050000001,2009Q4,1,3,1,3,2,3,2,2,2,2,1,2,1,3,2,FALSE,FALSE,FALSE,FALSE
01,10937,3210,1,0.050000001,2010Q1,2,3,3,3,3,3,3,2,2,1,1,1,1,3,2,FALSE,FALSE,FALSE,FALSE
01,10937,3210,1,0.050000001,2011Q1,1,3,3,2,2,2,2,2,2,1,1,1,1,3,2,FALSE,FALSE,FALSE,FALSE
01,10937,3210,1,0.050000001,2011Q3,,3,2,2,2,2,2,2,2,2,2,2,2,2,2,FALSE,FALSE,FALSE,FALSE
01,10937,3210,1,0.050000001,2011Q4,2,3,2,2,2,2,2,2,2,2,2,2,2,2,2,FALSE,FALSE,FALSE,FALSE
01,10938,3210,2,0.150000006,2008Q2,1,1,2,1,2,1,2,2,2,2,1,2,2,2,,FALSE,TRUE,FALSE,FALSE
01,11087,3230,8,60,2008Q4,1,1,2,1,1,1,2,2,2,1,1,1,1,3,2,FALSE,TRUE,FALSE,FALSE
01,11087,3230,8,60,2009Q1,1,1,2,1,1,2,2,2,2,1,1,1,1,1,2,FALSE,FALSE,FALSE,FALSE
01,11087,3230,8,60,2009Q3,1,1,1,1,1,1,1,2,1,1,1,1,2,3,2,FALSE,FALSE,FALSE,FALSE
01,11087,3230,8,60,2009Q4,1,1,2,1,2,1,2,1,2,2,2,2,2,3,2,FALSE,FALSE,FALSE,FALSE
01,11087,3230,8,60,2010Q2,2,1,1,1,1,3,2,2,2,3,2,3,2,3,2,FALSE,FALSE,FALSE,FALSE
01,11087,3230,8,60,2010Q3,1,1,1,1,1,1,2,2,2,2,2,3,3,3,2,FALSE,FALSE,FALSE,FALSE
01,11087,3230,8,60,2010Q4,1,1,2,1,1,2,2,3,2,2,2,2,1,3,2,FALSE,FALSE,FALSE,FALSE
01,11087,3230,8,60,2011Q2,1,1,2,1,2,1,2,1,2,1,1,1,2,3,2,FALSE,FALSE,FALSE,FALSE
01,11087,3230,8,60,2011Q3,2,2,1,1,2,1,2,2,2,1,1,2,2,3,2,FALSE,FALSE,FALSE,FALSE
01,11087,3230,8,60,2011Q4,1,1,2,1,1,1,3,1,2,2,2,3,2,3,1,FALSE,FALSE,FALSE,FALSE
01,11087,3230,8,60,2012Q1,1,1,1,1,1,1,2,1,2,1,2,1,1,3,2,FALSE,FALSE,FALSE,FALSE
01,11087,3230,8,60,2012Q3,1,2,2,1,1,1,1,2,2,2,2,3,2,2,2,FALSE,FALSE,FALSE,FALSE
01,11087,3230,8,60,2012Q4,1,1,1,1,1,1,1,2,2,1,1,1,1,3,2,FALSE,FALSE,FALSE,FALSE
01,11088,3230,1,0.200000003,2009Q2,2,3,,3,,3,,3,,2,,2,,3,2,FALSE,FALSE,FALSE,FALSE
01,11088,3230,1,0.200000003,2010Q1,2,3,2,3,2,3,2,2,2,2,2,3,2,3,2,FALSE,FALSE,FALSE,FALSE
01,13041,3310,6,10.5,2012Q2,2,3,2,3,2,3,2,2,2,1,2,2,2,3,2,FALSE,FALSE,FALSE,FALSE
01,13041,3310,6,10.5,2012Q4,2,2,,3,,3,,1,,1,,2,,2,3,FALSE,FALSE,FALSE,FALSE
01,13055,3310,5,4.5,2010Q4,2,2,2,2,2,2,2,2,2,1,2,2,2,3,2,FALSE,TRUE,FALSE,FALSE
01,13055,3310,5,4.5,2011Q1,2,3,2,3,2,3,2,2,2,1,1,2,2,3,2,FALSE,FALSE,FALSE,FALSE
01,13055,3310,5,4.5,2011Q2,2,2,2,1,2,1,2,2,2,1,1,2,1,3,2,FALSE,FALSE,FALSE,FALSE
01,13055,3310,5,4.5,2011Q3,2,2,2,2,2,2,2,2,2,1,2,2,2,3,1,FALSE,FALSE,FALSE,FALSE
01,13055,3310,5,4.5,2011Q4,2,2,2,2,2,2,2,2,2,1,2,2,2,3,2,FALSE,FALSE,FALSE,FALSE
01,13055,3310,5,4.5,2012Q1,2,3,2,3,2,3,2,3,2,1,2,2,2,3,3,FALSE,FALSE,FALSE,FALSE
01,13137,3210,3,0.349999994,2010Q4,1,2,,2,1,1,1,2,2,1,1,1,1,1,1,FALSE,TRUE,FALSE,FALSE
01,13145,3310,1,0.150000006,2010Q4,2,3,,3,2,3,2,2,2,3,2,2,2,3,3,FALSE,TRUE,FALSE,FALSE
01,13146,3120,5,3.539999962,2010Q4,1,2,2,2,1,3,1,2,1,1,1,2,2,2,2,FALSE,TRUE,FALSE,FALSE
01,13146,3120,5,3.539999962,2011Q2,1,3,3,3,3,3,3,3,3,2,2,2,2,3,2,FALSE,FALSE,FALSE,FALSE
01,13146,3120,5,3.539999962,2011Q3,1,3,3,3,3,3,3,2,2,2,2,2,2,3,2,FALSE,FALSE,FALSE,FALSE
01,13146,3120,5,3.539999962,2012Q2,1,2,2,1,1,1,2,1,1,2,1,2,1,1,2,FALSE,FALSE,FALSE,FALSE
01,13146,3120,5,3.539999962,2012Q4,1,2,2,1,1,1,1,1,1,1,1,2,2,1,2,FALSE,FALSE,FALSE,FALSE
01,13206,3230,9,140,2010Q4,1,1,1,1,1,1,1,1,1,1,1,2,1,1,2,FALSE,TRUE,FALSE,FALSE
01,13206,3230,9,140,2011Q1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,FALSE,FALSE,FALSE,FALSE
01,13206,3230,9,140,2011Q3,1,2,1,1,1,1,1,1,1,1,1,1,,1,2,FALSE,FALSE,FALSE,FALSE
01,13206,3230,9,140,2012Q1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,FALSE,FALSE,FALSE,FALSE
01,13206,3230,9,140,2012Q4,1,1,2,1,1,1,1,1,1,1,1,1,1,1,2,FALSE,FALSE,FALSE,FALSE
01,13220,3330,1,0.050000001,2010Q4,1,2,1,2,1,2,1,2,2,3,3,3,2,2,2,FALSE,TRUE,FALSE,FALSE
01,13225,3310,4,2.25,2010Q4,2,3,1,3,1,3,2,2,2,2,2,3,2,3,2,FALSE,TRUE,FALSE,FALSE
01,13225,3310,4,2.25,2011Q1,1,3,2,3,2,3,2,2,2,3,3,3,3,3,2,FALSE,FALSE,FALSE,FALSE
01,13225,3310,4,2.25,2011Q2,2,3,2,3,2,3,2,2,2,2,1,2,2,3,2,FALSE,FALSE,FALSE,FALSE
01,13225,3310,4,2.25,2011Q3,,3,2,3,2,3,2,3,2,2,2,2,2,3,2,FALSE,FALSE,FALSE,FALSE
01,13225,3310,4,2.25,2011Q4,2,2,3,3,3,3,3,3,2,1,2,1,2,3,2,FALSE,FALSE,FALSE,FALSE
01,13225,3310,4,2.25,2012Q1,,2,2,3,2,3,2,2,2,2,2,2,2,3,2,FALSE,FALSE,FALSE,FALSE
01,13226,3310,2,0.450000018,2010Q4,2,1,1,3,1,3,1,3,2,2,1,2,1,1,2,FALSE,TRUE,FALSE,FALSE
01,13226,3310,2,0.450000018,2011Q1,2,1,1,1,1,1,1,2,2,2,2,2,2,1,2,FALSE,FALSE,FALSE,FALSE
01,13234,3160,6,4.059999943,2010Q4,2,3,2,3,2,3,2,3,3,1,1,2,1,3,2,FALSE,TRUE,FALSE,FALSE
01,13234,3160,6,4.059999943,2011Q3,1,2,2,2,2,3,2,3,3,1,1,3,3,3,2,FALSE,FALSE,FALSE,FALSE
01,13269,3310,5,4.5,2010Q4,2,1,2,1,2,1,2,2,2,3,3,3,3,2,1,FALSE,TRUE,FALSE,FALSE
01,13269,3310,5,4.5,2011Q2,2,1,1,1,1,1,1,2,2,2,2,2,2,1,1,FALSE,FALSE,FALSE,FALSE
01,13269,3310,5,4.5,2012Q1,1,2,1,1,1,1,2,2,2,2,1,2,1,3,2,FALSE,FALSE,FALSE,FALSE
01,13269,3310,5,4.5,2012Q2,1,3,2,2,2,3,3,3,3,1,2,1,2,3,2,FALSE,FALSE,FALSE,FALSE
01,13274,3110,3,0.405999988,2010Q4,,3,2,3,2,3,3,3,2,1,2,1,2,3,2,FALSE,TRUE,FALSE,FALSE
01,13274,3110,3,0.405999988,2011Q1,,3,3,3,3,2,2,3,3,3,3,1,1,3,2,FALSE,FALSE,FALSE,FALSE
01,13274,3110,3,0.405999988,2011Q3,2,3,3,3,3,3,3,3,3,1,1,2,2,3,1,FALSE,FALSE,FALSE,FALSE
01,13274,3110,3,0.405999988,2011Q4,2,3,3,3,3,3,3,3,3,1,1,1,2,3,2,FALSE,FALSE,FALSE,FALSE
01,13274,3110,3,0.405999988,2012Q2,2,3,3,3,3,3,3,3,2,1,1,1,1,3,2,FALSE,FALSE,FALSE,FALSE
01,13274,3110,3,0.405999988,2012Q4,2,3,3,3,3,2,2,3,3,1,1,1,1,3,2,FALSE,FALSE,FALSE,FALSE
01,13405,3310,3,1.050000072,2010Q4,,2,3,3,2,3,2,2,2,2,1,2,2,3,3,FALSE,TRUE,FALSE,FALSE
