Streek,Idnr,Sektor,Gewig,Faktor,OpnameQ,Dag,Q1AX,Q1PX,Q3A,Q3P,Q3AX,Q3PX,Q4AX,Q4PX,Q6,Q7,Q6bX,Q6cXi,Q6cXii,Q8,Q10,Q6eX,Q9,Q7aX,Q7bX,Q7cX,Q7dX,Q1,Q2A,Q2P
1,44117,5010,1,1,1994Q3,5,2,1,2,1,2,1,2,1,2,2,3,,3,3,2,3,2,1,1,1,2,2,1,2
1,40612,5000,1,1,1994Q3,5,3,3,,,1,1,2,2,,3,3,3,3,2,3,3,2,1,1,1,1,2,1,1
5,80010,5000,1,1,1994Q3,5,2,2,2,2,2,2,2,2,2,3,3,3,3,3,3,3,3,,,1,1,1,2,2
8,31216,5000,1,1,1994Q3,5,3,3,3,3,3,,3,,2,3,3,3,3,3,3,2,1,1,1,1,1,2,3,2
1,30234,5000,1,1,1994Q3,5,1,3,2,2,1,3,2,2,2,3,2,3,3,3,3,3,2,1,1,1,1,2,2,3
9,44003,5000,1,1,1994Q3,5,3,1,3,1,3,,3,,2,2,3,3,3,3,2,2,1,,,1,,2,3,2
9,74014,5000,1,1,1994Q3,5,3,2,2,3,3,2,2,3,3,3,3,3,3,2,3,3,3,1,1,1,1,2,3,3
8,40196,5000,1,1,1994Q3,5,1,2,2,2,2,,2,,2,3,2,1,3,2,2,2,1,1,1,1,,2,2,2
6,90785,5000,1,1,1994Q3,5,3,2,3,2,3,2,3,2,1,1,1,1,1,2,2,1,1,,,,,2,3,3
5,80066,5000,1,1,1994Q3,5,2,3,2,3,2,1,2,1,1,1,2,3,3,2,3,3,3,1,1,1,2,1,1,1
5,44130,5000,1,1,1994Q3,5,2,1,1,1,1,1,1,1,2,1,2,3,3,2,2,2,2,1,1,1,2,1,1,1
4,31276,5000,5,5,1994Q3,5,3,3,3,3,2,3,2,3,,3,3,3,3,3,3,3,3,1,1,1,1,2,3,3
1,31047,5000,4,4,1994Q3,5,2,2,2,2,2,2,2,2,2,3,3,3,3,3,3,3,3,1,1,1,1,1,3,2
6,41723,5000,1,1,1994Q3,5,1,2,1,2,1,,1,,2,1,1,2,2,2,1,1,1,1,1,1,1,2,1,2
9,81063,5000,1,1,1994Q3,5,2,2,2,2,2,,2,,2,3,3,3,3,2,2,1,2,2,2,1,1,1,2,2
5,90465,5000,1,1,1994Q3,5,1,2,1,2,1,3,1,3,2,2,3,3,3,3,3,3,3,,,,,,3,
8,31169,5000,1,1,1994Q3,5,1,1,1,1,1,1,1,1,3,2,1,3,3,2,3,3,3,1,1,1,1,1,1,2
1,90042,5000,1,1,1994Q3,5,2,2,2,2,2,,2,,3,2,2,3,3,2,2,1,2,1,1,1,1,2,2,2
7,80769,5000,1,1,1994Q3,5,2,2,2,2,2,2,2,2,1,3,3,3,3,3,1,1,1,1,1,1,1,1,2,1
4,31127,5000,1,1,1994Q3,5,3,3,3,3,2,2,2,2,1,2,2,3,3,2,2,2,2,1,1,1,1,2,3,2
4,90155,5000,1,1,1994Q3,5,2,3,3,3,2,3,2,3,1,2,2,3,3,3,2,2,1,1,1,1,1,2,3,3
1,31055,5000,1,1,1994Q3,5,2,2,1,2,2,2,2,2,2,2,2,3,3,3,1,2,2,1,1,1,1,1,2,2
5,40840,5000,1,1,1994Q3,5,2,1,2,2,2,2,2,2,1,3,3,3,3,3,2,2,2,1,1,1,1,1,2,2
1,44132,5000,1,1,1994Q3,5,1,1,,,1,1,,,1,1,2,3,3,3,3,3,3,1,1,1,1,1,1,1
5,31019,5000,1,1,1994Q3,5,1,2,1,2,3,2,3,2,2,3,3,3,3,3,2,1,2,1,1,1,1,1,1,2
5,31100,5000,1,1,1994Q3,5,3,3,3,3,3,3,3,3,2,3,3,3,3,3,1,1,1,1,1,1,1,2,3,2
8,40224,5000,1,1,1994Q3,5,1,2,1,1,2,,2,,1,3,3,3,3,3,3,3,2,,,,,1,2,2
1,80088,5000,1,1,1994Q3,5,2,1,2,1,2,1,1,1,1,1,3,1,1,2,3,3,2,1,1,1,1,1,2,2
9,80608,5000,1,1,1994Q3,5,2,2,3,2,3,3,3,3,2,3,3,3,3,2,3,2,1,,2,2,,2,3,2
5,31174,5000,1,1,1994Q3,8,3,3,3,3,3,3,,,3,3,3,3,3,3,3,3,2,1,1,1,1,1,1,2
4,53810,5000,1,1,1994Q3,8,3,3,3,3,2,3,2,2,1,2,1,2,2,2,1,1,1,1,1,1,1,2,3,2
1,31140,5000,1,1,1994Q3,8,3,2,2,2,3,,2,,2,2,2,3,3,3,2,1,1,1,1,1,2,2,2,2
4,44091,5000,1,1,1994Q3,8,3,3,3,3,2,3,2,3,1,2,,2,2,2,,2,,1,1,1,1,2,3,3
9,80941,5000,1,1,1994Q3,8,2,1,3,2,2,1,2,2,1,3,3,3,3,3,2,2,2,,,,,2,2,2
8,31149,5000,1,1,1994Q3,8,2,2,2,2,2,2,2,2,3,3,3,3,3,2,3,1,2,1,2,1,1,2,1,1
5,90369,5000,1,1,1994Q3,8,2,1,2,2,2,2,2,2,1,2,3,3,3,2,2,3,2,,,1,1,1,2,2
5,41211,5000,1,1,1994Q3,8,3,2,3,2,3,3,3,3,2,2,1,3,3,3,2,2,2,1,1,1,1,2,2,1
8,31153,5000,1,1,1994Q3,8,2,2,2,2,2,2,2,2,2,3,3,3,3,2,2,2,2,1,1,1,2,2,2,2
1,44010,5000,1,1,1994Q3,8,3,3,3,3,3,3,3,3,1,3,3,3,3,3,1,1,1,1,1,1,1,2,3,3
5,31227,5000,9,9,1994Q3,8,3,3,3,,2,3,2,3,2,1,2,3,3,3,3,3,1,1,2,1,1,2,1,2
1,41824,5000,1,1,1994Q3,8,2,1,2,1,2,2,2,2,3,3,2,2,2,3,3,1,1,1,1,1,1,2,2,1
8,42714,5000,1,1,1994Q3,8,1,2,1,2,2,,2,,2,1,3,3,,3,2,2,3,,,,,,3,1
8,50037,5000,1,1,1994Q3,8,2,2,3,2,2,2,2,2,1,2,2,3,3,3,2,3,1,,,,,2,2,2
1,31275,5000,1,1,1994Q3,8,2,3,2,3,2,3,2,3,3,3,3,3,3,3,3,3,1,1,1,1,1,2,2,2
1,90870,5000,1,1,1994Q3,8,2,3,2,3,2,3,2,3,3,3,3,3,3,3,3,3,1,1,1,1,1,2,2,2
1,81309,5000,1,1,1994Q3,8,2,3,2,3,2,3,2,3,3,3,3,3,3,3,3,3,1,1,1,1,1,2,1,1
8,31001,5000,7,7,1994Q3,8,2,1,2,1,2,1,2,1,3,2,1,3,3,2,3,1,2,1,1,1,1,,1,1
5,50698,5000,1,1,1994Q3,8,2,1,2,1,2,2,2,2,2,3,3,3,3,3,2,2,1,1,1,1,1,2,1,1
5,30582,5000,1,1,1994Q3,8,3,3,3,3,1,1,1,1,3,3,3,3,3,2,3,3,2,1,1,1,1,1,2,3
1,31470,5000,8,8,1994Q3,8,3,2,3,2,3,2,3,2,2,3,1,3,3,3,2,3,3,1,1,1,1,2,2,2
1,30829,5010,1,1,1994Q3,8,1,1,1,1,3,,3,,1,1,2,,,1,2,2,1,,,,,1,1,1
1,44001,5010,1,1,1994Q3,8,2,2,2,2,1,1,1,1,1,3,3,3,3,3,1,1,2,1,1,1,1,2,2,2
8,31352,5010,6,6,1994Q3,8,3,2,3,2,3,2,3,2,1,3,3,3,3,3,3,2,1,1,1,1,1,,3,3
8,53280,5010,1,1,1994Q3,8,2,3,2,3,2,3,2,3,1,2,2,3,3,3,3,3,2,,2,1,1,1,2,3
5,44110,5010,1,1,1994Q3,8,1,2,2,2,2,,2,,,3,3,3,3,3,3,,2,,,,,,2,2
8,31211,5010,1,1,1994Q3,8,2,2,2,2,2,2,2,2,2,2,2,3,3,2,2,3,2,1,1,1,1,1,2,2
1,31356,5010,1,1,1994Q3,8,1,1,1,1,2,2,2,2,2,3,3,3,3,3,2,2,2,1,1,1,1,1,1,1
4,44072,5010,1,1,1994Q3,8,3,2,3,2,3,2,3,2,1,3,3,3,3,3,3,3,3,1,1,1,1,,3,2
4,50544,5010,1,1,1994Q3,8,1,2,1,2,1,2,1,2,2,1,1,2,2,1,2,2,1,1,1,1,1,1,1,2
3,90087,5010,1,1,1994Q3,8,3,3,3,3,3,3,3,3,1,2,1,3,3,3,3,3,1,1,1,1,1,2,3,2
7,40926,5010,1,1,1994Q3,8,1,3,1,3,2,3,2,3,1,2,2,3,3,2,3,1,1,1,1,1,1,2,1,3
8,51065,5010,1,1,1994Q3,8,2,2,3,3,2,2,2,2,2,3,3,3,3,2,1,2,2,1,1,1,1,1,2,2
4,40073,5010,1,1,1994Q3,8,3,3,3,3,3,3,3,3,1,2,3,3,3,2,2,1,1,1,1,1,1,2,3,2
4,80492,5010,1,1,1994Q3,8,1,1,1,1,1,,1,,2,2,2,3,3,3,2,2,3,1,1,1,1,1,1,1
8,31437,5010,1,1,1994Q3,8,1,2,1,2,1,2,1,2,2,3,3,3,3,3,2,2,3,1,1,1,2,2,1,1
1,31213,5010,1,1,1994Q3,8,1,3,1,3,1,3,1,3,,3,3,3,3,3,3,3,2,1,1,1,2,1,2,3
1,80559,5010,1,1,1994Q3,8,3,2,3,2,2,2,2,2,1,2,3,3,3,2,2,1,2,1,1,1,1,2,3,2
4,80132,5010,1,1,1994Q3,8,2,2,2,2,2,2,2,2,2,3,3,3,,2,2,2,3,,1,1,1,1,2,2
8,31374,5010,1,1,1994Q3,8,2,1,2,1,2,1,2,1,2,3,3,3,3,2,3,3,2,1,2,1,1,1,2,1
5,31395,5010,1,1,1994Q3,8,1,1,1,1,2,2,2,2,2,2,2,3,3,3,1,1,2,1,1,1,1,2,1,1
4,30028,6000,1,1,1994Q3,8,3,3,3,3,1,1,1,1,2,1,2,3,3,2,1,1,1,,,,,2,2,2
8,80047,6000,1,1,1994Q3,8,1,1,2,2,2,2,2,2,1,3,3,3,3,3,3,1,2,,,1,1,2,2,1
1,90946,6000,1,1,1994Q3,8,1,2,1,2,1,2,1,2,2,3,3,3,3,3,3,3,1,1,1,1,1,1,1,2
1,90014,6000,1,1,1994Q3,8,3,2,3,2,2,2,2,2,3,3,3,3,3,3,2,2,3,1,1,1,1,2,3,2
1,30151,6000,1,1,1994Q3,8,1,1,1,1,1,1,1,1,2,3,3,3,3,3,3,3,3,,,,,,2,
4,40216,6010,1,1,1994Q3,8,3,3,3,3,2,2,2,2,1,3,,3,3,2,2,2,1,1,,1,2,2,3,3
5,53436,6010,1,1,1994Q3,8,,,1,2,3,2,3,2,2,3,3,3,3,3,3,3,1,,,,1,2,1,2
8,81134,6010,1,1,1994Q3,8,2,2,2,2,2,2,2,2,1,3,3,3,3,3,2,2,1,,,,,2,2,2
8,80974,6010,1,1,1994Q3,8,3,3,3,3,3,3,3,3,1,1,1,3,3,2,2,1,1,,,,,,3,3
1,44076,6010,1,1,1994Q3,8,2,2,2,2,2,2,2,2,2,3,3,3,3,3,3,2,2,,,,,1,2,2
8,30470,6010,1,1,1994Q3,8,1,1,1,1,1,1,1,1,2,3,3,3,3,3,3,3,3,,,,,,1,1
1,42159,6010,1,1,1994Q3,8,3,1,3,2,3,1,3,1,1,2,3,3,3,3,3,3,1,,,1,,,3,2
8,31603,6010,1,1,1994Q3,8,2,3,2,3,2,3,2,3,2,3,3,3,3,3,3,2,2,,,,1,2,2,3
5,60044,6010,1,1,1994Q3,8,3,2,3,3,2,2,2,2,,3,3,3,3,3,1,1,1,,,,,2,3,2
4,90174,6010,1,1,1994Q3,8,3,3,3,3,3,3,3,3,1,3,3,3,3,3,3,3,2,,,,,2,3,3
8,31884,6010,1,1,1994Q3,8,3,2,3,2,3,2,3,2,1,3,3,3,3,3,3,2,3,,,,,2,3,2
5,31319,6010,1,1,1994Q3,8,2,2,2,2,3,2,3,2,1,3,3,3,3,3,3,1,,,,,,1,2,2
8,31756,6000,1,1,1994Q3,8,2,1,2,1,2,1,2,1,2,3,3,3,3,3,3,3,2,,,,,1,2,1
5,31586,6000,2,2,1994Q3,8,2,2,1,2,3,2,1,1,1,3,3,3,3,3,3,2,3,1,1,1,1,1,2,1
1,31849,6000,1,1,1994Q3,8,2,1,2,1,2,1,2,1,2,3,3,3,3,3,3,3,1,1,1,1,1,,2,2
8,90860,6000,1,1,1994Q3,8,1,1,1,1,2,,2,,3,2,,3,3,3,3,3,3,,,,,1,1,1
3,90275,6000,1,1,1994Q3,8,2,2,3,3,2,2,3,3,1,2,2,3,3,2,3,1,2,,,,,1,2,1
5,31718,6000,4,4,1994Q3,8,3,2,3,2,3,2,3,2,1,2,3,2,2,3,3,3,1,1,1,1,1,2,3,2
1,80139,6000,1,1,1994Q3,9,3,2,3,2,2,2,2,2,1,3,3,3,3,3,1,2,1,,,,,2,3,3
4,40288,6000,1,1,1994Q3,9,3,2,3,2,3,,3,,2,3,3,3,3,3,3,3,1,,,,,2,3,2
1,53707,6000,1,1,1994Q3,9,2,1,2,1,3,1,3,1,3,1,2,3,2,2,2,2,2,,,,,2,3,3
8,80615,6000,1,1,1994Q3,9,1,1,1,1,1,1,1,1,1,2,2,3,3,3,1,2,3,2,2,1,1,1,1,1
2,31743,6000,1,1,1994Q3,9,,2,2,3,2,1,2,1,2,3,3,3,3,3,3,3,3,,,,,2,1,1
6,31663,6000,1,1,1994Q3,9,2,2,,,,,,,2,2,3,3,3,3,3,1,2,1,1,1,1,1,2,3
8,80648,6000,1,1,1994Q3,9,1,1,1,1,1,1,1,1,2,3,3,3,3,3,1,1,1,,,,1,2,1,1
8,31596,6000,4,4,1994Q3,9,3,,3,,3,,3,,,2,,,,2,2,2,2,,,,1,2,3,
9,80700,6010,1,1,1994Q3,9,1,2,1,2,2,2,2,2,2,3,3,3,3,3,2,1,2,,,,,1,2,2
5,50199,6010,1,1,1994Q3,9,1,1,1,1,3,1,3,1,2,3,3,3,3,2,3,3,2,,,,,,1,1
8,74009,6010,1,1,1994Q3,9,2,2,2,3,3,3,3,3,1,2,2,3,3,1,2,2,1,2,,2,,1,2,3
1,80576,6010,1,1,1994Q3,9,1,2,1,,1,2,1,2,2,1,1,3,3,2,2,1,1,,,,,,1,2
8,31932,6010,1,1,1994Q3,9,1,,1,,1,,1,,1,2,1,2,2,1,2,1,1,,,1,,1,1,1
8,81189,6010,1,1,1994Q3,9,2,2,2,2,2,2,2,2,2,3,2,3,3,3,3,3,2,,,,,1,2,2
9,44064,5000,1,1,1994Q3,9,2,1,2,1,2,1,2,1,1,3,3,3,3,3,3,3,3,,,,,,2,1
1,38008,5000,2,2,1994Q3,9,2,2,2,2,1,,1,,1,2,2,3,3,3,3,3,2,1,1,1,1,2,3,3
8,31529,5000,9,9,1994Q3,9,2,2,3,3,2,2,3,3,2,1,1,3,3,1,1,1,1,1,1,1,1,2,2,2
8,80012,5000,1,1,1994Q3,9,3,3,3,3,2,2,2,2,2,2,3,3,3,3,3,1,1,1,1,1,1,2,3,2
2,41294,5000,1,1,1994Q3,9,1,1,1,1,1,2,1,2,2,3,3,3,3,3,2,2,3,1,1,1,1,1,1,2
8,31074,5000,1,1,1994Q3,9,2,2,2,2,3,2,3,2,2,2,3,3,3,2,2,2,2,2,,1,1,2,2,2
1,31508,5010,1,1,1994Q3,9,2,2,2,2,2,2,2,2,2,2,2,3,3,3,2,1,1,1,1,1,1,2,2,2
4,51802,5010,1,1,1994Q3,9,1,1,1,1,1,,1,,2,3,2,3,3,3,2,2,1,1,1,1,1,2,2,2
3,81269,5010,1,1,1994Q3,9,1,2,1,2,1,2,1,2,2,3,1,1,1,3,1,,1,1,1,1,1,2,2,2
3,31929,5010,1,1,1994Q3,9,3,1,3,1,3,1,3,1,2,2,2,3,3,2,3,3,2,1,2,1,2,2,2,2
8,31441,5010,1,1,1994Q3,9,2,2,2,2,3,1,3,2,2,3,3,3,3,3,2,2,1,1,1,1,1,2,3,2
9,44002,5010,1,1,1994Q3,9,1,1,1,1,1,1,1,1,2,2,2,3,3,2,1,1,2,2,2,1,1,1,1,1
4,30090,5000,1,1,1994Q3,13,2,1,2,1,3,,3,,1,3,3,3,3,3,1,1,2,1,1,1,1,1,2,1
9,44088,5000,1,1,1994Q3,13,2,1,2,1,3,1,3,1,3,1,1,2,3,1,2,2,1,2,1,1,2,2,2,1
1,30928,5000,1,1,1994Q3,13,1,2,1,2,1,,1,,1,2,3,3,3,2,2,2,2,1,1,1,1,1,1,2
1,31092,5000,1,1,1994Q3,13,2,2,,,2,2,,,2,3,3,3,3,,3,3,3,1,1,1,1,1,2,2
1,41742,5000,1,1,1994Q3,13,3,3,3,3,,3,,3,,3,3,3,3,3,3,3,1,1,1,1,1,,3,3
3,40190,5000,1,1,1994Q3,13,2,2,2,2,,,,,,3,3,3,3,3,3,3,2,1,1,1,1,,3,2
5,53270,5000,1,1,1994Q3,13,1,1,1,1,1,1,1,1,2,2,3,3,2,3,2,2,1,1,1,1,1,1,1,
8,30158,5000,1,1,1994Q3,13,3,1,3,1,1,1,1,1,2,3,3,3,3,3,3,3,2,,,,,2,1,1
9,50443,5000,1,1,1994Q3,13,3,2,2,2,2,,2,,1,2,2,3,3,2,2,2,2,,,1,,1,2,2
9,81202,0,1,1,1994Q3,13,1,1,1,1,2,1,2,1,2,2,1,2,3,3,3,2,2,,,1,,2,1,1
8,38021,5000,9,9,1994Q3,13,3,3,3,3,3,3,,,,3,3,3,3,3,3,3,1,2,1,1,2,2,3,3
5,80112,5000,1,1,1994Q3,13,3,3,3,3,3,3,3,3,1,3,3,3,3,3,1,1,2,1,1,1,1,1,2,2
6,31255,5000,3,3,1994Q3,13,2,3,2,3,2,2,2,2,1,2,2,3,3,3,3,2,1,1,1,1,1,2,3,3
3,31452,5010,1,1,1994Q3,13,1,1,1,1,2,2,2,2,3,2,3,3,3,2,2,2,2,1,1,1,1,,1,1
8,41077,5010,1,1,1994Q3,13,1,1,1,1,1,2,1,2,2,2,2,3,3,2,3,2,2,2,2,1,1,1,1,2
9,80876,5010,1,1,1994Q3,13,2,2,2,2,2,2,2,2,2,2,1,1,3,3,2,1,1,,,,,,3,3
8,80964,5010,1,1,1994Q3,13,1,2,1,2,2,2,2,2,,3,2,3,3,2,3,2,2,2,1,1,2,1,2,2
8,51527,5010,1,1,1994Q3,13,2,1,2,1,2,1,2,1,3,2,2,3,3,1,3,3,2,2,2,1,1,1,1,1
5,31542,5010,6,6,1994Q3,13,2,1,2,1,3,1,3,1,2,2,2,3,3,3,3,3,1,1,1,1,2,2,3,1
9,40086,5010,1,1,1994Q3,13,3,1,3,1,2,1,2,1,3,2,2,3,3,3,3,3,1,1,1,1,1,1,1,1
3,40015,5010,1,1,1994Q3,13,1,1,1,1,1,1,1,1,2,3,3,3,3,3,3,2,2,1,1,1,1,2,1,1
3,31422,5010,1,1,1994Q3,13,1,1,1,1,1,1,1,1,2,3,3,3,3,3,3,2,2,1,1,1,1,2,1,1
8,50708,5010,1,1,1994Q3,13,3,3,3,3,3,3,3,3,1,3,3,3,3,3,3,3,3,2,2,1,1,2,3,3
5,53499,5010,1,1,1994Q3,13,1,1,1,1,1,,1,,,1,1,3,3,3,2,1,1,1,1,1,1,1,1,1
5,80757,5010,1,1,1994Q3,13,3,2,3,2,1,3,1,3,,2,1,3,3,2,2,3,1,1,1,1,1,2,3,3
5,44040,5010,1,1,1994Q3,13,3,3,3,3,3,3,3,3,1,1,3,1,1,2,2,1,1,,,,,,3,3
3,31689,6000,1,1,1994Q3,13,2,2,2,2,2,2,2,2,,3,3,3,,2,2,2,2,,,,1,1,2,2
5,90338,6000,1,1,1994Q3,13,3,1,3,1,2,,2,,1,3,3,3,3,3,3,3,1,,,,,2,3,1
8,80658,6000,1,1,1994Q3,13,1,2,1,2,1,1,1,1,2,2,2,3,3,3,1,1,1,1,1,1,1,2,2,2
1,81281,6000,1,1,1994Q3,13,1,2,1,2,1,2,1,2,2,3,3,3,3,3,3,3,3,1,1,1,1,1,1,2
8,42519,6010,1,1,1994Q3,13,1,2,1,2,2,1,2,1,,1,,1,,1,2,2,1,,,,,1,1,
8,31934,6010,1,1,1994Q3,13,3,1,,,1,,1,,1,3,3,3,3,3,1,1,1,,,,1,,3,1
8,31852,6010,1,1,1994Q3,13,2,1,2,1,1,2,1,2,3,2,2,3,3,2,3,2,3,,,,,1,1,1
5,44066,6010,1,1,1994Q3,13,1,2,1,2,2,,2,,1,3,3,3,3,3,1,2,2,1,1,1,1,2,3,2
1,80422,6000,1,1,1994Q2,13,2,2,2,2,2,2,2,2,2,3,3,3,3,3,3,3,1,1,1,1,1,2,2,2
1,32027,6000,1,1,1994Q2,13,3,2,3,2,1,2,1,2,2,3,3,3,3,3,3,1,1,,,,1,2,3,2
1,32047,6010,1,1,1994Q2,13,3,3,,,3,2,,,2,3,3,3,3,3,3,3,2,,,,1,2,2,
1,30958,6010,1,1,1994Q2,13,2,1,2,1,2,1,2,1,2,1,3,3,3,3,3,3,3,,,,,1,1,1
1,80406,6010,1,1,1994Q2,13,3,2,3,2,3,2,3,2,1,3,3,3,3,3,3,1,2,1,1,1,1,2,3,2
1,53046,5000,1,1,1994Q2,13,2,2,2,2,2,2,2,2,2,1,1,3,3,1,1,1,1,1,1,1,1,1,,
1,30063,5000,1,1,1994Q2,13,1,1,1,1,1,1,1,1,2,3,3,3,3,3,1,1,1,1,1,1,1,2,1,1
1,80419,5000,1,1,1994Q2,13,2,2,2,2,2,2,2,2,2,3,3,3,3,3,3,2,1,1,1,1,1,2,2,2
1,30018,5000,1,1,1994Q2,13,1,2,1,2,3,,3,,1,3,3,3,3,3,3,2,2,1,1,1,1,1,2,1
1,42479,5010,1,1,1994Q2,13,2,2,3,2,2,2,2,2,2,1,3,3,3,3,3,1,1,1,1,1,1,2,3,2
1,30157,5000,1,1,1994Q2,13,3,2,3,2,3,2,3,2,1,3,3,3,3,3,3,3,1,1,1,1,1,2,3,2
1,42624,5000,1,1,1994Q2,13,3,3,3,3,3,3,3,3,3,,,,,,,,1,,,,1,,3,3
1,31055,5000,1,1,1994Q2,13,1,1,1,1,1,2,1,2,2,3,3,3,3,3,2,2,2,1,1,1,1,1,1,2
1,80649,5000,1,1,1994Q2,15,3,1,3,1,3,1,3,1,1,3,3,3,3,3,3,2,3,1,1,1,1,2,3,1
9,80890,5000,1,1,1994Q2,15,2,2,2,2,1,,1,,1,1,1,2,2,3,1,2,3,,,1,,1,3,1
2,80031,5000,1,1,1994Q2,15,2,1,2,1,2,,2,,,2,2,2,2,2,2,2,1,,,,,,1,1
1,41839,5000,1,1,1994Q2,15,3,2,3,2,3,,3,,2,3,3,3,3,3,2,2,1,1,1,1,1,2,3,2
1,30497,5010,1,1,1994Q2,15,3,3,3,3,3,3,3,3,2,3,3,3,3,3,3,1,1,1,1,1,1,2,3,1
1,80559,5010,1,1,1994Q2,15,3,3,3,3,3,3,3,3,1,2,3,3,3,2,2,2,2,1,1,1,1,2,3,2
1,31558,5010,1,1,1994Q2,15,2,1,2,1,2,2,2,2,3,2,2,3,3,3,3,2,2,1,1,1,1,2,1,1
1,30810,5010,1,1,1994Q2,15,3,2,3,2,2,,2,,,1,,3,3,3,3,3,2,,,,,2,2,2
1,31508,5010,1,1,1994Q2,15,2,1,2,1,2,1,2,1,2,3,2,3,3,3,2,1,1,1,1,1,1,2,2,1
1,31523,5010,1,1,1994Q2,15,2,1,1,1,1,2,1,2,2,2,2,3,3,2,2,2,1,1,1,1,2,,1,1
1,30988,5010,1,1,1994Q2,15,3,2,,,2,1,,3,2,3,3,3,3,3,2,2,1,1,1,1,1,2,3,1
1,31592,6000,1,1,1994Q2,15,3,,3,,3,,3,,1,3,3,,3,3,3,3,1,1,1,1,1,2,3,2
9,40662,0,1,1,1994Q2,15,2,1,2,1,2,1,2,1,1,2,2,3,3,3,3,2,2,1,1,1,1,1,2,1
8,80047,6000,1,1,1994Q2,15,2,1,3,3,1,2,2,2,,3,3,3,3,3,1,3,1,1,1,1,1,1,3,
1,50315,6000,1,1,1994Q2,15,3,3,3,3,2,2,2,2,2,3,3,3,3,3,3,2,1,,,,,2,3,2
1,30137,6000,1,1,1994Q2,15,3,,3,,3,,3,,2,,,,,,,,1,,,,,,2,2
4,90174,6010,1,1,1994Q2,15,3,3,3,3,2,3,2,3,1,3,3,3,3,2,3,3,2,,,,,1,3,3
1,44076,6010,1,1,1994Q2,15,1,2,2,2,2,2,2,2,2,3,3,3,3,3,3,2,2,,,,,1,1,1
8,81189,6010,1,1,1994Q2,15,2,2,2,2,2,2,2,2,,3,3,3,3,3,2,3,2,,,,,2,2,2
1,42159,6010,1,1,1994Q2,15,3,3,3,3,3,3,3,3,1,2,2,3,3,2,,,2,1,,1,,,3,3
2,80017,6010,1,1,1994Q2,15,1,1,2,2,2,2,2,2,1,3,3,3,3,2,1,1,1,1,1,1,1,2,2,2
1,31847,6010,6,6,1994Q2,15,1,1,2,1,2,,2,,2,3,3,3,3,3,3,3,3,,,,,1,1,1
1,31810,6010,1,1,1994Q2,15,1,1,,,1,1,1,1,2,2,2,3,3,2,2,2,2,,,,,1,1,1
1,40331,5000,1,1,1994Q2,14,3,3,3,3,3,3,3,3,1,3,3,3,3,3,3,3,1,1,1,1,1,2,3,3
1,80493,5000,1,1,1994Q2,14,2,1,2,2,2,2,2,2,2,3,3,3,3,2,3,3,2,,1,1,2,1,2,1
1,31554,5000,4,4,1994Q2,14,3,3,3,3,3,2,3,2,1,3,3,3,3,3,1,1,1,1,1,1,,,3,2
4,90218,5000,1,1,1994Q2,14,2,2,2,2,2,,2,,1,2,2,3,3,2,2,2,2,1,1,1,1,2,2,2
1,31063,5000,1,1,1994Q2,14,2,2,2,2,2,2,2,2,2,3,2,3,3,2,3,2,3,1,1,1,2,2,3,2
5,31100,5000,1,1,1994Q2,14,3,3,,3,1,2,1,2,,3,3,3,3,3,,,1,1,1,1,1,2,3,3
1,74006,5010,1,1,1994Q2,14,1,2,2,2,2,2,2,2,2,3,3,3,3,3,2,1,1,1,1,1,1,2,2,2
1,31562,5010,1,1,1994Q2,14,1,2,1,2,2,2,2,2,2,3,3,3,3,3,3,3,1,1,1,1,1,2,2,2
9,30876,5010,1,1,1994Q2,14,1,1,1,,1,,1,,3,2,1,3,,2,3,3,2,1,1,,1,1,1,
1,30149,5010,1,1,1994Q2,14,2,3,2,3,3,3,3,3,2,3,3,3,3,2,1,1,1,1,1,1,1,2,2,2
1,80499,5010,1,1,1994Q2,14,3,1,3,1,3,2,3,2,2,3,3,3,3,3,3,3,2,1,1,,1,1,2,1
1,31405,5010,1,1,1994Q2,14,2,1,2,1,2,1,2,1,1,3,3,3,3,3,3,3,1,,,,,2,2,1
1,30085,6000,1,1,1994Q2,14,3,2,3,2,3,,3,,1,,,,,,,,1,,,,2,,3,2
4,31166,6000,1,1,1994Q2,14,2,1,2,1,2,1,2,1,,3,3,3,3,3,3,3,2,1,1,1,1,1,1,1
1,30257,6000,1,1,1994Q2,14,1,2,,,3,3,3,,1,,,,,,,,1,,,,,2,3,2
1,30163,6000,1,1,1994Q2,14,2,2,2,2,2,2,2,2,1,,,,1,,,,,,,,,1,2,2
3,81372,6000,1,1,1994Q2,14,3,2,3,2,3,3,3,3,1,3,3,3,3,3,3,3,3,1,1,1,1,2,3,2
1,30480,6000,1,1,1994Q2,14,1,,1,,1,,1,,1,,,,,2,2,2,2,,,,,1,1,2
4,31812,6010,1,1,1994Q2,14,1,1,1,1,1,1,1,1,2,3,3,3,3,3,3,3,1,,,,,2,1,1
3,30011,6010,1,1,1994Q2,14,1,1,1,1,1,1,1,1,2,3,3,3,3,2,2,1,3,,,,,1,1,1
1,30413,6010,1,1,1994Q2,14,1,2,1,2,1,,1,,2,3,,3,,,,1,1,,,,1,2,1,1
3,90275,6000,1,1,1994Q2,16,3,1,3,1,2,1,2,1,1,3,2,3,3,2,3,2,2,,,,,2,2,1
