"";"region";"id";"sector";"weight";"factor";"surveyQ";"Q1";"Q2A";"Q2P";"Q3A";"Q3P";"Q4A";"Q4P";"Q5A";"Q5P";"Q6";"Q7";"Q8";"Q9";"Q10";"Q11";"Q12"
"13047";"6";"90890";"5010";1;1;"1999Q2";-1;-1;-1;-1;-1;NA;NA;NA;NA;1;-1;-1;1;0;NA;NA
"13048";"5";"90384";"5010";1;1;"1999Q2";-1;-1;-1;-1;-1;NA;NA;NA;NA;NA;-1;-1;1;-1;NA;NA
"13049";"4";"31929";"5010";1;1;"1999Q2";-1;-1;-1;-1;-1;NA;NA;NA;NA;1;0;-1;1;1;NA;NA
"13050";"6";"74012";"6000";1;1;"1999Q2";1;0;NA;0;1;NA;NA;NA;NA;-1;-1;-1;-1;1;NA;NA
"13051";"2";"90145";"6000";1;1;"1999Q2";-1;-1;-1;-1;-1;NA;NA;NA;NA;1;-1;-1;1;-1;NA;NA
"13052";"1";"44139";"6000";1;1;"1999Q2";-1;0;0;0;1;NA;NA;NA;NA;NA;0;-1;1;1;NA;NA
"13053";"2";"80686";"6000";1;1;"1999Q2";-1;-1;0;-1;-1;NA;NA;NA;NA;0;-1;-1;1;-1;NA;NA
"13054";"4";"81372";"6000";1;1;"1999Q2";-1;-1;-1;-1;-1;NA;NA;NA;NA;1;-1;-1;1;1;NA;NA
"13055";"6";"80006";"6000";1;1;"1999Q2";NA;NA;NA;-1;-1;NA;NA;NA;NA;0;-1;1;-1;-1;NA;NA
"13056";"1";"30480";"6000";1;1;"1999Q2";-1;-1;-1;0;-1;NA;NA;NA;NA;1;0;NA;1;-1;NA;NA
"13057";"5";"31586";"6000";2;2;"1999Q2";-1;0;0;-1;0;NA;NA;NA;NA;1;-1;-1;0;0;NA;NA
"13058";"6";"80648";"6000";1;1;"1999Q2";-1;-1;-1;-1;-1;NA;NA;NA;NA;1;-1;1;1;1;NA;NA
"13059";"6";"80898";"6000";1;1;"1999Q2";-1;-1;-1;-1;-1;NA;NA;NA;NA;NA;0;-1;1;1;NA;NA
"13060";"2";"40288";"6000";1;1;"1999Q2";1;0;NA;0;0;NA;NA;NA;NA;0;0;-1;1;-1;NA;NA
"13061";"1";"52130";"6000";1;1;"1999Q2";1;-1;0;1;1;NA;NA;NA;NA;0;-1;-1;-1;0;NA;NA
"13062";"5";"31744";"6000";1;1;"1999Q2";-1;-1;-1;-1;-1;NA;NA;NA;NA;NA;-1;-1;1;1;NA;NA
"13063";"5";"42030";"6000";1;1;"1999Q2";-1;-1;-1;-1;-1;NA;NA;NA;NA;1;-1;-1;1;1;NA;NA
"13064";"1";"80610";"6000";1;1;"1999Q2";-1;-1;-1;-1;-1;NA;NA;NA;NA;NA;-1;-1;1;1;NA;NA
"13065";"6";"31623";"6000";1;1;"1999Q2";-1;-1;-1;0;-1;NA;NA;NA;NA;1;0;1;1;1;NA;NA
"13066";"5";"31673";"6000";1;1;"1999Q2";NA;-1;-1;-1;-1;NA;NA;NA;NA;NA;-1;-1;1;1;NA;NA
"13067";"1";"80139";"6000";1;1;"1999Q2";-1;-1;-1;-1;-1;NA;NA;NA;NA;1;-1;-1;1;-1;NA;NA
"13068";"6";"40831";"6000";1;1;"1999Q2";-1;-1;-1;-1;0;NA;NA;NA;NA;0;0;0;1;0;NA;NA
"13069";"1";"30257";"6000";1;1;"1999Q2";-1;-1;-1;-1;-1;NA;NA;NA;NA;NA;-1;-1;1;0;NA;NA
"13070";"1";"31886";"6000";1;1;"1999Q2";NA;0;-1;-1;-1;NA;NA;NA;NA;1;-1;-1;1;0;NA;NA
"13071";"1";"30067";"6000";1;1;"1999Q2";-1;-1;-1;-1;-1;NA;NA;NA;NA;-1;-1;-1;0;0;NA;NA
"13072";"1";"30956";"6000";1;1;"1999Q2";-1;-1;0;-1;0;NA;NA;NA;NA;1;-1;-1;0;-1;NA;NA
"13073";"6";"80924";"6000";1;1;"1999Q2";-1;-1;-1;-1;-1;NA;NA;NA;NA;1;-1;0;1;0;NA;NA
"13074";"1";"30085";"6000";1;1;"1999Q2";-1;-1;0;-1;0;NA;NA;NA;NA;1;NA;NA;1;NA;NA;NA
"13075";"1";"42803";"6000";1;1;"1999Q2";-1;-1;-1;-1;-1;NA;NA;NA;NA;1;NA;NA;1;1;NA;NA
"13076";"1";"32027";"6000";1;1;"1999Q2";-1;-1;-1;-1;-1;NA;NA;NA;NA;1;-1;-1;1;-1;NA;NA
"13077";"1";"31671";"6000";1;1;"1999Q2";-1;-1;-1;-1;-1;NA;NA;NA;NA;1;-1;-1;1;0;NA;NA
"13078";"1";"30830";"6010";1;1;"1999Q2";-1;-1;0;-1;0;NA;NA;NA;NA;1;0;-1;0;-1;NA;NA
"13079";"1";"32047";"6010";1;1;"1999Q2";-1;0;0;0;0;NA;NA;NA;NA;0;0;-1;1;-1;NA;NA
"13080";"1";"30958";"6010";1;1;"1999Q2";NA;-1;-1;0;-1;NA;NA;NA;NA;1;NA;NA;NA;NA;NA;NA
"13081";"2";"40216";"6010";1;1;"1999Q2";-1;-1;-1;-1;-1;NA;NA;NA;NA;1;-1;-1;1;0;NA;NA
"13082";"2";"90174";"6010";1;1;"1999Q2";-1;-1;-1;-1;-1;NA;NA;NA;NA;1;-1;0;1;0;NA;NA
"13083";"1";"42159";"6010";1;1;"1999Q2";NA;NA;NA;-1;0;NA;NA;NA;NA;1;0;-1;-1;-1;NA;NA
"13084";"1";"31655";"6010";1;1;"1999Q2";-1;-1;0;-1;-1;NA;NA;NA;NA;1;1;NA;1;1;NA;NA
"13085";"6";"44034";"6010";1;1;"1999Q2";-1;-1;NA;-1;0;NA;NA;NA;NA;0;-1;-1;0;-1;NA;NA
"13086";"6";"81189";"6010";1;1;"1999Q2";-1;-1;0;-1;0;NA;NA;NA;NA;NA;-1;-1;1;-1;NA;NA
"13087";"6";"40272";"6010";1;1;"1999Q2";-1;-1;-1;-1;-1;NA;NA;NA;NA;1;-1;-1;1;0;NA;NA
"13088";"5";"44066";"6010";1;1;"1999Q2";-1;0;0;0;0;NA;NA;NA;NA;NA;-1;-1;1;-1;NA;NA
"13089";"3";"31784";"6010";1;1;"1999Q2";NA;NA;NA;-1;-1;NA;NA;NA;NA;1;-1;-1;1;0;NA;NA
"13090";"1";"80562";"6010";1;1;"1999Q2";-1;-1;1;-1;1;NA;NA;NA;NA;1;-1;-1;1;-1;NA;NA
"13091";"6";"44059";"6010";1;1;"1999Q2";-1;-1;-1;-1;-1;NA;NA;NA;NA;1;-1;-1;1;-1;NA;NA
"13092";"6";"81046";"6010";1;1;"1999Q2";-1;-1;-1;-1;-1;NA;NA;NA;NA;1;-1;-1;1;-1;NA;NA
"13093";"6";"80077";"6010";1;1;"1999Q2";-1;1;1;1;0;NA;NA;NA;NA;0;-1;0;1;0;NA;NA
"13094";"1";"90022";"6010";1;1;"1999Q2";-1;-1;-1;0;-1;NA;NA;NA;NA;1;NA;NA;1;NA;NA;NA
"13095";"6";"31590";"6010";1;1;"1999Q2";-1;-1;-1;0;-1;NA;NA;NA;NA;1;NA;NA;1;NA;NA;NA
"13096";"6";"31603";"6010";1;1;"1999Q2";1;1;1;1;1;NA;NA;NA;NA;0;-1;-1;-1;-1;NA;NA
"13097";"5";"30155";"6010";1;1;"1999Q2";NA;NA;NA;-1;-1;NA;NA;NA;NA;1;-1;-1;1;1;NA;NA
"13098";"1";"31605";"6010";1;1;"1999Q2";-1;-1;-1;-1;-1;NA;NA;NA;NA;1;1;1;1;1;NA;NA
"13099";"3";"30895";"6010";1;1;"1999Q2";-1;-1;0;-1;0;NA;NA;NA;NA;1;0;0;1;1;NA;NA
"13100";"5";"53436";"6010";1;1;"1999Q2";-1;-1;0;-1;0;NA;NA;NA;NA;1;-1;-1;1;-1;NA;NA
"13101";"6";"80895";"6010";1;1;"1999Q2";NA;NA;NA;1;1;NA;NA;NA;NA;NA;0;-1;0;0;NA;NA
"13102";"2";"31913";"6010";4;4;"1999Q2";1;0;NA;0;0;NA;NA;NA;NA;0;0;-1;1;-1;NA;NA
"13103";"9";"90815";"6010";1;1;"1999Q2";NA;NA;NA;1;0;NA;NA;NA;NA;1;-1;-1;0;-1;NA;NA
"13104";"5";"44011";"6010";1;1;"1999Q2";-1;-1;0;-1;0;NA;NA;NA;NA;1;-1;-1;1;1;NA;NA
"13105";"6";"31852";"6010";1;1;"1999Q2";-1;-1;0;1;-1;NA;NA;NA;NA;1;0;-1;1;-1;NA;NA
"13106";"6";"80616";"6010";1;1;"1999Q2";-1;-1;-1;-1;-1;NA;NA;NA;NA;1;NA;NA;1;NA;NA;NA
"13107";"5";"50199";"6010";1;1;"1999Q2";-1;-1;-1;-1;-1;NA;NA;NA;NA;1;0;-1;1;0;NA;NA
"13108";"5";"31319";"6010";1;1;"1999Q2";-1;-1;1;1;0;NA;NA;NA;NA;1;-1;-1;1;1;NA;NA
"13109";"6";"31811";"6010";1;1;"1999Q2";NA;NA;NA;0;0;NA;NA;NA;NA;1;0;0;1;1;NA;NA
"13110";"6";"80019";"6010";1;1;"1999Q2";-1;-1;-1;-1;0;NA;NA;NA;NA;NA;-1;-1;1;0;NA;NA
"13111";"6";"43231";"6010";1;1;"1999Q2";-1;-1;NA;0;0;NA;NA;NA;NA;NA;-1;-1;1;-1;NA;NA
"13112";"6";"30770";"5010";1;1;"1999Q2";1;1;0;1;1;NA;NA;NA;NA;0;-1;-1;NA;1;NA;NA
"13113";"1";"30818";"5010";1;1;"1999Q2";-1;-1;0;-1;NA;NA;NA;NA;NA;1;NA;NA;1;1;NA;NA
"13114";"1";"31092";"5000";1;1;"1999Q2";-1;-1;-1;-1;1;NA;NA;NA;NA;1;0;-1;1;-1;NA;NA
"13115";"2";"80566";"5010";1;1;"1999Q2";-1;-1;0;-1;0;NA;NA;NA;NA;1;-1;-1;1;0;NA;NA
"13116";"5";"31534";"5010";6;6;"1999Q2";-1;-1;NA;-1;-1;NA;NA;NA;NA;1;0;-1;1;1;NA;NA
"13117";"6";"31823";"5010";3;3;"1999Q2";-1;-1;0;-1;1;NA;NA;NA;NA;1;0;-1;1;-1;NA;NA
"13118";"6";"30876";"5010";1;1;"1999Q2";-1;-1;0;-1;0;NA;NA;NA;NA;NA;0;-1;1;-1;NA;NA
"13119";"6";"42347";"6010";1;1;"1999Q2";NA;0;0;-1;0;NA;NA;NA;NA;NA;0;-1;-1;0;NA;NA
"13120";"5";"31806";"6010";8;8;"1999Q2";-1;-1;-1;-1;-1;NA;NA;NA;NA;0;-1;-1;1;1;NA;NA
"13121";"1";"30060";"5000";1;1;"1999Q1";-1;-1;-1;NA;NA;NA;NA;NA;NA;0;0;0;0;0;NA;NA
"13122";"4";"90273";"5000";1;1;"1999Q1";-1;-1;-1;-1;-1;NA;NA;NA;NA;1;-1;0;1;-1;NA;NA
"13123";"6";"31072";"5000";1;1;"1999Q1";-1;-1;-1;0;NA;NA;NA;NA;NA;1;-1;-1;-1;-1;NA;NA
"13124";"5";"40840";"5000";1;1;"1999Q1";-1;-1;-1;-1;-1;NA;NA;NA;NA;1;0;0;1;0;NA;NA
"13125";"2";"90149";"5000";1;1;"1999Q1";-1;-1;-1;-1;-1;NA;NA;NA;NA;1;-1;-1;1;1;NA;NA
"13126";"6";"31005";"5000";7;7;"1999Q1";-1;-1;-1;-1;-1;NA;NA;NA;NA;1;0;-1;1;1;NA;NA
"13127";"1";"31222";"5000";1;1;"1999Q1";-1;-1;-1;-1;-1;NA;NA;NA;NA;1;-1;-1;-1;-1;NA;NA
"13128";"6";"31153";"5000";1;1;"1999Q1";-1;-1;0;-1;-1;NA;NA;NA;NA;1;-1;-1;1;-1;NA;NA
"13129";"3";"41294";"5000";1;1;"1999Q1";-1;0;0;1;0;NA;NA;NA;NA;0;-1;-1;0;-1;NA;NA
"13130";"3";"80988";"5000";1;1;"1999Q1";NA;-1;0;-1;0;NA;NA;NA;NA;1;0;1;1;-1;NA;NA
"13131";"6";"81121";"5000";1;1;"1999Q1";-1;-1;0;-1;-1;NA;NA;NA;NA;NA;0;0;0;-1;NA;NA
"13132";"1";"90042";"5000";1;1;"1999Q1";-1;-1;-1;-1;-1;NA;NA;NA;NA;1;0;-1;1;0;NA;NA
"13133";"2";"80480";"5000";1;1;"1999Q1";1;0;0;0;1;NA;NA;NA;NA;0;0;0;0;0;NA;NA
"13134";"1";"53046";"5000";1;1;"1999Q1";-1;-1;-1;-1;-1;NA;NA;NA;NA;1;1;1;1;1;NA;NA
"13135";"1";"31112";"5000";1;1;"1999Q1";-1;-1;0;-1;0;NA;NA;NA;NA;0;0;-1;1;0;NA;NA
"13136";"1";"80052";"5000";1;1;"1999Q1";-1;-1;-1;-1;-1;NA;NA;NA;NA;1;-1;-1;1;-1;NA;NA
"13137";"2";"31276";"5000";5;5;"1999Q1";NA;-1;-1;-1;-1;NA;NA;NA;NA;NA;-1;-1;-1;-1;NA;NA
"13138";"1";"30342";"5000";1;1;"1999Q1";-1;-1;-1;-1;-1;NA;NA;NA;NA;1;-1;-1;1;-1;NA;NA
"13139";"2";"80513";"5000";1;1;"1999Q1";-1;-1;-1;-1;-1;NA;NA;NA;NA;1;1;-1;1;0;NA;NA
"13140";"1";"80065";"5000";1;1;"1999Q1";-1;-1;0;-1;-1;NA;NA;NA;NA;0;-1;0;1;-1;NA;NA
"13141";"1";"30018";"5000";1;1;"1999Q1";-1;-1;-1;-1;-1;NA;NA;NA;NA;1;-1;-1;1;0;NA;NA
"13142";"1";"74006";"5000";1;1;"1999Q1";-1;-1;-1;0;0;NA;NA;NA;NA;1;-1;-1;1;-1;NA;NA
"13143";"1";"30769";"5010";1;1;"1999Q1";1;-1;-1;1;-1;NA;NA;NA;NA;1;-1;0;1;-1;NA;NA
"13144";"1";"31523";"5010";1;1;"1999Q1";-1;-1;-1;-1;-1;NA;NA;NA;NA;1;0;0;1;-1;NA;NA
"13145";"1";"31558";"5010";1;1;"1999Q1";-1;-1;1;-1;-1;NA;NA;NA;NA;1;-1;-1;1;-1;NA;NA
"13146";"1";"80559";"5010";1;1;"1999Q1";-1;-1;-1;-1;-1;NA;NA;NA;NA;1;-1;-1;1;0;NA;NA
"13147";"1";"31508";"5010";1;1;"1999Q1";-1;0;NA;0;0;NA;NA;NA;NA;1;0;-1;1;0;NA;NA
"13148";"1";"30628";"5010";0;0;"1999Q1";-1;-1;-1;-1;-1;NA;NA;NA;NA;1;0;1;1;0;NA;NA
"13149";"2";"51802";"5010";1;1;"1999Q1";-1;-1;0;-1;0;NA;NA;NA;NA;1;-1;-1;1;0;NA;NA
"13150";"1";"80001";"5010";1;1;"1999Q1";-1;-1;0;-1;-1;NA;NA;NA;NA;1;-1;-1;1;-1;NA;NA
"13151";"1";"31443";"5010";1;1;"1999Q1";-1;-1;-1;0;-1;NA;NA;NA;NA;1;-1;-1;1;-1;NA;NA
"13152";"5";"31515";"5010";1;1;"1999Q1";-1;-1;-1;-1;-1;NA;NA;NA;NA;1;-1;-1;1;1;NA;NA
"13153";"5";"90384";"5010";1;1;"1999Q1";-1;-1;0;-1;-1;NA;NA;NA;NA;1;-1;-1;1;1;NA;NA
"13154";"5";"80735";"5010";1;1;"1999Q1";-1;-1;0;-1;0;NA;NA;NA;NA;1;1;-1;1;1;NA;NA
"13155";"5";"31493";"5010";1;1;"1999Q1";-1;1;1;-1;1;NA;NA;NA;NA;0;-1;-1;1;-1;NA;NA
"13156";"9";"31147";"5010";1;1;"1999Q1";-1;-1;-1;-1;-1;NA;NA;NA;NA;1;-1;-1;1;0;NA;NA
"13157";"2";"31575";"5010";5;5;"1999Q1";NA;-1;-1;-1;-1;NA;NA;NA;NA;NA;-1;-1;-1;-1;NA;NA
"13158";"4";"31453";"5010";1;1;"1999Q1";NA;-1;-1;0;1;NA;NA;NA;NA;1;0;-1;1;0;NA;NA
"13159";"6";"53780";"5010";1;1;"1999Q1";-1;-1;-1;-1;-1;NA;NA;NA;NA;1;0;-1;1;-1;NA;NA
"13160";"4";"31422";"5010";1;1;"1999Q1";-1;-1;-1;-1;-1;NA;NA;NA;NA;1;-1;-1;1;-1;NA;NA
"13161";"4";"40015";"5010";1;1;"1999Q1";-1;-1;-1;-1;-1;NA;NA;NA;NA;1;-1;-1;1;-1;NA;NA
"13162";"8";"90777";"5010";1;1;"1999Q1";-1;-1;0;-1;-1;NA;NA;NA;NA;1;-1;0;0;0;NA;NA
"13163";"6";"30400";"5010";1;1;"1999Q1";-1;-1;-1;-1;-1;NA;NA;NA;NA;1;-1;-1;1;1;NA;NA
"13164";"2";"31527";"5010";1;1;"1999Q1";-1;-1;-1;-1;0;NA;NA;NA;NA;1;0;0;1;1;NA;NA
"13165";"5";"43125";"5010";NA;0;"1999Q1";-1;-1;0;-1;-1;NA;NA;NA;NA;1;-1;-1;1;-1;NA;NA
"13166";"2";"80009";"5010";1;1;"1999Q1";-1;-1;0;0;0;NA;NA;NA;NA;NA;-1;NA;NA;NA;NA;NA
"13167";"4";"30086";"5010";1;1;"1999Q1";-1;-1;1;-1;1;NA;NA;NA;NA;1;-1;-1;1;1;NA;NA
"13168";"1";"31213";"5010";1;1;"1999Q1";-1;-1;-1;-1;-1;NA;NA;NA;NA;1;-1;-1;1;-1;NA;NA
"13169";"4";"31929";"5010";1;1;"1999Q1";-1;-1;-1;-1;-1;NA;NA;NA;NA;0;0;-1;1;1;NA;NA
"13170";"1";"31568";"5010";7;7;"1999Q1";-1;-1;0;-1;-1;NA;NA;NA;NA;1;1;0;0;1;NA;NA
"13171";"6";"31369";"5010";8;8;"1999Q1";-1;-1;-1;-1;0;NA;NA;NA;NA;1;1;0;1;1;NA;NA
"13172";"2";"31381";"5010";5;5;"1999Q1";-1;-1;1;-1;0;NA;NA;NA;NA;1;-1;-1;1;-1;NA;NA
"13173";"2";"31407";"5010";4;4;"1999Q1";-1;-1;NA;-1;-1;NA;NA;NA;NA;1;-1;-1;1;1;NA;NA
"13174";"1";"30149";"5010";1;1;"1999Q1";-1;-1;-1;-1;-1;NA;NA;NA;NA;1;0;0;1;1;NA;NA
"13175";"6";"31211";"5010";1;1;"1999Q1";-1;0;0;0;0;NA;NA;NA;NA;0;-1;0;1;0;NA;NA
"13176";"6";"31374";"5010";1;1;"1999Q1";-1;-1;0;NA;NA;NA;NA;NA;NA;1;-1;-1;1;-1;NA;NA
"13177";"2";"80132";"5010";1;1;"1999Q1";-1;-1;-1;-1;-1;NA;NA;NA;NA;1;0;-1;1;-1;NA;NA
"13178";"5";"40625";"5010";1;1;"1999Q1";NA;-1;-1;-1;-1;NA;NA;NA;NA;1;1;-1;1;-1;NA;NA
"13179";"5";"31395";"5010";1;1;"1999Q1";-1;-1;0;-1;0;NA;NA;NA;NA;0;-1;-1;1;1;NA;NA
"13180";"6";"41562";"5010";1;1;"1999Q1";-1;-1;-1;0;0;NA;NA;NA;NA;1;0;-1;1;0;NA;NA
"13181";"6";"80867";"5010";1;1;"1999Q1";1;-1;-1;NA;NA;NA;NA;NA;NA;1;0;0;0;-1;NA;NA
"13182";"6";"80086";"5010";1;1;"1999Q1";-1;-1;-1;-1;-1;NA;NA;NA;NA;1;-1;-1;1;-1;NA;NA
"13183";"2";"31474";"5010";1;1;"1999Q1";-1;0;1;NA;NA;NA;NA;NA;NA;1;-1;-1;1;-1;NA;NA
"13184";"5";"44068";"5010";1;1;"1999Q1";-1;-1;-1;-1;-1;NA;NA;NA;NA;1;-1;-1;1;1;NA;NA
"13185";"6";"31550";"5010";1;1;"1999Q1";-1;-1;-1;-1;-1;NA;NA;NA;NA;1;0;-1;1;0;NA;NA
"13186";"6";"80662";"5010";1;1;"1999Q1";-1;-1;-1;-1;-1;NA;NA;NA;NA;1;-1;0;1;-1;NA;NA
"13187";"6";"30770";"5010";1;1;"1999Q1";NA;0;0;1;0;NA;NA;NA;NA;0;-1;-1;0;1;NA;NA
"13188";"2";"53420";"5010";1;1;"1999Q1";-1;-1;-1;-1;-1;NA;NA;NA;NA;NA;-1;-1;1;-1;NA;NA
"13189";"2";"44072";"5010";1;1;"1999Q1";1;1;1;1;1;NA;NA;NA;NA;-1;-1;NA;-1;-1;NA;NA
"13190";"6";"31387";"5010";8;8;"1999Q1";-1;-1;NA;-1;-1;NA;NA;NA;NA;1;-1;-1;1;1;NA;NA
"13191";"6";"80705";"5010";1;1;"1999Q1";-1;1;1;1;1;NA;NA;NA;NA;0;1;-1;1;-1;NA;NA
"13192";"2";"31408";"5010";3;3;"1999Q1";-1;-1;-1;-1;-1;NA;NA;NA;NA;1;0;-1;1;1;NA;NA
"13193";"5";"38009";"5010";1;1;"1999Q1";-1;-1;0;-1;1;NA;NA;NA;NA;0;-1;-1;1;-1;NA;NA
"13194";"2";"80566";"5010";1;1;"1999Q1";-1;-1;-1;-1;0;NA;NA;NA;NA;1;-1;-1;1;0;NA;NA
"13195";"5";"41719";"5010";1;1;"1999Q1";NA;1;1;1;1;NA;NA;NA;NA;NA;0;1;0;1;NA;NA
"13196";"4";"81379";"5010";1;1;"1999Q1";-1;-1;-1;0;0;NA;NA;NA;NA;1;-1;-1;-1;-1;NA;NA
"13197";"6";"80588";"5010";1;1;"1999Q1";-1;-1;0;-1;0;NA;NA;NA;NA;1;-1;-1;1;-1;NA;NA
"13198";"6";"44098";"5010";1;1;"1999Q1";-1;-1;-1;-1;-1;NA;NA;NA;NA;1;-1;-1;1;0;NA;NA
"13199";"5";"53499";"5010";1;1;"1999Q1";-1;-1;-1;-1;-1;NA;NA;NA;NA;1;-1;-1;1;-1;NA;NA
"13200";"6";"80960";"5010";1;1;"1999Q1";-1;-1;0;0;0;NA;NA;NA;NA;NA;-1;-1;0;-1;NA;NA
"13201";"2";"90309";"5010";1;1;"1999Q1";-1;-1;-1;-1;-1;NA;NA;NA;NA;1;1;1;1;0;NA;NA
"13202";"2";"80492";"5010";1;1;"1999Q1";-1;-1;-1;NA;NA;NA;NA;NA;NA;-1;0;-1;1;0;NA;NA
"13203";"6";"31242";"5010";1;1;"1999Q1";-1;-1;-1;-1;-1;NA;NA;NA;NA;1;-1;-1;1;-1;NA;NA
"13204";"6";"32019";"5000";1;1;"1999Q1";-1;-1;0;0;0;NA;NA;NA;NA;1;-1;0;0;-1;NA;NA
"13205";"1";"42803";"6000";1;1;"1999Q1";-1;-1;-1;-1;-1;NA;NA;NA;NA;1;NA;NA;1;1;NA;NA
"13206";"2";"31916";"6000";1;1;"1999Q1";1;1;0;1;0;NA;NA;NA;NA;0;-1;-1;1;0;NA;NA
"13207";"5";"31673";"6000";1;1;"1999Q1";-1;-1;-1;-1;-1;NA;NA;NA;NA;1;-1;-1;1;1;NA;NA
"13208";"1";"52130";"6000";1;1;"1999Q1";-1;-1;0;-1;-1;NA;NA;NA;NA;0;-1;-1;0;-1;NA;NA
"13209";"8";"31663";"6000";1;1;"1999Q1";NA;-1;-1;NA;NA;NA;NA;NA;NA;1;-1;-1;1;0;NA;NA
"13210";"5";"31702";"6000";1;1;"1999Q1";-1;-1;-1;-1;0;NA;NA;NA;NA;1;-1;-1;1;-1;NA;NA
"13211";"6";"80898";"6000";1;1;"1999Q1";-1;1;-1;-1;-1;NA;NA;NA;NA;-1;1;-1;1;1;NA;NA
"13212";"6";"80648";"6000";1;1;"1999Q1";-1;0;0;1;0;NA;NA;NA;NA;1;-1;1;1;1;NA;NA
"13213";"3";"31743";"6000";1;1;"1999Q1";1;1;1;1;1;NA;NA;NA;NA;0;-1;-1;0;-1;NA;NA
"13214";"2";"90145";"6000";1;1;"1999Q1";-1;-1;1;-1;NA;NA;NA;NA;NA;1;0;-1;1;0;NA;NA
"13215";"2";"40288";"6000";1;1;"1999Q1";-1;-1;1;-1;1;NA;NA;NA;NA;0;-1;-1;1;-1;NA;NA
"13216";"6";"80924";"6000";1;1;"1999Q1";-1;-1;0;-1;-1;NA;NA;NA;NA;NA;-1;0;1;0;NA;NA
"13217";"6";"80658";"6000";1;1;"1999Q1";-1;-1;-1;-1;-1;NA;NA;NA;NA;1;0;-1;1;-1;NA;NA
"13218";"1";"31721";"6000";1;1;"1999Q1";-1;-1;0;-1;-1;NA;NA;NA;NA;1;-1;-1;1;-1;NA;NA
"13219";"6";"80006";"6000";1;1;"1999Q1";-1;-1;-1;-1;-1;NA;NA;NA;NA;1;-1;-1;1;1;NA;NA
"13220";"5";"43038";"6000";1;1;"1999Q1";-1;-1;1;-1;0;NA;NA;NA;NA;1;-1;-1;1;-1;NA;NA
"13221";"2";"31620";"6000";1;1;"1999Q1";-1;-1;-1;-1;-1;NA;NA;NA;NA;1;-1;-1;NA;1;NA;NA
"13222";"6";"40831";"6000";1;1;"1999Q1";-1;-1;-1;-1;-1;NA;NA;NA;NA;1;1;0;1;0;NA;NA
"13223";"1";"80610";"6000";1;1;"1999Q1";-1;-1;NA;NA;NA;NA;NA;NA;NA;1;-1;-1;1;1;NA;NA
"13224";"1";"30956";"6000";1;1;"1999Q1";1;0;0;0;0;NA;NA;NA;NA;0;-1;-1;1;-1;NA;NA
"13225";"6";"90860";"6000";1;1;"1999Q1";1;1;-1;NA;NA;NA;NA;NA;NA;1;NA;-1;0;-1;NA;NA
"13226";"1";"31592";"6000";1;1;"1999Q1";-1;-1;0;-1;NA;NA;NA;NA;NA;1;-1;-1;1;-1;NA;NA
"13227";"1";"32027";"6000";1;1;"1999Q1";-1;-1;-1;-1;-1;NA;NA;NA;NA;1;-1;-1;1;1;NA;NA
"13228";"1";"80507";"6010";1;1;"1999Q1";-1;-1;-1;-1;-1;NA;NA;NA;NA;1;1;1;NA;NA;NA;NA
"13229";"1";"30085";"6010";1;1;"1999Q1";-1;-1;-1;-1;-1;NA;NA;NA;NA;1;NA;NA;1;NA;NA;NA
"13230";"1";"42631";"6010";1;1;"1999Q1";-1;-1;-1;-1;0;NA;NA;NA;NA;1;-1;-1;0;-1;NA;NA
"13231";"1";"40891";"6010";1;1;"1999Q1";-1;-1;-1;-1;-1;NA;NA;NA;NA;0;0;0;1;-1;NA;NA
"13232";"2";"80040";"6010";1;1;"1999Q1";-1;-1;-1;-1;-1;NA;NA;NA;NA;1;1;0;1;0;NA;NA
"13233";"3";"31784";"6010";1;1;"1999Q1";-1;-1;-1;-1;-1;NA;NA;NA;NA;1;-1;-1;1;0;NA;NA
"13234";"5";"30155";"6010";1;1;"1999Q1";NA;-1;-1;-1;-1;NA;NA;NA;NA;-1;-1;-1;1;1;NA;NA
"13235";"6";"80077";"6010";1;1;"1999Q1";-1;1;1;1;1;NA;NA;NA;NA;0;-1;-1;0;-1;NA;NA
"13236";"6";"31590";"6010";1;1;"1999Q1";-1;-1;0;-1;-1;NA;NA;NA;NA;1;NA;NA;1;NA;NA;NA
"13237";"4";"31864";"6010";1;1;"1999Q1";NA;-1;-1;-1;-1;NA;NA;NA;NA;0;-1;NA;-1;-1;NA;NA
"13238";"6";"44059";"6010";1;1;"1999Q1";-1;0;0;0;-1;NA;NA;NA;NA;1;-1;-1;1;-1;NA;NA
"13239";"4";"81372";"6000";1;1;"1999Q1";-1;-1;-1;-1;0;NA;NA;NA;NA;1;-1;-1;-1;1;NA;NA
"13240";"1";"31655";"6010";1;1;"1999Q1";-1;-1;0;-1;0;NA;NA;NA;NA;1;NA;-1;1;1;NA;NA
"13241";"6";"40272";"6010";1;1;"1999Q1";-1;-1;-1;-1;-1;NA;NA;NA;NA;1;-1;-1;1;-1;NA;NA
"13242";"5";"44011";"6010";1;1;"1999Q1";-1;-1;0;-1;0;NA;NA;NA;NA;1;-1;-1;1;1;NA;NA
"13243";"2";"90174";"6010";1;1;"1999Q1";NA;-1;-1;-1;-1;NA;NA;NA;NA;1;-1;-1;1;-1;NA;NA
"13244";"6";"31852";"6010";1;1;"1999Q1";NA;-1;-1;-1;0;NA;NA;NA;NA;1;1;-1;0;-1;NA;NA
