Streek,Idnr,Sektor,Gewig,Firmw,Sektorw,Faktor,OpnameQ,Q1,Q2A,Q2P,Q3A,Q3P,Q4A,Q4P,Q5A,Q5P,Q6A,Q6P,Q7A,Q7P,Q8,Q9,Q4AX,Q6AX,Q7AX,Latecomer,NewRecruit,WrongClassif,Duplicate,Imputed
6,14610,3310,2,1,0.1265,0.1265,14Q4,,3,,3,2,3,2,2,2,1,2,1,2,3,2,,,,FALSE,FALSE,FALSE,FALSE,FALSE
5,96534,3330,9,4,0.132,0.528,14Q4,2,3,2,3,2,3,2,3,2,1,2,1,1,3,1,,,,FALSE,FALSE,FALSE,FALSE,FALSE
2,14269,3230,9,4,0.295673077,1.182692308,14Q4,1,1,1,1,1,1,1,1,2,2,2,1,2,1,1,,,,FALSE,FALSE,FALSE,FALSE,FALSE
1,51508,3220,6,2,0.123,0.246,14Q4,,2,,2,,2,,2,,2,,2,,2,2,,,,TRUE,FALSE,FALSE,FALSE,FALSE
1,37442,3110,1,1,0.056560976,0.056560976,14Q4,2,2,3,3,2,3,2,2,2,2,2,2,2,3,2,,,,TRUE,FALSE,FALSE,FALSE,FALSE
6,13768,3230,8,3,0.295673077,0.887019231,14Q4,,3,3,3,3,3,3,3,2,2,2,2,2,3,2,,,,TRUE,FALSE,FALSE,FALSE,FALSE
6,13105,3330,1,1,0.132,0.132,14Q4,1,1,2,1,2,1,2,2,2,2,2,2,2,1,1,,,,TRUE,FALSE,FALSE,FALSE,FALSE
1,10932,3310,6,2,0.123,0.246,09Q4,1,3,2,2,2,3,2,3,2,2,2,2,2,3,2,,,,FALSE,FALSE,FALSE,FALSE,FALSE
5,37464,3310,7,3,0.1265,0.3795,17Q1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,,,,FALSE,FALSE,FALSE,FALSE,TRUE
6,96783,3220,5,2,0.123,0.246,17Q1,2,3,2,3,2,3,2,2,2,1,1,1,1,3,2,,,,FALSE,FALSE,FALSE,FALSE,TRUE
5,96837,3310,1,1,0.1265,0.1265,17Q1,1,1,2,1,2,1,2,3,2,1,2,2,2,1,2,,,,FALSE,FALSE,FALSE,FALSE,TRUE
6,13982,3230,1,1,0.295673077,0.295673077,17Q1,1,,,1,1,1,1,1,1,2,2,2,1,1,2,,,,FALSE,FALSE,FALSE,FALSE,TRUE
5,14277,3230,9,4,0.295673077,1.182692308,17Q1,1,1,2,1,2,1,1,1,2,2,2,2,2,1,3,,,,FALSE,FALSE,FALSE,FALSE,TRUE
6,33127,3140,5,2,0.019658537,0.039317073,17Q1,,2,3,2,2,2,3,2,2,1,1,1,1,2,2,,,,FALSE,FALSE,FALSE,FALSE,TRUE
5,33141,3230,9,4,0.295673077,1.182692308,17Q1,1,3,,3,1,,1,2,2,1,2,1,2,3,2,,,,FALSE,FALSE,FALSE,FALSE,TRUE
4,36040,3370,2,1,0.071957944,0.071957944,17Q1,2,,3,,3,,3,,2,,2,,2,3,2,,,,FALSE,FALSE,FALSE,FALSE,TRUE
5,51964,3370,4,1,0.071957944,0.071957944,17Q1,2,3,3,3,3,3,3,2,2,2,2,2,3,3,1,,,,FALSE,FALSE,FALSE,FALSE,TRUE
6,96574,3110,1,1,0.056560976,0.056560976,17Q1,2,3,3,3,,2,,2,,1,,2,,3,1,,,,FALSE,FALSE,FALSE,FALSE,TRUE
6,96729,3230,6,2,0.295673077,0.591346154,17Q1,2,2,3,2,3,3,3,2,2,2,2,2,2,3,2,,,,FALSE,FALSE,FALSE,FALSE,TRUE
6,14593,3160,2,1,0.027471963,0.027471963,17Q1,2,3,,3,,3,,2,,1,,3,,3,1,,,,FALSE,FALSE,FALSE,FALSE,TRUE
4,13769,3230,5,2,0.295673077,0.591346154,16Q4,2,3,3,3,3,3,3,2,2,1,1,2,2,3,2,,,,FALSE,FALSE,FALSE,FALSE,TRUE
3,13870,3310,7,3,0.1265,0.3795,16Q4,2,3,2,3,2,3,2,3,2,2,2,2,2,3,2,,,,FALSE,FALSE,FALSE,FALSE,TRUE
2,13872,3220,5,2,0.123,0.246,16Q4,2,3,3,3,3,3,3,3,3,1,1,2,3,3,1,,,,FALSE,FALSE,FALSE,FALSE,TRUE
8,13997,3240,4,1,0.032070093,0.032070093,16Q4,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,,,,FALSE,FALSE,FALSE,FALSE,TRUE
6,14593,3160,2,1,0.027471963,0.027471963,16Q4,1,3,,2,2,2,2,2,2,1,1,1,1,2,2,,,,FALSE,FALSE,FALSE,FALSE,TRUE
1,14598,3240,6,2,0.032070093,0.064140187,16Q4,1,1,1,1,1,1,1,1,2,1,2,1,2,1,2,,,,FALSE,FALSE,FALSE,FALSE,TRUE
6,33127,3140,5,2,0.019658537,0.039317073,16Q4,1,2,,2,2,2,2,2,2,1,2,1,2,3,2,,,,FALSE,FALSE,FALSE,FALSE,TRUE
6,51299,3160,1,1,0.027471963,0.027471963,16Q4,2,3,3,3,3,3,3,,,1,2,2,2,3,2,,,,FALSE,FALSE,FALSE,FALSE,TRUE
6,51543,3230,2,1,0.295673077,0.295673077,16Q4,,2,2,2,2,2,2,2,2,2,2,2,2,2,2,,,,FALSE,FALSE,FALSE,FALSE,TRUE
5,51964,3370,4,1,0.071957944,0.071957944,16Q4,2,3,1,3,2,3,3,3,2,3,3,2,3,3,3,,,,FALSE,FALSE,FALSE,FALSE,TRUE
6,96582,3140,1,1,0.019658537,0.019658537,16Q4,2,3,2,3,3,3,3,3,3,1,1,2,1,2,2,,,,FALSE,FALSE,FALSE,FALSE,TRUE
6,96625,3310,3,1,0.1265,0.1265,16Q4,2,,,3,1,3,2,2,2,1,1,2,1,2,3,,,,FALSE,FALSE,FALSE,FALSE,TRUE
6,96729,3230,6,2,0.295673077,0.591346154,16Q4,2,3,2,3,2,2,2,2,2,1,2,1,2,2,2,,,,FALSE,FALSE,FALSE,FALSE,TRUE
6,13869,3160,8,3,0.027471963,0.082415888,16Q4,,3,2,3,2,3,2,2,2,1,2,2,2,3,3,,,,FALSE,FALSE,FALSE,FALSE,TRUE
2,51069,3110,5,2,0.056560976,0.113121951,16Q4,2,3,3,3,3,3,3,2,2,1,1,1,1,3,2,,,,FALSE,FALSE,FALSE,FALSE,TRUE
5,96442,3240,5,2,0.032070093,0.064140187,16Q4,,3,1,3,1,3,2,2,2,1,2,1,2,3,1,,,,FALSE,FALSE,FALSE,FALSE,TRUE
6,96783,3220,5,2,0.123,0.246,16Q4,1,2,2,2,2,2,2,2,2,1,1,1,1,2,2,,,,FALSE,FALSE,FALSE,FALSE,TRUE
6,96729,3230,6,2,0.295673077,0.591346154,16Q3,1,2,2,2,2,2,2,2,2,1,2,1,2,2,2,,,,FALSE,FALSE,FALSE,FALSE,TRUE
3,13870,3310,7,3,0.1265,0.3795,16Q3,2,3,3,3,3,3,3,2,2,2,2,2,2,3,2,,,,FALSE,FALSE,FALSE,FALSE,TRUE
1,11088,3230,1,1,0.295673077,0.295673077,15Q3,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,,,,FALSE,FALSE,FALSE,FALSE,FALSE
8,11098,3230,1,1,0.295673077,0.295673077,15Q3,1,2,1,2,1,1,1,2,2,1,1,2,1,2,2,,,,FALSE,FALSE,FALSE,FALSE,FALSE
5,11099,3230,1,1,0.295673077,0.295673077,15Q3,1,1,1,1,1,1,1,2,2,1,1,1,1,2,3,,,,FALSE,FALSE,FALSE,FALSE,FALSE
1,11137,3330,1,1,0.132,0.132,15Q3,1,2,,2,1,2,2,2,2,2,1,2,1,2,2,,,,FALSE,FALSE,FALSE,FALSE,FALSE
5,11139,3210,1,1,0.027326923,0.027326923,15Q3,2,2,2,2,2,2,2,2,2,1,1,2,2,3,2,,,,FALSE,FALSE,FALSE,FALSE,FALSE
1,13011,3330,8,3,0.132,0.396,15Q3,2,2,3,2,2,2,2,2,2,1,1,2,3,1,2,,,,FALSE,FALSE,FALSE,FALSE,FALSE
5,13017,3240,5,2,0.032070093,0.064140187,15Q3,2,3,2,3,2,3,2,2,2,2,2,2,2,3,2,,,,FALSE,FALSE,FALSE,FALSE,FALSE
1,13021,3370,7,3,0.071957944,0.215873832,15Q3,2,3,2,3,2,3,2,2,2,2,2,2,2,3,1,,,,FALSE,FALSE,FALSE,FALSE,FALSE
4,13104,3330,9,4,0.132,0.528,15Q3,2,3,3,3,3,3,3,2,3,2,2,2,2,2,2,,,,FALSE,FALSE,FALSE,FALSE,FALSE
6,13105,3330,1,1,0.132,0.132,15Q3,2,3,,2,3,3,3,3,2,2,2,2,2,3,1,,,,FALSE,FALSE,FALSE,FALSE,FALSE
2,13135,3370,5,2,0.071957944,0.143915888,15Q3,2,,,3,,,,,,,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE
6,13212,3310,7,3,0.1265,0.3795,15Q3,2,,,2,,,,,,,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE
8,13215,3310,5,2,0.1265,0.253,15Q3,2,3,2,3,2,3,2,2,2,1,2,1,2,3,2,,,,FALSE,FALSE,FALSE,FALSE,FALSE
5,13271,3230,9,4,0.295673077,1.182692308,15Q3,2,3,3,3,3,3,3,3,3,1,1,2,1,3,1,,,,FALSE,FALSE,FALSE,FALSE,FALSE
6,13275,3370,9,4,0.071957944,0.287831776,15Q3,1,1,2,1,2,1,2,3,3,1,1,1,1,1,2,,,,FALSE,FALSE,FALSE,FALSE,FALSE
5,13286,3310,6,2,0.1265,0.253,15Q3,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,,,,FALSE,FALSE,FALSE,FALSE,FALSE
5,13287,3330,4,1,0.132,0.132,15Q3,1,1,2,1,2,1,2,2,2,1,2,2,2,1,2,,,,FALSE,FALSE,FALSE,FALSE,FALSE
2,13355,3330,2,1,0.132,0.132,15Q3,,2,2,3,3,3,3,2,2,1,1,1,1,3,2,,,,FALSE,FALSE,FALSE,FALSE,FALSE
6,13410,3110,9,4,0.056560976,0.226243902,15Q3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,,,,FALSE,FALSE,FALSE,FALSE,FALSE
1,13411,3310,5,2,0.1265,0.253,15Q3,1,,,1,,,,,,,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE
1,13461,3310,5,2,0.1265,0.253,15Q3,2,3,2,3,2,3,2,2,2,1,2,2,2,3,2,,,,FALSE,FALSE,FALSE,FALSE,FALSE
1,13476,3110,6,2,0.056560976,0.113121951,15Q3,2,2,3,2,2,3,3,2,2,1,1,1,1,3,1,,,,FALSE,FALSE,FALSE,FALSE,FALSE
6,13672,3120,1,1,0.062497561,0.062497561,15Q3,1,1,1,1,1,1,1,2,2,1,1,2,2,1,2,,,,FALSE,FALSE,FALSE,FALSE,FALSE
6,13688,3310,8,3,0.1265,0.3795,15Q3,2,3,3,3,3,3,3,2,3,1,1,1,2,3,2,,,,FALSE,FALSE,FALSE,FALSE,FALSE
2,13747,3220,5,2,0.123,0.246,15Q3,1,1,2,1,1,2,2,2,2,1,2,2,2,1,2,,,,FALSE,FALSE,FALSE,FALSE,FALSE
2,13748,3240,5,2,0.032070093,0.064140187,15Q3,2,,,3,,,,,,,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE
5,13752,3230,9,4,0.295673077,1.182692308,15Q3,1,2,2,3,2,3,2,2,2,1,1,1,1,3,2,,,,FALSE,FALSE,FALSE,FALSE,FALSE
6,13757,3110,4,1,0.056560976,0.056560976,15Q3,,3,2,3,2,2,2,3,2,1,1,1,1,3,2,,,,TRUE,FALSE,FALSE,FALSE,FALSE
6,13763,3220,5,2,0.123,0.246,15Q3,2,3,3,3,3,3,3,2,3,1,1,3,3,3,1,,,,FALSE,FALSE,FALSE,FALSE,FALSE
6,13768,3230,8,3,0.295673077,0.887019231,15Q3,2,3,3,3,3,3,3,2,2,2,2,2,2,3,2,,,,FALSE,FALSE,FALSE,FALSE,FALSE
4,13769,3230,5,2,0.295673077,0.591346154,15Q3,2,3,3,3,3,3,3,2,3,1,1,2,2,3,2,,,,FALSE,FALSE,FALSE,FALSE,FALSE
1,13783,3160,9,4,0.027471963,0.10988785,15Q3,2,3,3,3,3,3,3,2,2,1,1,1,1,3,1,,,,FALSE,FALSE,FALSE,FALSE,FALSE
1,13788,3330,7,3,0.132,0.396,15Q3,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,,,,FALSE,FALSE,FALSE,FALSE,FALSE
6,13796,3220,5,2,0.123,0.246,15Q3,2,3,3,3,3,3,3,2,2,2,2,1,1,3,2,,,,FALSE,FALSE,FALSE,FALSE,FALSE
2,13801,3310,5,2,0.1265,0.253,15Q3,1,3,1,2,1,2,1,2,2,1,1,1,1,2,2,,,,FALSE,FALSE,FALSE,FALSE,FALSE
2,13807,3230,1,1,0.295673077,0.295673077,15Q3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,1,,,,FALSE,FALSE,FALSE,FALSE,FALSE
6,13808,3330,7,3,0.132,0.396,15Q3,1,1,3,1,3,1,3,2,2,1,2,2,1,2,2,,,,FALSE,FALSE,FALSE,FALSE,FALSE
1,13820,3310,7,3,0.1265,0.3795,15Q3,2,3,3,3,3,3,3,2,2,1,1,1,1,,1,,,,FALSE,FALSE,FALSE,FALSE,FALSE
1,13828,3310,5,2,0.1265,0.253,15Q3,2,2,2,2,2,2,1,2,2,1,1,1,1,2,2,,,,FALSE,FALSE,FALSE,FALSE,FALSE
1,13835,3220,5,2,0.123,0.246,15Q3,2,2,2,2,2,2,2,3,2,3,3,3,1,2,2,,,,FALSE,FALSE,FALSE,FALSE,FALSE
6,13844,3140,5,2,0.019658537,0.039317073,15Q3,2,2,1,2,1,3,3,2,2,1,1,1,1,3,2,,,,FALSE,FALSE,FALSE,FALSE,FALSE
1,13854,3240,9,4,0.032070093,0.128280374,15Q3,2,3,1,2,3,2,2,1,2,1,1,1,1,3,2,,,,FALSE,FALSE,FALSE,FALSE,FALSE
2,13858,3330,9,4,0.132,0.528,15Q3,1,3,2,2,2,1,1,2,2,1,1,3,3,3,1,,,,FALSE,FALSE,FALSE,FALSE,FALSE
2,13862,3310,5,2,0.1265,0.253,15Q3,,1,1,1,1,1,1,2,2,2,1,2,2,1,2,,,,FALSE,FALSE,FALSE,FALSE,FALSE
6,13866,3220,7,3,0.123,0.369,15Q3,2,2,2,1,1,2,2,2,2,1,1,1,1,3,2,,,,FALSE,FALSE,FALSE,FALSE,FALSE
6,13869,3160,8,3,0.027471963,0.082415888,15Q3,1,,,3,,,,,,,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE
5,13874,3370,5,2,0.071957944,0.143915888,15Q3,2,3,3,3,3,3,3,2,2,2,2,2,2,3,2,,,,FALSE,FALSE,FALSE,FALSE,FALSE
6,13877,3110,8,3,0.056560976,0.169682927,15Q3,2,3,3,3,3,2,2,2,2,2,2,2,2,3,2,,,,FALSE,FALSE,FALSE,FALSE,FALSE
6,13944,3330,6,2,0.132,0.264,15Q3,1,1,1,1,1,1,1,2,2,1,1,1,1,1,2,,,,FALSE,FALSE,FALSE,FALSE,FALSE
5,13955,3330,9,4,0.132,0.528,15Q3,2,3,3,1,2,1,1,1,2,2,3,1,1,1,2,,,,FALSE,FALSE,FALSE,FALSE,FALSE
5,13966,3160,5,2,0.027471963,0.054943925,15Q3,2,3,3,3,3,3,3,2,2,1,1,2,2,3,2,,,,FALSE,FALSE,FALSE,FALSE,FALSE
4,13968,3310,5,2,0.1265,0.253,15Q3,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,,,,FALSE,FALSE,FALSE,FALSE,FALSE
8,13997,3240,4,1,0.032070093,0.032070093,15Q3,,3,3,3,3,3,3,2,2,2,2,2,2,3,2,,,,FALSE,FALSE,FALSE,FALSE,FALSE
2,14006,3120,5,2,0.062497561,0.124995122,15Q3,1,1,3,1,3,1,3,2,2,2,1,2,1,2,2,,,,FALSE,FALSE,FALSE,FALSE,FALSE
6,14191,3230,5,2,0.295673077,0.591346154,15Q3,1,1,,1,2,1,2,2,2,1,2,1,2,2,2,,,,FALSE,FALSE,FALSE,FALSE,FALSE
3,14251,3330,9,4,0.132,0.528,15Q3,1,3,2,2,2,2,2,2,2,1,2,2,2,2,2,,,,FALSE,FALSE,FALSE,FALSE,FALSE
4,14265,3330,5,2,0.132,0.264,15Q3,1,2,3,2,,2,3,2,2,1,2,2,2,3,2,,,,FALSE,FALSE,FALSE,FALSE,FALSE
1,14267,3310,8,3,0.1265,0.3795,15Q3,1,2,,1,1,3,2,2,2,2,2,2,2,2,1,,,,FALSE,FALSE,FALSE,FALSE,FALSE
5,14298,3220,5,2,0.123,0.246,15Q3,2,2,2,2,2,2,2,2,2,1,2,2,2,3,2,,,,FALSE,FALSE,FALSE,FALSE,FALSE
2,14589,3310,5,2,0.1265,0.253,15Q3,2,,,3,,,,,,,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE
6,14596,3330,5,2,0.132,0.264,15Q3,2,3,3,3,3,3,3,2,2,1,1,1,1,3,3,,,,FALSE,FALSE,FALSE,FALSE,FALSE
5,14602,3310,5,2,0.1265,0.253,15Q3,2,3,2,3,2,3,2,2,2,1,2,1,2,3,1,,,,FALSE,FALSE,FALSE,FALSE,FALSE
3,14605,3330,2,1,0.132,0.132,15Q3,2,3,1,3,2,3,2,2,2,2,2,2,2,3,2,,,,FALSE,FALSE,FALSE,FALSE,FALSE
1,10932,3310,6,2,0.123,0.246,10Q3,1,1,2,1,2,1,2,2,2,3,2,3,2,3,2,,,,FALSE,FALSE,FALSE,FALSE,FALSE
1,13959,3310,6,2,0.123,0.246,11Q4,2,2,2,3,2,2,2,3,2,2,2,2,2,2,2,,,,FALSE,FALSE,FALSE,FALSE,FALSE
1,37428,3310,6,2,0.123,0.246,12Q1,1,1,,1,,1,,2,,2,,2,,1,2,,,,FALSE,FALSE,FALSE,FALSE,FALSE
1,13740,3310,6,2,0.123,0.246,12Q2,1,1,1,1,1,1,1,3,2,2,2,2,2,1,2,,,,FALSE,FALSE,FALSE,FALSE,FALSE
1,10937,3210,1,1,0.04,0.04,08Q2,1,1,2,1,1,1,1,2,2,1,2,1,2,2,1,,,,FALSE,TRUE,FALSE,FALSE,FALSE
1,10937,3210,1,1,0.04,0.04,08Q3,1,3,2,3,2,3,2,2,2,1,1,1,1,2,2,,,,FALSE,FALSE,FALSE,FALSE,FALSE
1,10937,3210,1,1,0.04,0.04,08Q4,1,2,2,1,2,2,2,2,2,1,1,1,1,2,2,,,,FALSE,FALSE,FALSE,FALSE,FALSE
1,10937,3210,1,1,0.051362179,0.051362179,09Q2,1,2,2,2,2,2,2,2,2,1,2,1,2,2,2,,,,FALSE,FALSE,FALSE,FALSE,FALSE
1,10937,3210,1,1,0.051362179,0.051362179,09Q3,1,3,2,3,2,3,2,2,2,1,2,2,2,3,2,,,,FALSE,FALSE,FALSE,FALSE,FALSE
1,10937,3210,1,1,0.051362179,0.051362179,09Q4,1,3,1,3,2,3,2,2,2,2,1,2,1,3,2,,,,FALSE,FALSE,FALSE,FALSE,FALSE
1,10937,3210,1,1,0.051362179,0.051362179,10Q1,2,3,3,3,3,3,3,2,2,1,1,1,1,3,2,,,,FALSE,FALSE,FALSE,FALSE,FALSE
1,10937,3210,1,1,0.051362179,0.051362179,11Q1,1,3,3,2,2,2,2,2,2,1,1,1,1,3,2,,,,FALSE,FALSE,FALSE,FALSE,FALSE
1,10937,3210,1,1,0.051362179,0.051362179,11Q3,,3,2,2,2,2,2,2,2,2,2,2,2,2,2,,,,FALSE,FALSE,FALSE,FALSE,FALSE
1,10937,3210,1,1,0.051362179,0.051362179,11Q4,2,3,2,2,2,2,2,2,2,2,2,2,2,2,2,,,,FALSE,FALSE,FALSE,FALSE,FALSE
1,10938,3210,2,1,0.04,0.04,08Q2,1,1,2,1,2,1,2,2,2,2,1,2,2,2,,,,,FALSE,TRUE,FALSE,FALSE,FALSE
1,11087,3230,8,3,0.255,0.765,08Q4,1,1,2,1,1,1,2,2,2,1,1,1,1,3,2,,,,FALSE,TRUE,FALSE,FALSE,FALSE
1,11087,3230,8,3,0.271137821,0.813413462,09Q1,1,1,2,1,1,2,2,2,2,1,1,1,1,1,2,,,,FALSE,FALSE,FALSE,FALSE,FALSE
1,11087,3230,8,3,0.271137821,0.813413462,09Q3,1,1,1,1,1,1,1,2,1,1,1,1,2,3,2,,,,FALSE,FALSE,FALSE,FALSE,FALSE
1,11087,3230,8,3,0.271137821,0.813413462,09Q4,1,1,2,1,2,1,2,1,2,2,2,2,2,3,2,,,,FALSE,FALSE,FALSE,FALSE,FALSE
1,11087,3230,8,3,0.271137821,0.813413462,10Q2,2,1,1,1,1,3,2,2,2,3,2,3,2,3,2,,,,FALSE,FALSE,FALSE,FALSE,FALSE
1,11087,3230,8,3,0.271137821,0.813413462,10Q3,1,1,1,1,1,1,2,2,2,2,2,3,3,3,2,,,,FALSE,FALSE,FALSE,FALSE,FALSE
1,11087,3230,8,3,0.271137821,0.813413462,10Q4,1,1,2,1,1,2,2,3,2,2,2,2,1,3,2,,,,FALSE,FALSE,FALSE,FALSE,FALSE
1,11087,3230,8,3,0.271137821,0.813413462,11Q2,1,1,2,1,2,1,2,1,2,1,1,1,2,3,2,,,,FALSE,FALSE,FALSE,FALSE,FALSE
1,11087,3230,8,3,0.271137821,0.813413462,11Q3,2,2,1,1,2,1,2,2,2,1,1,2,2,3,2,,,,FALSE,FALSE,FALSE,FALSE,FALSE
1,11087,3230,8,3,0.271137821,0.813413462,11Q4,1,1,2,1,1,1,3,1,2,2,2,3,2,3,1,,,,FALSE,FALSE,FALSE,FALSE,FALSE
1,11087,3230,8,3,0.271137821,0.813413462,12Q1,1,1,1,1,1,1,2,1,2,1,2,1,1,3,2,,,,FALSE,FALSE,FALSE,FALSE,FALSE
1,11087,3230,8,3,0.271137821,0.813413462,12Q3,1,2,2,1,1,1,1,2,2,2,2,3,2,2,2,,,,FALSE,FALSE,FALSE,FALSE,FALSE
1,11087,3230,8,3,0.271137821,0.813413462,12Q4,1,1,1,1,1,1,1,2,2,1,1,1,1,3,2,,,,FALSE,FALSE,FALSE,FALSE,FALSE
1,11088,3230,1,1,0.271137821,0.271137821,09Q2,2,3,,3,,3,,3,,2,,2,,3,2,,,,FALSE,FALSE,FALSE,FALSE,FALSE
1,11088,3230,1,1,0.271137821,0.271137821,10Q1,2,3,2,3,2,3,2,2,2,2,2,3,2,3,2,,,,FALSE,FALSE,FALSE,FALSE,FALSE
1,13041,3310,6,2,0.123,0.246,12Q2,2,3,2,3,2,3,2,2,2,1,2,2,2,3,2,,,,FALSE,FALSE,FALSE,FALSE,FALSE
1,13041,3310,6,2,0.123,0.246,12Q4,2,2,,3,,3,,1,,1,,2,,2,3,,,,FALSE,FALSE,FALSE,FALSE,FALSE
1,13055,3310,5,2,0.123,0.246,10Q4,2,2,2,2,2,2,2,2,2,1,2,2,2,3,2,,,,FALSE,TRUE,FALSE,FALSE,FALSE
1,13055,3310,5,2,0.123,0.246,11Q1,2,3,2,3,2,3,2,2,2,1,1,2,2,3,2,,,,FALSE,FALSE,FALSE,FALSE,FALSE
1,13055,3310,5,2,0.123,0.246,11Q2,2,2,2,1,2,1,2,2,2,1,1,2,1,3,2,,,,FALSE,FALSE,FALSE,FALSE,FALSE
1,13055,3310,5,2,0.123,0.246,11Q3,2,2,2,2,2,2,2,2,2,1,2,2,2,3,1,,,,FALSE,FALSE,FALSE,FALSE,FALSE
1,13055,3310,5,2,0.123,0.246,11Q4,2,2,2,2,2,2,2,2,2,1,2,2,2,3,2,,,,FALSE,FALSE,FALSE,FALSE,FALSE
1,13055,3310,5,2,0.123,0.246,12Q1,2,3,2,3,2,3,2,3,2,1,2,2,2,3,3,,,,FALSE,FALSE,FALSE,FALSE,FALSE
1,13137,3210,3,1,0.051362179,0.051362179,10Q4,1,2,,2,1,1,1,2,2,1,1,1,1,1,1,,,,FALSE,TRUE,FALSE,FALSE,FALSE
1,13145,3310,1,1,0.123,0.123,10Q4,2,3,,3,2,3,2,2,2,3,2,2,2,3,3,,,,FALSE,TRUE,FALSE,FALSE,FALSE
1,13146,3120,5,2,0.065565854,0.131131707,10Q4,1,2,2,2,1,3,1,2,1,1,1,2,2,2,2,,,,FALSE,TRUE,FALSE,FALSE,FALSE
1,13146,3120,5,2,0.065565854,0.131131707,11Q2,1,3,3,3,3,3,3,3,3,2,2,2,2,3,2,,,,FALSE,FALSE,FALSE,FALSE,FALSE
1,13146,3120,5,2,0.065565854,0.131131707,11Q3,1,3,3,3,3,3,3,2,2,2,2,2,2,3,2,,,,FALSE,FALSE,FALSE,FALSE,FALSE
1,13146,3120,5,2,0.065565854,0.131131707,12Q2,1,2,2,1,1,1,2,1,1,2,1,2,1,1,2,,,,FALSE,FALSE,FALSE,FALSE,FALSE
1,37445,3310,9,4,0.1265,0.506,14Q4,2,3,1,3,1,3,1,2,2,2,2,2,2,3,2,,,,FALSE,FALSE,FALSE,FALSE,FALSE
1,11088,3230,1,1,0.295673077,0.295673077,14Q4,1,2,2,1,1,1,1,2,2,1,1,1,1,3,2,,,,FALSE,FALSE,FALSE,FALSE,FALSE
1,96599,3230,4,1,0.295673077,0.295673077,14Q4,2,2,2,2,2,2,2,2,2,1,1,1,1,2,1,,,,FALSE,FALSE,FALSE,FALSE,FALSE
1,37451,3330,9,4,0.132,0.528,14Q4,1,1,2,1,1,1,1,2,2,1,1,1,1,1,2,,,,FALSE,FALSE,FALSE,FALSE,FALSE
5,37463,3330,7,3,0.132,0.396,14Q4,2,3,2,3,2,3,2,2,2,2,2,2,2,3,1,,,,FALSE,FALSE,FALSE,FALSE,FALSE
5,36001,3220,6,2,0.123,0.246,14Q4,1,2,2,1,2,1,2,2,2,1,1,1,1,2,2,,,,FALSE,FALSE,FALSE,FALSE,FALSE
3,14251,3330,9,4,0.132,0.528,14Q4,1,3,3,1,1,2,2,2,2,2,2,2,2,2,2,,,,FALSE,FALSE,FALSE,FALSE,FALSE
1,96385,3110,8,3,0.056560976,0.169682927,14Q4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,,,,FALSE,FALSE,FALSE,FALSE,FALSE
6,37666,3330,6,2,0.132,0.264,14Q4,2,2,2,3,2,3,2,2,2,2,2,3,3,3,2,,,,FALSE,FALSE,FALSE,FALSE,FALSE
3,31477,3310,5,2,0.1265,0.253,14Q4,1,1,1,1,1,1,2,2,2,2,2,2,2,1,1,,,,FALSE,FALSE,FALSE,FALSE,FALSE
1,13854,3240,9,4,0.032070093,0.128280374,14Q4,2,3,3,3,3,3,3,1,1,1,1,1,1,3,2,,,,FALSE,FALSE,FALSE,FALSE,FALSE
1,13037,3240,5,2,0.032070093,0.064140187,14Q4,2,3,1,3,2,2,2,2,3,3,2,2,1,3,2,,,,FALSE,FALSE,FALSE,FALSE,FALSE
5,96520,3220,4,1,0.123,0.123,14Q4,1,3,2,2,3,2,2,2,2,2,2,2,2,3,,,,,FALSE,FALSE,FALSE,FALSE,FALSE
6,96530,3110,1,1,0.056560976,0.056560976,14Q4,2,2,1,3,2,1,1,2,2,1,1,1,1,3,2,,,,FALSE,FALSE,FALSE,FALSE,FALSE
6,14191,3230,5,2,0.295673077,0.591346154,14Q4,1,1,2,1,2,1,1,2,2,1,2,1,2,2,2,,,,FALSE,FALSE,FALSE,FALSE,FALSE
1,36006,3330,9,4,0.132,0.528,14Q4,1,1,2,1,1,1,1,2,2,1,1,1,1,1,2,,,,FALSE,FALSE,FALSE,FALSE,FALSE
6,13814,3230,9,4,0.295673077,1.182692308,14Q4,2,2,2,2,2,2,2,1,2,2,2,2,2,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE
