Streek,Idnr,Sektor,Gewig,Faktor,OpnameQ,Q1,Q2A,Q2P,Q3A,Q3P,Q4A,Q4P,Q5A,Q5P,Q6,Q7,Q8,Q9,Q10,Q12,Latecomer,NewRecruit,WrongClassif,Duplicate
1,30958,6010,3,5.929785339,2001Q3,2,2,2,3,2,3,2,2,2,1,3,2,1,,,FALSE,FALSE,FALSE,FALSE
1,31063,5000,1,0.269019932,2001Q3,2,2,1,2,1,3,2,3,2,1,3,3,2,,,FALSE,FALSE,FALSE,FALSE
1,31092,5000,1,0.269019932,2001Q3,1,2,2,2,2,2,2,2,2,2,3,3,3,,,FALSE,FALSE,FALSE,FALSE
1,31189,5000,2,1.368139254,2001Q3,1,2,2,2,3,2,2,2,2,1,2,3,,,,FALSE,FALSE,FALSE,FALSE
1,31443,5010,1,0.269019932,2001Q3,2,3,2,3,2,3,2,3,2,1,3,3,1,,,FALSE,FALSE,FALSE,FALSE
1,31508,5010,4,2.104467463,2001Q3,2,2,2,2,2,2,2,3,2,1,2,2,1,,,FALSE,FALSE,FALSE,FALSE
1,31592,6000,1,0.470394782,2001Q3,2,2,2,3,2,2,2,3,3,1,3,3,1,,,FALSE,FALSE,FALSE,FALSE
1,31605,6010,4,3.407562294,2001Q3,2,3,1,3,1,3,1,3,1,1,3,3,1,,,FALSE,FALSE,FALSE,FALSE
1,31655,6010,1,0.470394782,2001Q3,2,2,3,3,2,2,3,3,2,,1,1,1,,,FALSE,FALSE,FALSE,FALSE
1,31875,6010,1,0.470394782,2001Q3,2,3,3,3,3,3,3,3,3,2,3,3,1,,,FALSE,FALSE,FALSE,FALSE
1,32027,6000,3,5.929785339,2001Q3,,3,3,3,3,3,3,3,3,1,2,3,1,,,FALSE,FALSE,FALSE,FALSE
1,38008,5000,1,0.269019932,2001Q3,2,3,3,3,3,2,2,3,2,1,2,2,1,,,FALSE,FALSE,FALSE,FALSE
1,40569,6000,1,0.470394782,2001Q3,1,1,1,2,2,3,3,1,1,1,3,3,3,,,FALSE,FALSE,FALSE,FALSE
1,44001,6000,1,0.470394782,2001Q3,2,2,1,3,2,2,2,3,2,1,3,,1,,,FALSE,FALSE,FALSE,FALSE
1,44095,5000,1,0.269019932,2001Q3,1,2,3,2,3,2,3,2,3,2,1,3,2,,,FALSE,FALSE,FALSE,FALSE
1,44117,5010,1,0.269019932,2001Q3,2,2,,3,,3,,2,,1,3,3,1,,,FALSE,FALSE,FALSE,FALSE
1,52130,6000,1,0.470394782,2001Q3,,3,2,2,2,2,2,1,1,2,2,3,3,,,FALSE,FALSE,FALSE,FALSE
1,80052,5000,1,0.269019932,2001Q3,2,3,3,3,3,3,3,3,3,2,2,3,2,,,FALSE,FALSE,FALSE,FALSE
1,80088,6000,1,0.470394782,2001Q3,1,1,1,1,1,2,2,2,2,1,2,2,2,,,FALSE,FALSE,FALSE,FALSE
1,80420,6010,1,0.470394782,2001Q3,2,3,3,3,3,3,3,3,3,1,3,3,1,,,FALSE,FALSE,FALSE,FALSE
1,80423,5010,1,0.269019932,2001Q3,1,2,2,2,2,3,2,3,2,2,2,2,2,,,FALSE,FALSE,FALSE,FALSE
1,80496,6010,2,0.902922318,2001Q3,1,2,2,2,2,3,3,3,3,2,3,3,3,,,FALSE,FALSE,FALSE,FALSE
1,80562,6010,3,5.929785339,2001Q3,2,,,3,2,3,3,3,3,1,3,3,1,,,FALSE,FALSE,FALSE,FALSE
1,81002,5000,1,0.269019932,2001Q3,1,2,2,2,2,2,2,3,2,2,3,3,2,,,FALSE,FALSE,FALSE,FALSE
1,90042,5000,1,0.269019932,2001Q3,2,2,2,1,3,2,2,2,2,1,1,2,2,,,FALSE,FALSE,FALSE,FALSE
1,96888,5010,3,5.350280699,2001Q3,2,1,2,1,2,3,3,2,2,2,1,3,1,,,FALSE,FALSE,FALSE,FALSE
1,96890,6000,2,0.902922318,2001Q3,2,3,,3,3,3,3,3,3,1,3,3,1,,,FALSE,FALSE,FALSE,FALSE
1,96891,5010,4,2.104467463,2001Q3,2,3,3,3,3,3,3,3,3,1,3,3,1,,,FALSE,FALSE,FALSE,FALSE
1,96972,5010,2,1.368139254,2001Q3,2,3,2,3,2,3,2,3,2,1,2,2,1,,,FALSE,FALSE,FALSE,FALSE
1,96986,6010,2,0.902922318,2001Q3,2,3,2,3,2,2,2,1,1,3,2,3,1,,,FALSE,FALSE,FALSE,FALSE
1,97007,6010,1,0.470394782,2001Q3,2,3,1,3,1,3,1,3,2,1,3,3,1,,,FALSE,FALSE,FALSE,FALSE
1,97015,6010,2,0.902922318,2001Q3,2,3,3,3,3,2,2,3,3,1,3,2,1,,,FALSE,FALSE,FALSE,FALSE
1,97017,6000,1,0.470394782,2001Q3,1,2,2,2,2,2,2,2,2,2,3,3,3,,,FALSE,FALSE,FALSE,FALSE
1,97065,5000,1,0.269019932,2001Q3,1,2,1,2,1,3,1,2,2,1,2,3,2,,,FALSE,FALSE,FALSE,FALSE
1,97140,6000,1,0.470394782,2001Q3,1,1,1,1,1,2,1,2,1,2,1,1,1,,,FALSE,FALSE,FALSE,FALSE
1,97318,6010,2,0.902922318,2001Q3,1,2,1,3,3,2,2,3,3,1,3,3,1,,,FALSE,FALSE,FALSE,FALSE
2,30090,5000,1,0.269019932,2001Q3,1,1,1,1,1,1,2,1,1,2,3,3,3,,,FALSE,FALSE,FALSE,FALSE
2,31276,5000,1,0.269019932,2001Q3,2,,3,3,3,3,3,3,3,1,3,3,1,,,FALSE,FALSE,FALSE,FALSE
2,31358,5010,1,0.269019932,2001Q3,2,1,2,2,2,2,2,2,2,2,3,2,1,,,FALSE,FALSE,FALSE,FALSE
2,31527,5010,1,0.269019932,2001Q3,2,3,2,3,2,3,2,3,2,1,2,1,1,,,FALSE,FALSE,FALSE,FALSE
2,31567,5010,4,2.104467463,2001Q3,2,2,2,2,2,2,2,2,2,2,2,3,1,,,FALSE,FALSE,FALSE,FALSE
2,40216,6010,2,0.902922318,2001Q3,2,3,3,3,3,2,2,3,3,1,3,2,1,,,FALSE,FALSE,FALSE,FALSE
2,42803,6010,1,0.470394782,2001Q3,2,3,3,3,3,3,3,3,3,1,2,3,1,,,FALSE,FALSE,FALSE,FALSE
2,42846,6010,1,0.470394782,2001Q3,2,3,3,3,3,3,3,3,3,1,3,3,1,,,FALSE,FALSE,FALSE,FALSE
2,52071,5010,1,0.269019932,2001Q3,2,3,3,3,3,3,3,3,3,1,3,3,1,,,FALSE,FALSE,FALSE,FALSE
2,53306,5000,1,0.269019932,2001Q3,2,3,3,3,3,3,3,3,3,1,3,3,1,,,FALSE,FALSE,FALSE,FALSE
2,80132,5010,1,0.269019932,2001Q3,1,2,2,2,2,2,2,2,2,2,2,2,2,,,FALSE,FALSE,FALSE,FALSE
2,80492,5010,1,0.269019932,2001Q3,1,1,1,1,1,1,1,1,1,1,2,3,2,,,FALSE,FALSE,FALSE,FALSE
2,90114,5010,1,0.269019932,2001Q3,1,1,1,1,1,1,1,1,1,1,2,2,2,,,FALSE,FALSE,FALSE,FALSE
2,90120,6010,1,0.470394782,2001Q3,2,3,2,3,2,2,2,3,2,1,3,3,1,,,FALSE,FALSE,FALSE,FALSE
2,90145,6010,2,0.902922318,2001Q3,2,2,3,2,3,3,3,3,3,1,3,3,1,,,FALSE,FALSE,FALSE,FALSE
2,90149,6000,1,0.470394782,2001Q3,1,1,1,1,1,1,1,1,1,2,,,,,,FALSE,FALSE,FALSE,FALSE
2,90174,6010,1,0.470394782,2001Q3,2,3,,3,3,3,3,3,3,1,3,3,1,,,FALSE,FALSE,FALSE,FALSE
2,97009,5010,4,2.104467463,2001Q3,2,3,2,3,2,3,2,3,2,1,3,3,1,,,FALSE,FALSE,FALSE,FALSE
2,97056,6010,4,3.407562294,2001Q3,2,3,3,3,3,3,3,3,3,,3,3,1,,,FALSE,FALSE,FALSE,FALSE
2,97087,5010,4,2.104467463,2001Q3,2,3,3,3,3,3,3,3,3,1,3,3,1,,,FALSE,FALSE,FALSE,FALSE
2,97104,6000,1,0.470394782,2001Q3,2,,,3,2,3,2,3,2,,3,3,1,,,FALSE,FALSE,FALSE,FALSE
2,97266,6000,1,0.470394782,2001Q3,2,3,,3,3,3,3,3,3,1,3,3,1,,,FALSE,FALSE,FALSE,FALSE
2,97352,5000,1,0.269019932,2001Q3,2,3,3,3,3,2,2,3,3,1,3,3,3,,,FALSE,FALSE,FALSE,FALSE
3,30895,6010,1,0.470394782,2001Q3,1,1,1,1,1,1,2,2,2,2,2,2,3,,,FALSE,FALSE,FALSE,FALSE
3,52203,5010,1,0.269019932,2001Q3,1,2,2,2,2,2,2,2,2,2,3,3,2,,,FALSE,FALSE,FALSE,FALSE
3,97306,6000,1,0.470394782,2001Q3,2,2,2,1,2,3,2,3,2,2,1,2,2,,,FALSE,FALSE,FALSE,FALSE
4,31453,5010,1,0.269019932,2001Q3,2,3,2,3,2,3,2,3,2,1,2,3,1,,,FALSE,FALSE,FALSE,FALSE
4,31864,6010,1,0.470394782,2001Q3,2,3,2,2,2,2,2,2,2,2,3,3,2,,,FALSE,FALSE,FALSE,FALSE
4,35014,5010,4,2.104467463,2001Q3,1,2,1,2,2,3,3,3,2,2,2,3,1,,,FALSE,FALSE,FALSE,FALSE
4,81379,5010,1,0.269019932,2001Q3,2,3,3,3,3,3,3,3,3,1,3,3,1,,,FALSE,FALSE,FALSE,FALSE
4,90090,5010,1,0.269019932,2001Q3,1,2,2,1,2,2,2,3,2,3,3,,,,,FALSE,FALSE,FALSE,FALSE
4,96993,6000,1,0.470394782,2001Q3,2,3,2,3,3,3,2,3,2,1,3,3,1,,,FALSE,FALSE,FALSE,FALSE
4,97011,6010,2,0.902922318,2001Q3,2,1,2,1,2,1,2,1,2,1,3,3,1,,,FALSE,FALSE,FALSE,FALSE
4,97118,5010,4,2.104467463,2001Q3,2,2,2,2,2,2,2,2,2,1,2,3,1,,,FALSE,FALSE,FALSE,FALSE
5,30029,6010,1,0.470394782,2001Q3,2,3,2,3,3,3,3,3,3,1,1,2,1,,,FALSE,FALSE,FALSE,FALSE
5,31174,5000,1,0.269019932,2001Q3,1,1,2,1,2,2,2,2,2,2,3,3,2,,,FALSE,FALSE,FALSE,FALSE
5,31395,5010,1,0.269019932,2001Q3,2,3,2,2,3,3,2,2,2,2,2,3,1,,,FALSE,FALSE,FALSE,FALSE
5,31493,5010,4,2.104467463,2001Q3,1,2,2,2,2,2,2,2,2,1,3,3,2,,,FALSE,FALSE,FALSE,FALSE
5,31784,6010,3,5.929785339,2001Q3,1,2,2,2,2,1,2,1,2,1,3,3,2,,,FALSE,FALSE,FALSE,FALSE
5,33197,6010,2,0.902922318,2001Q3,1,1,1,1,1,2,2,2,2,2,2,2,3,,,FALSE,FALSE,FALSE,FALSE
5,40625,5010,1,0.269019932,2001Q3,,,,3,3,3,3,3,3,1,1,2,1,,,FALSE,FALSE,FALSE,FALSE
5,40840,5000,1,0.269019932,2001Q3,,2,1,2,1,2,2,2,2,1,3,3,2,,,FALSE,FALSE,FALSE,FALSE
5,42030,6000,1,0.470394782,2001Q3,2,3,3,3,2,3,3,3,3,1,3,3,1,,,FALSE,FALSE,FALSE,FALSE
5,80642,5000,2,1.368139254,2001Q3,1,1,,1,2,1,2,1,2,2,3,3,3,,,FALSE,FALSE,FALSE,FALSE
5,80735,5010,1,0.269019932,2001Q3,2,2,3,2,3,3,3,3,1,1,1,3,1,,,FALSE,FALSE,FALSE,FALSE
5,90338,6000,1,0.470394782,2001Q3,1,2,,2,,2,,2,,2,3,3,1,,,FALSE,FALSE,FALSE,FALSE
5,90342,5010,1,0.269019932,2001Q3,,2,2,3,2,3,3,3,3,2,2,3,1,,,FALSE,FALSE,FALSE,FALSE
5,96943,6000,1,0.470394782,2001Q3,1,1,2,1,2,2,2,1,1,2,3,3,3,,,FALSE,FALSE,FALSE,FALSE
5,96999,6010,4,3.407562294,2001Q3,2,3,,3,,3,,2,,1,2,2,1,,,FALSE,FALSE,FALSE,FALSE
5,97005,5000,1,0.269019932,2001Q3,2,3,,3,,3,,3,,3,2,2,2,,,FALSE,FALSE,FALSE,FALSE
5,97019,5010,4,2.104467463,2001Q3,,3,,3,1,3,2,1,2,2,3,3,1,,,FALSE,FALSE,FALSE,FALSE
5,97045,6000,1,0.470394782,2001Q3,2,3,3,3,3,2,2,3,3,2,3,3,1,,,FALSE,FALSE,FALSE,FALSE
5,97119,5010,4,2.104467463,2001Q3,2,1,1,1,1,2,2,2,2,2,3,3,1,,,FALSE,FALSE,FALSE,FALSE
5,97200,5000,4,2.104467463,2001Q3,2,1,,2,2,2,2,2,2,2,2,3,2,,,FALSE,FALSE,FALSE,FALSE
5,97205,5000,1,0.269019932,2001Q3,1,,,3,2,2,2,2,2,1,3,3,2,,,FALSE,FALSE,FALSE,FALSE
5,97323,5000,1,0.269019932,2001Q3,1,2,2,2,2,2,2,3,2,1,3,3,2,,,FALSE,FALSE,FALSE,FALSE
5,97343,6010,2,0.902922318,2001Q3,,3,2,3,2,2,2,3,2,1,2,,,,,FALSE,FALSE,FALSE,FALSE
6,30116,5010,1,0.269019932,2001Q3,2,,,3,3,3,3,3,3,1,1,1,1,,,FALSE,FALSE,FALSE,FALSE
6,30400,5010,1,0.269019932,2001Q3,2,1,1,1,1,2,2,2,1,2,3,3,2,,,FALSE,FALSE,FALSE,FALSE
6,30770,5010,2,1.368139254,2001Q3,2,3,,3,2,2,2,3,2,1,3,3,1,,,FALSE,FALSE,FALSE,FALSE
6,31001,5000,4,2.104467463,2001Q3,1,3,3,1,2,3,2,3,2,2,2,2,2,,,FALSE,FALSE,FALSE,FALSE
6,31072,5000,1,0.269019932,2001Q3,2,3,2,3,3,3,3,3,3,2,2,2,1,,,FALSE,FALSE,FALSE,FALSE
6,31149,5010,4,2.104467463,2001Q3,2,3,,3,3,3,3,3,3,3,3,3,1,,,FALSE,FALSE,FALSE,FALSE
6,31153,5000,1,0.269019932,2001Q3,2,2,2,2,2,2,2,3,2,1,3,3,1,,,FALSE,FALSE,FALSE,FALSE
6,31211,5010,1,0.269019932,2001Q3,1,2,2,2,2,2,2,2,2,2,2,2,1,,,FALSE,FALSE,FALSE,FALSE
6,31242,5010,4,2.104467463,2001Q3,2,2,2,2,2,3,2,3,2,2,3,3,1,,,FALSE,FALSE,FALSE,FALSE
6,31380,5010,1,0.269019932,2001Q3,2,3,2,3,2,3,2,3,2,1,2,3,1,,,FALSE,FALSE,FALSE,FALSE
6,31417,5010,1,0.269019932,2001Q3,2,3,2,3,2,2,2,3,2,1,3,3,1,,,FALSE,FALSE,FALSE,FALSE
6,31419,5010,3,5.350280699,2001Q3,1,3,3,3,3,3,3,2,2,1,3,3,1,,,FALSE,FALSE,FALSE,FALSE
6,31444,5010,4,2.104467463,2001Q3,1,2,2,1,2,3,3,3,3,1,3,3,1,,,FALSE,FALSE,FALSE,FALSE
6,31603,6010,1,0.470394782,2001Q3,1,3,2,3,3,2,2,2,2,2,3,3,2,,,FALSE,FALSE,FALSE,FALSE
6,31823,5010,1,0.269019932,2001Q3,1,2,2,2,2,2,2,2,2,1,1,1,2,,,FALSE,FALSE,FALSE,FALSE
6,33106,5010,1,0.269019932,2001Q3,2,2,2,2,2,2,2,3,3,1,3,3,1,,,FALSE,FALSE,FALSE,FALSE
6,33107,5010,4,2.104467463,2001Q3,2,3,3,2,3,2,2,3,3,1,1,1,1,,,FALSE,FALSE,FALSE,FALSE
6,33134,5000,1,0.269019932,2001Q3,2,,,1,2,2,2,3,3,2,1,2,1,,,FALSE,FALSE,FALSE,FALSE
6,35024,5010,2,1.368139254,2001Q3,1,1,,1,,2,,2,,1,3,3,2,,,FALSE,FALSE,FALSE,FALSE
6,35028,5010,1,0.269019932,2001Q3,2,3,2,3,2,2,2,3,2,2,2,1,1,,,FALSE,FALSE,FALSE,FALSE
6,35039,6000,4,3.407562294,2001Q3,1,1,1,1,1,3,2,1,1,2,2,3,1,,,FALSE,FALSE,FALSE,FALSE
6,41562,5010,4,2.104467463,2001Q3,1,1,2,1,1,2,2,2,2,1,2,2,1,,,FALSE,FALSE,FALSE,FALSE
6,44059,6010,1,0.470394782,2001Q3,1,2,2,3,2,3,2,2,2,2,3,3,1,,,FALSE,FALSE,FALSE,FALSE
6,44083,6010,1,0.470394782,2001Q3,2,3,3,3,3,3,3,3,3,1,3,3,1,,,FALSE,FALSE,FALSE,FALSE
6,50037,6000,1,0.470394782,2001Q3,1,1,1,2,2,2,2,2,2,2,1,3,1,,,FALSE,FALSE,FALSE,FALSE
6,53335,5000,1,0.269019932,2001Q3,2,3,,3,3,3,3,3,3,1,2,2,1,,,FALSE,FALSE,FALSE,FALSE
6,80019,6010,4,3.407562294,2001Q3,1,1,1,1,1,1,1,1,1,2,2,3,2,,,FALSE,FALSE,FALSE,FALSE
6,80086,5010,1,0.269019932,2001Q3,2,3,2,3,2,3,2,3,3,1,3,3,1,,,FALSE,FALSE,FALSE,FALSE
6,80648,6010,2,0.902922318,2001Q3,1,,,1,1,2,2,2,2,2,3,2,1,,,FALSE,FALSE,FALSE,FALSE
6,80658,6000,1,0.470394782,2001Q3,2,2,3,3,3,3,2,2,2,1,2,3,1,,,FALSE,FALSE,FALSE,FALSE
6,80867,5010,1,0.269019932,2001Q3,1,2,2,2,2,3,3,2,2,1,2,3,1,,,FALSE,FALSE,FALSE,FALSE
6,81189,6010,1,0.470394782,2001Q3,2,2,2,2,2,2,2,3,2,2,3,3,3,,,FALSE,FALSE,FALSE,FALSE
6,81253,5000,1,0.269019932,2001Q3,2,3,,3,3,3,3,3,3,1,3,2,1,,,FALSE,FALSE,FALSE,FALSE
6,82548,5010,4,2.104467463,2001Q3,2,3,3,3,3,2,3,2,3,1,2,3,1,,,FALSE,FALSE,FALSE,FALSE
6,90860,6010,4,3.407562294,2001Q3,2,2,3,2,3,2,3,3,3,1,3,3,2,,,FALSE,FALSE,FALSE,FALSE
6,96915,5000,1,0.269019932,2001Q3,1,1,,2,,2,,2,,,3,3,1,,,FALSE,FALSE,FALSE,FALSE
6,97028,6010,1,0.470394782,2001Q3,2,3,3,3,3,3,3,3,3,1,3,3,1,,,FALSE,FALSE,FALSE,FALSE
6,97030,6010,2,0.902922318,2001Q3,2,3,3,3,3,3,3,3,3,1,2,3,1,,,FALSE,FALSE,FALSE,FALSE
6,97038,6010,4,3.407562294,2001Q3,,,,3,,2,,3,,1,3,3,3,,,FALSE,FALSE,FALSE,FALSE
6,97073,5000,1,0.269019932,2001Q3,1,1,,1,,1,,2,,2,1,2,2,,,FALSE,FALSE,FALSE,FALSE
6,97074,5000,1,0.269019932,2001Q3,2,3,2,3,3,2,2,3,3,1,3,3,1,,,FALSE,FALSE,FALSE,FALSE
6,97106,5000,2,1.368139254,2001Q3,2,3,,3,,3,,3,,2,3,2,1,,,FALSE,FALSE,FALSE,FALSE
6,97135,5010,4,2.104467463,2001Q3,2,3,,2,2,3,2,3,2,2,2,3,1,,,FALSE,FALSE,FALSE,FALSE
6,97136,6000,4,3.407562294,2001Q3,1,1,,2,,2,,1,,2,2,3,1,,,FALSE,FALSE,FALSE,FALSE
6,97168,5010,4,2.104467463,2001Q3,2,3,3,3,3,3,3,3,3,1,2,3,1,,,FALSE,FALSE,FALSE,FALSE
6,97172,6010,1,0.470394782,2001Q3,2,1,2,1,2,2,2,2,2,2,3,3,1,,,FALSE,FALSE,FALSE,FALSE
6,97185,6010,1,0.470394782,2001Q3,,1,3,1,3,1,3,1,3,2,3,2,1,,,FALSE,FALSE,FALSE,FALSE
6,97188,5000,1,0.269019932,2001Q3,2,2,2,2,2,2,2,3,3,1,3,3,1,,,FALSE,FALSE,FALSE,FALSE
6,97201,6010,4,3.407562294,2001Q3,1,1,2,1,2,2,2,1,2,2,3,,,,,FALSE,FALSE,FALSE,FALSE
6,97206,5000,4,2.104467463,2001Q3,1,1,1,1,1,2,2,1,1,2,3,3,3,,,FALSE,FALSE,FALSE,FALSE
6,97221,5010,4,2.104467463,2001Q3,2,3,2,2,2,2,2,3,3,1,2,3,1,,,FALSE,FALSE,FALSE,FALSE
6,97236,6000,1,0.470394782,2001Q3,1,2,3,2,3,3,2,2,3,2,3,3,2,,,FALSE,FALSE,FALSE,FALSE
6,97248,6010,4,3.407562294,2001Q3,,,,1,2,2,2,2,2,2,1,2,2,,,FALSE,FALSE,FALSE,FALSE
6,97255,6010,4,3.407562294,2001Q3,1,2,1,1,1,2,2,3,2,1,1,2,2,,,FALSE,FALSE,FALSE,FALSE
6,97262,6000,1,0.470394782,2001Q3,1,1,2,1,2,2,2,2,2,2,3,2,2,,,FALSE,FALSE,FALSE,FALSE
6,97272,5000,1,0.269019932,2001Q3,1,2,3,2,2,2,3,2,3,2,3,3,2,,,FALSE,FALSE,FALSE,FALSE
6,97294,5010,1,0.269019932,2001Q3,2,3,2,3,2,3,2,3,2,1,2,1,1,,,FALSE,FALSE,FALSE,FALSE
6,97346,6010,1,0.470394782,2001Q3,2,1,,2,,1,2,3,3,1,3,3,,,,FALSE,FALSE,FALSE,FALSE
6,97354,6010,1,0.470394782,2001Q3,1,,,2,2,3,2,3,3,2,2,3,2,,,FALSE,FALSE,FALSE,FALSE
6,97355,5010,4,2.104467463,2001Q3,2,3,3,3,3,3,3,3,3,3,3,3,3,,,FALSE,FALSE,FALSE,FALSE
6,97360,5010,3,5.350280699,2001Q3,1,1,1,1,1,2,2,2,1,2,1,3,2,,,FALSE,FALSE,FALSE,FALSE
6,97373,6010,2,0.902922318,2001Q3,2,,,2,2,2,2,2,2,1,2,2,2,,,FALSE,FALSE,FALSE,FALSE
3,31468,5010,1,0.269019932,2001Q3,2,3,,3,3,3,3,3,3,1,3,2,1,3,2,FALSE,FALSE,FALSE,FALSE
3,97169,5010,4,2.104467463,2001Q3,,1,,1,1,2,2,2,2,1,2,1,2,,,FALSE,FALSE,FALSE,FALSE
8,31147,5010,1,0.269019932,2001Q3,2,1,1,3,1,3,3,3,3,2,3,3,1,,,FALSE,FALSE,FALSE,FALSE
8,33140,5010,1,0.269019932,2001Q3,,3,2,3,3,2,2,3,3,1,3,3,1,,,FALSE,FALSE,FALSE,FALSE
8,90815,6010,1,0.470394782,2001Q3,2,3,3,3,3,2,2,3,3,1,3,3,1,,,FALSE,FALSE,FALSE,FALSE
8,97166,5010,3,5.350280699,2001Q3,2,3,3,3,3,3,3,3,3,1,3,3,1,,,FALSE,FALSE,FALSE,FALSE
8,97244,5010,1,0.269019932,2001Q3,2,3,,3,3,3,3,2,3,3,2,3,3,,,FALSE,FALSE,FALSE,FALSE
1,30018,5000,2,1.368139254,2001Q4,2,3,2,3,2,3,2,3,2,1,3,3,1,,,FALSE,FALSE,FALSE,FALSE
1,30067,6000,1,0.404539512,2001Q4,,,,3,3,3,3,3,3,3,2,3,3,,,FALSE,FALSE,FALSE,FALSE
1,30085,6010,2,1.053409371,2001Q4,2,2,,2,2,2,2,3,2,1,,,1,,,FALSE,FALSE,FALSE,FALSE
1,30480,6000,3,4.941487783,2001Q4,,1,2,1,2,2,2,1,2,1,2,3,2,,,FALSE,FALSE,FALSE,FALSE
1,30530,5010,1,0.315581074,2001Q4,2,2,,2,2,2,2,2,2,2,2,3,2,,,FALSE,FALSE,FALSE,FALSE
1,30830,6010,1,0.404539512,2001Q4,1,,,2,3,2,3,3,3,1,2,3,2,,,FALSE,FALSE,FALSE,FALSE
1,30956,6000,1,0.404539512,2001Q4,1,2,2,2,2,3,2,3,2,1,3,3,2,,,FALSE,FALSE,FALSE,FALSE
1,31189,5000,2,1.368139254,2001Q4,1,2,3,2,2,2,2,2,3,2,3,3,2,,,FALSE,FALSE,FALSE,FALSE
1,31443,5010,1,0.315581074,2001Q4,2,,,3,2,3,3,3,3,1,3,3,1,,,FALSE,FALSE,FALSE,FALSE
1,31605,6010,4,4.16479836,2001Q4,2,3,2,3,2,3,2,3,3,1,3,3,1,,,FALSE,FALSE,FALSE,FALSE
1,31655,6010,1,0.404539512,2001Q4,2,3,2,3,2,2,2,3,3,1,2,1,1,,,FALSE,FALSE,FALSE,FALSE
1,31721,6000,1,0.404539512,2001Q4,2,,,3,3,3,3,3,3,2,3,3,1,,,FALSE,FALSE,FALSE,FALSE
1,31875,6010,1,0.404539512,2001Q4,2,3,2,3,2,3,2,3,2,1,2,3,1,,,FALSE,FALSE,FALSE,FALSE
1,32027,6000,3,4.941487783,2001Q4,2,3,3,3,3,3,3,3,3,1,3,3,1,,,FALSE,FALSE,FALSE,FALSE
1,33130,6010,4,4.16479836,2001Q4,2,3,2,3,2,3,2,3,3,1,1,3,1,,,FALSE,FALSE,FALSE,FALSE
1,33147,5010,2,1.368139254,2001Q4,1,1,2,1,2,1,2,1,2,2,2,3,3,,,FALSE,FALSE,FALSE,FALSE
1,38008,5000,1,0.315581074,2001Q4,2,3,,3,1,2,2,3,2,1,2,2,2,,,FALSE,FALSE,FALSE,FALSE
1,40569,6000,1,0.404539512,2001Q4,1,2,1,2,1,1,2,2,2,1,3,3,3,,,FALSE,FALSE,FALSE,FALSE
1,44001,6000,1,0.404539512,2001Q4,2,2,2,3,2,3,2,3,2,2,3,,1,,,FALSE,FALSE,FALSE,FALSE
1,52130,6000,1,0.404539512,2001Q4,1,2,2,1,1,1,2,1,1,2,1,3,3,,,FALSE,FALSE,FALSE,FALSE
1,80000,6010,1,0.404539512,2001Q4,2,2,2,3,3,2,2,2,3,1,3,3,,,,FALSE,FALSE,FALSE,FALSE
1,80052,5000,1,0.315581074,2001Q4,2,3,3,3,3,3,3,3,3,1,3,3,2,,,FALSE,FALSE,FALSE,FALSE
1,80088,6000,1,0.404539512,2001Q4,1,2,2,2,2,2,2,3,3,1,2,2,2,,,FALSE,FALSE,FALSE,FALSE
1,80135,6000,1,0.404539512,2001Q4,2,2,2,2,2,3,2,2,2,1,2,3,3,,,FALSE,FALSE,FALSE,FALSE
1,80419,5000,1,0.315581074,2001Q4,,1,1,1,1,3,2,1,1,2,2,2,1,,,FALSE,FALSE,FALSE,FALSE
1,80420,6010,1,0.404539512,2001Q4,1,3,2,3,3,3,3,3,3,1,3,3,1,,,FALSE,FALSE,FALSE,FALSE
1,80562,6010,3,4.941487783,2001Q4,2,3,2,3,2,3,2,3,2,3,3,3,1,,,FALSE,FALSE,FALSE,FALSE
1,81002,5000,1,0.315581074,2001Q4,1,2,2,3,1,2,2,2,2,2,3,3,2,,,FALSE,FALSE,FALSE,FALSE
1,90042,5000,1,0.315581074,2001Q4,2,3,3,3,3,3,3,3,3,1,2,3,1,,,FALSE,FALSE,FALSE,FALSE
1,96888,5010,3,4.280224559,2001Q4,2,3,3,3,3,3,3,3,3,1,1,3,1,,,FALSE,FALSE,FALSE,FALSE
1,96890,6000,2,1.053409371,2001Q4,2,3,3,3,3,3,2,2,3,1,2,2,1,,,FALSE,FALSE,FALSE,FALSE
1,96891,5010,4,2.104467463,2001Q4,2,3,3,3,3,3,3,3,3,1,3,3,1,,,FALSE,FALSE,FALSE,FALSE
1,96981,6000,1,0.404539512,2001Q4,2,3,3,3,3,2,3,3,3,1,3,3,1,,,FALSE,FALSE,FALSE,FALSE
1,96986,6010,2,1.053409371,2001Q4,1,2,3,3,3,2,3,2,2,1,1,3,2,,,FALSE,FALSE,FALSE,FALSE
1,97015,6010,2,1.053409371,2001Q4,2,,,3,3,2,2,3,3,1,,,,,,FALSE,FALSE,FALSE,FALSE
1,97017,6000,1,0.404539512,2001Q4,1,2,2,2,2,2,2,2,2,2,3,3,3,,,FALSE,FALSE,FALSE,FALSE
1,97093,5010,4,2.104467463,2001Q4,2,3,2,3,2,2,2,2,2,1,2,2,1,,,FALSE,FALSE,FALSE,FALSE
1,97140,6000,1,0.404539512,2001Q4,1,3,3,3,3,1,2,1,1,1,1,2,1,,,FALSE,FALSE,FALSE,FALSE
