Streek,Idnr,Sektor,Gewig,Faktor,OpnameQ,Q1,Q2A,Q2P,Q3A,Q3P,Q4A,Q4P,Q5A,Q5P,Q6,Q7,Q8,Q9,Q10,Q11,Q12,Comments,Latecomer,NewRecruit,WrongClassific,Duplicate,Imputed
5,34842,703,5,100,09Q4,1,2,2,2,2,2,2,3,2,2,2,2,2,,,,,FALSE,FALSE,FALSE,FALSE,FALSE
5,34842,703,5,100,10Q1,,,,,,,,,,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE
5,34844,703,3,100,02Q1,2,3,3,3,3,3,3,3,3,1,3,3,1,,,,,FALSE,FALSE,FALSE,FALSE,FALSE
5,34844,703,3,100,02Q4,2,2,3,2,3,3,3,3,3,2,3,3,1,,,,,FALSE,FALSE,FALSE,FALSE,FALSE
5,34844,703,3,100,05Q1,,,,,,,,,,,,,,,,,,FALSE,TRUE,FALSE,FALSE,FALSE
5,34888,702,2,100,02Q1,2,2,1,2,1,3,2,3,2,2,1,2,1,,,,,FALSE,FALSE,FALSE,FALSE,FALSE
5,34888,702,2,100,02Q2,2,3,1,2,2,2,2,3,1,2,1,2,2,,,,,FALSE,FALSE,FALSE,FALSE,FALSE
5,34888,702,2,100,02Q3,2,2,1,3,1,2,2,3,1,2,2,3,1,,,,,FALSE,FALSE,FALSE,FALSE,FALSE
5,34888,702,2,100,02Q4,1,2,2,2,2,2,2,3,1,1,2,2,2,,,,,FALSE,FALSE,FALSE,FALSE,FALSE
5,34888,702,2,100,03Q1,1,1,1,2,2,2,2,2,2,2,2,3,2,,,,,FALSE,FALSE,FALSE,FALSE,FALSE
5,34888,702,2,100,03Q2,1,1,2,1,2,2,2,2,2,1,2,3,2,,,,,FALSE,FALSE,FALSE,FALSE,FALSE
5,34888,702,2,100,03Q3,1,2,2,2,2,2,2,2,2,2,2,3,2,,,,,FALSE,FALSE,FALSE,FALSE,FALSE
5,34888,702,2,100,03Q4,1,2,1,2,2,2,2,3,1,1,2,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE
5,34888,702,2,100,04Q1,1,1,1,1,1,2,2,2,2,2,1,3,3,,,,,FALSE,FALSE,FALSE,FALSE,FALSE
5,34888,702,2,100,04Q2,1,1,1,2,2,2,1,2,2,2,1,3,2,,,,,FALSE,FALSE,FALSE,FALSE,FALSE
5,34888,702,2,100,04Q3,1,2,2,1,2,1,2,3,3,2,2,3,2,,,,,FALSE,FALSE,FALSE,FALSE,FALSE
5,34888,702,2,100,04Q4,1,1,1,2,2,1,1,2,,2,2,3,3,,,,,FALSE,FALSE,FALSE,FALSE,FALSE
5,34888,702,2,100,05Q1,1,1,2,2,2,1,2,2,2,2,2,3,2,,,,,FALSE,FALSE,FALSE,FALSE,FALSE
5,34888,702,2,100,05Q2,1,1,2,1,2,3,1,2,2,1,2,2,1,,,,,FALSE,FALSE,FALSE,FALSE,FALSE
5,34888,702,2,100,05Q3,1,2,1,2,1,2,2,3,2,1,1,2,1,,,,,FALSE,FALSE,FALSE,FALSE,FALSE
5,34888,702,2,100,06Q1,2,3,1,3,1,3,2,3,1,2,2,3,1,,,,,FALSE,FALSE,FALSE,FALSE,FALSE
5,34888,702,2,100,06Q2,1,2,2,2,2,3,2,2,2,2,2,2,1,,,,,FALSE,FALSE,FALSE,FALSE,FALSE
5,34888,702,2,100,06Q3,1,1,2,2,2,2,1,2,2,1,1,3,1,,,,,FALSE,FALSE,FALSE,FALSE,FALSE
5,34888,702,2,100,06Q4,1,2,1,3,1,2,2,1,2,1,1,2,1,,,,,FALSE,FALSE,FALSE,FALSE,FALSE
5,34888,702,2,100,07Q1,1,2,1,3,1,2,2,3,1,1,1,2,1,,,,,FALSE,FALSE,FALSE,FALSE,FALSE
5,34888,702,2,100,07Q2,1,1,2,1,2,2,2,2,2,1,1,3,1,,,,,FALSE,FALSE,FALSE,FALSE,FALSE
5,34888,702,2,100,07Q3,2,2,1,3,1,2,2,2,2,1,1,2,1,,,,,FALSE,FALSE,FALSE,FALSE,FALSE
5,34888,702,2,100,07Q4,2,3,2,3,2,2,2,3,2,2,2,2,1,,,,,FALSE,FALSE,FALSE,FALSE,FALSE
5,34888,702,2,100,08Q1,2,3,1,2,2,2,2,3,1,2,1,2,1,,,,,FALSE,FALSE,FALSE,FALSE,FALSE
5,34888,702,2,100,08q2,2,3,1,3,1,2,2,3,1,2,2,2,1,,,,,FALSE,FALSE,FALSE,FALSE,FALSE
5,34888,702,3,100,08Q4,1,2,1,2,1,2,1,3,1,2,1,2,1,,,,,FALSE,FALSE,FALSE,FALSE,FALSE
5,34888,702,3,100,09Q3,1,3,2,3,2,2,2,3,2,3,1,2,1,,,,,FALSE,FALSE,FALSE,FALSE,FALSE
5,34888,702,3,100,09Q4,2,3,1,3,2,2,2,3,1,2,2,2,1,,,,,FALSE,FALSE,FALSE,FALSE,FALSE
5,34888,702,3,100,10Q1,2,3,2,3,1,2,2,2,2,1,2,2,1,,,,,FALSE,FALSE,FALSE,FALSE,FALSE
5,34888,702,3,100,10Q2,2,2,1,3,1,3,1,3,2,2,1,3,1,,,,,FALSE,FALSE,FALSE,FALSE,FALSE
5,34888,702,3,100,10Q3,1,3,2,3,2,3,2,3,2,2,1,2,2,,,,,FALSE,FALSE,FALSE,FALSE,FALSE
5,34888,702,3,100,10Q4,2,3,2,3,2,2,2,3,2,2,1,2,1,,,,,FALSE,FALSE,FALSE,FALSE,FALSE
5,34888,702,3,100,11Q1,2,2,1,2,2,3,1,3,1,2,2,2,1,,,,,FALSE,FALSE,FALSE,FALSE,FALSE
5,34888,702,3,100,11Q2,2,2,1,3,1,1,2,3,1,2,1,2,1,,,,,FALSE,FALSE,FALSE,FALSE,FALSE
5,34888,702,3,100,11Q3,2,3,1,3,1,1,2,3,2,2,2,3,1,,,,,FALSE,FALSE,FALSE,FALSE,FALSE
5,34888,702,3,100,11Q4,2,3,1,3,1,1,2,3,1,2,2,2,1,,,,,FALSE,FALSE,FALSE,FALSE,FALSE
5,34888,702,3,100,12Q1,1,1,2,2,1,2,1,3,1,2,1,3,2,,,,,FALSE,FALSE,FALSE,FALSE,FALSE
5,34888,702,3,100,12Q2,1,1,2,1,2,2,2,2,2,1,1,2,1,,,,,FALSE,FALSE,FALSE,FALSE,FALSE
5,34888,702,3,100,12Q4,1,1,1,2,2,2,2,2,2,1,2,3,1,1,,4,,FALSE,FALSE,FALSE,FALSE,FALSE
5,35038,702,9,100,01Q3,2,3,2,3,2,3,2,3,2,1,2,2,1,,,,,FALSE,FALSE,FALSE,FALSE,FALSE
5,35045,702,8,100,02Q1,1,1,2,1,2,1,2,1,2,2,2,3,2,,,,,FALSE,FALSE,FALSE,FALSE,FALSE
5,35045,702,8,100,02Q2,1,1,1,1,1,2,2,1,2,2,3,3,2,,,,,FALSE,FALSE,FALSE,FALSE,FALSE
5,35045,702,8,100,03Q1,2,2,2,2,2,2,2,3,2,2,2,3,2,,,,,FALSE,FALSE,FALSE,FALSE,FALSE
5,35045,702,8,100,03Q3,1,2,2,1,1,2,1,3,2,2,2,3,2,,,,,FALSE,FALSE,FALSE,FALSE,FALSE
5,35045,702,8,100,04Q2,1,1,1,1,1,2,1,1,1,2,3,3,2,,,,,FALSE,FALSE,FALSE,FALSE,FALSE
5,35045,702,8,100,04Q3,2,3,3,3,3,3,3,3,3,1,3,3,1,,,,,FALSE,FALSE,FALSE,FALSE,FALSE
5,35045,702,8,100,04Q4,2,,2,2,2,2,3,3,3,1,3,3,2,,,,,FALSE,FALSE,FALSE,FALSE,FALSE
5,35045,702,8,100,05Q2,2,3,2,3,2,3,2,3,2,1,2,3,1,,,,,FALSE,FALSE,FALSE,FALSE,FALSE
5,35045,702,8,100,06Q4,1,1,1,1,1,1,1,1,1,3,2,3,3,,,,,FALSE,FALSE,FALSE,FALSE,FALSE
5,35045,702,8,100,07Q1,1,1,,1,1,2,2,1,2,2,1,2,3,,,,,FALSE,FALSE,FALSE,FALSE,FALSE
5,35045,702,8,100,07Q2,1,1,1,1,1,1,1,1,1,3,2,2,3,,,,,FALSE,FALSE,FALSE,FALSE,FALSE
5,35045,702,8,100,08Q3,2,3,1,3,1,3,1,3,1,1,3,2,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE
5,36027,701,9,100,03Q3,,2,2,2,2,2,2,2,2,2,2,3,2,,,,,FALSE,FALSE,FALSE,FALSE,FALSE
5,36027,701,9,100,05Q2,1,1,2,1,2,2,2,2,2,2,2,3,3,,,,,FALSE,FALSE,FALSE,FALSE,FALSE
5,36027,701,9,100,06Q1,1,1,2,1,1,2,2,1,2,2,2,2,2,,,,,FALSE,FALSE,FALSE,FALSE,FALSE
5,36027,701,9,100,06Q2,1,2,,2,2,2,2,2,2,2,2,3,3,,,,,FALSE,FALSE,FALSE,FALSE,FALSE
5,36027,701,9,100,06Q3,1,,,1,1,2,1,1,1,2,1,2,3,,,,,FALSE,FALSE,FALSE,FALSE,FALSE
5,36027,701,9,100,06Q4,1,1,2,1,1,1,2,1,2,2,2,2,3,,,,,FALSE,FALSE,FALSE,FALSE,FALSE
5,36027,701,9,100,07Q2,1,2,,1,1,1,1,1,1,2,1,2,3,,,,,FALSE,FALSE,FALSE,FALSE,FALSE
5,36027,701,9,100,07Q3,1,1,,1,1,1,1,1,1,2,1,2,3,,,,,FALSE,FALSE,FALSE,FALSE,FALSE
5,36027,701,9,100,07Q4,1,2,2,1,1,1,1,1,2,2,2,2,3,,,,,FALSE,FALSE,FALSE,FALSE,FALSE
5,36027,701,9,100,08Q1,1,2,2,2,2,2,1,1,1,2,1,2,3,,,,,FALSE,FALSE,FALSE,FALSE,FALSE
5,36027,701,9,100,08q2,2,3,3,3,3,2,3,3,3,1,3,3,1,,,,,FALSE,FALSE,FALSE,FALSE,FALSE
5,36027,701,9,100,09Q2,1,2,1,2,1,1,2,2,1,1,1,2,2,,,,,FALSE,FALSE,FALSE,FALSE,FALSE
5,36027,701,9,100,09Q3,1,2,2,2,2,1,2,1,2,1,1,2,2,,,,,FALSE,FALSE,FALSE,FALSE,FALSE
5,36027,701,9,100,09Q4,1,,3,,3,,3,,3,1,2,2,1,,,,,FALSE,FALSE,FALSE,FALSE,FALSE
5,36027,701,9,100,10Q1,1,3,1,3,1,2,2,2,2,1,2,3,2,,,,,FALSE,FALSE,FALSE,FALSE,FALSE
5,36027,701,9,100,10Q2,2,3,2,3,3,2,2,3,3,1,2,3,1,,,,,FALSE,FALSE,FALSE,FALSE,FALSE
5,36027,701,9,100,10Q3,2,2,1,3,2,3,2,3,2,1,3,3,1,,,,,FALSE,FALSE,FALSE,FALSE,FALSE
5,36027,701,9,100,10Q4,2,3,2,3,1,2,3,1,1,3,3,3,1,,,,,FALSE,FALSE,FALSE,FALSE,FALSE
5,36027,701,9,100,11Q1,1,1,1,1,1,2,1,2,2,1,2,2,2,,,,,FALSE,FALSE,FALSE,FALSE,FALSE
5,36027,701,9,100,11Q2,1,1,1,1,1,1,1,1,1,2,1,2,3,,,,,FALSE,FALSE,FALSE,FALSE,FALSE
5,36027,701,9,100,11Q3,1,1,2,1,2,1,2,1,2,2,1,2,2,,,,,FALSE,FALSE,FALSE,FALSE,FALSE
5,36027,701,9,100,11Q4,1,1,2,1,2,1,2,1,2,2,2,1,2,,,,,FALSE,FALSE,FALSE,FALSE,FALSE
5,36027,701,9,100,12Q2,1,1,2,1,1,1,1,2,2,2,2,3,2,,,,,FALSE,FALSE,FALSE,FALSE,FALSE
5,36027,701,9,100,12Q3,1,1,2,1,2,1,1,1,2,2,1,2,2,2,,12,,FALSE,FALSE,FALSE,FALSE,FALSE
5,36027,701,9,100,12Q4,1,1,2,1,2,2,2,1,2,1,2,1,2,3,,14,,FALSE,FALSE,FALSE,FALSE,FALSE
5,36172,703,4,100,05Q2,1,2,2,3,2,3,2,3,3,2,2,3,2,,,,,FALSE,FALSE,FALSE,FALSE,FALSE
5,36172,703,4,100,08Q1,2,3,2,3,2,3,2,3,3,1,2,3,1,,,,,FALSE,FALSE,FALSE,FALSE,FALSE
5,36172,703,4,100,08q2,1,,,2,3,2,2,2,2,1,2,3,1,,,,,FALSE,FALSE,FALSE,FALSE,FALSE
5,36172,703,5,100,08Q3,2,3,,3,2,2,2,3,2,1,2,2,1,,,,,FALSE,FALSE,FALSE,FALSE,FALSE
5,36172,703,5,100,08Q4,2,2,3,3,2,2,3,3,2,1,3,3,1,,,,,FALSE,FALSE,FALSE,FALSE,FALSE
5,36172,703,5,100,09Q1,2,3,2,3,2,3,2,3,2,1,2,3,1,,,,,FALSE,FALSE,FALSE,FALSE,FALSE
5,36172,703,5,100,09Q2,2,,,3,1,3,1,3,2,1,2,3,1,,,,,FALSE,FALSE,FALSE,FALSE,FALSE
5,36172,703,5,100,09Q3,2,3,1,3,1,3,1,3,1,1,3,3,1,,,,,FALSE,FALSE,FALSE,FALSE,FALSE
5,36172,703,5,100,10Q4,2,3,2,3,2,2,3,3,2,1,3,3,1,,,,,FALSE,FALSE,FALSE,FALSE,FALSE
5,36172,703,5,100,11Q1,2,2,,3,2,3,2,3,2,1,2,3,1,,,,,FALSE,FALSE,FALSE,FALSE,FALSE
5,36172,703,5,100,11Q2,2,3,2,3,2,2,2,3,3,1,2,3,1,,,,,FALSE,FALSE,FALSE,FALSE,FALSE
5,36172,703,5,100,11Q3,2,3,,3,2,2,3,3,3,1,3,3,1,,,,,FALSE,FALSE,FALSE,FALSE,FALSE
5,36172,703,5,100,11Q4,2,,,3,2,3,2,3,2,1,3,3,1,,,,,FALSE,FALSE,FALSE,FALSE,FALSE
5,36172,703,5,100,12Q1,2,2,,2,,2,,3,,1,3,3,1,,,,,FALSE,FALSE,FALSE,FALSE,FALSE
5,36172,703,5,100,12Q3,2,2,,3,2,2,2,3,2,1,3,3,1,3,,6,,FALSE,FALSE,FALSE,FALSE,FALSE
5,36172,703,5,100,12Q4,2,2,,3,,2,,3,,1,2,3,1,3,,3,,FALSE,FALSE,FALSE,FALSE,FALSE
5,37034,703,8,100,09Q3,,1,2,1,2,1,2,2,2,1,1,2,2,,,,,FALSE,FALSE,FALSE,FALSE,FALSE
5,37347,703,7,100,05Q3,2,2,,3,2,3,2,3,2,2,3,3,2,,,,,FALSE,FALSE,FALSE,FALSE,FALSE
5,37350,701,7,100,05Q3,,3,3,3,3,2,3,3,3,1,1,1,1,,,,,FALSE,FALSE,FALSE,FALSE,FALSE
5,37350,701,7,100,06Q1,1,2,2,2,2,2,2,2,2,2,1,2,2,,,,,FALSE,FALSE,FALSE,FALSE,FALSE
5,37350,701,7,100,06Q2,1,3,3,3,3,2,2,3,3,2,1,2,2,,,,,FALSE,FALSE,FALSE,FALSE,FALSE
5,37350,701,7,100,06Q4,2,3,1,3,1,2,2,2,2,1,1,2,2,,,,,FALSE,FALSE,FALSE,FALSE,FALSE
5,37350,701,7,100,07Q1,2,2,,2,1,2,2,2,2,2,1,1,1,,,,,FALSE,FALSE,FALSE,FALSE,FALSE
5,37350,701,7,100,07Q3,1,2,,1,1,1,2,2,2,2,1,1,2,,,,,FALSE,FALSE,FALSE,FALSE,FALSE
5,37350,701,7,100,07Q4,1,,,2,2,1,2,2,2,2,1,1,2,,,,,FALSE,FALSE,FALSE,FALSE,FALSE
5,37350,701,7,100,08q2,1,3,,3,2,2,2,3,2,2,1,2,2,,,,,FALSE,FALSE,FALSE,FALSE,FALSE
5,37350,701,9,100,08Q3,1,3,3,3,3,2,2,2,2,1,1,2,2,,,,,FALSE,FALSE,FALSE,FALSE,FALSE
5,37350,701,9,100,08Q4,1,2,3,3,3,2,2,2,2,2,1,2,2,,,,,FALSE,FALSE,FALSE,FALSE,FALSE
5,37350,701,9,100,09Q3,2,3,3,3,3,3,3,3,3,1,1,2,1,,,,,FALSE,FALSE,FALSE,FALSE,FALSE
5,37350,701,9,100,09Q4,2,3,,3,2,2,3,3,3,1,1,2,1,,,,,FALSE,FALSE,FALSE,FALSE,FALSE
5,37350,701,9,100,10Q1,2,3,3,3,3,3,3,3,3,1,2,2,1,,,,,FALSE,FALSE,FALSE,FALSE,FALSE
5,37350,701,9,100,10Q4,2,,,3,2,3,2,3,2,1,3,2,1,,,,,FALSE,FALSE,FALSE,FALSE,FALSE
5,37350,701,9,100,11Q2,2,3,2,3,2,3,2,3,3,1,2,2,1,,,,,FALSE,FALSE,FALSE,FALSE,FALSE
5,37350,701,9,100,11Q3,2,3,2,3,2,3,2,3,2,1,2,2,1,,,,,FALSE,FALSE,FALSE,FALSE,FALSE
5,37350,701,9,100,12Q2,2,2,2,2,1,3,2,3,2,1,2,2,1,,,,,FALSE,FALSE,FALSE,FALSE,FALSE
5,37350,701,9,100,12Q3,1,2,1,2,1,3,1,2,1,2,2,2,1,3,,3,,FALSE,FALSE,FALSE,FALSE,FALSE
5,37350,701,9,100,12Q4,2,2,2,2,2,1,2,3,2,2,1,2,1,2,,3,,FALSE,FALSE,FALSE,FALSE,FALSE
5,37354,703,9,100,05Q3,1,2,2,2,2,2,2,2,2,2,2,3,2,,,,,FALSE,FALSE,FALSE,FALSE,FALSE
5,37357,703,8,100,05Q3,2,3,3,3,3,2,3,3,3,1,1,1,1,,,,,FALSE,FALSE,FALSE,FALSE,FALSE
5,37357,703,8,100,06Q1,2,2,1,1,1,2,1,2,1,2,1,2,1,,,,,FALSE,FALSE,FALSE,FALSE,FALSE
5,37357,703,8,100,06Q3,2,2,3,3,2,3,2,3,3,1,1,2,1,,,,,FALSE,FALSE,FALSE,FALSE,FALSE
5,37357,703,8,100,06Q4,2,3,2,3,2,3,2,3,2,1,1,2,1,,,,,FALSE,FALSE,FALSE,FALSE,FALSE
5,37357,703,8,100,07Q2,2,3,3,3,3,3,3,3,3,1,1,1,1,,,,,FALSE,FALSE,FALSE,FALSE,FALSE
5,37357,703,8,100,07Q3,2,3,3,3,3,3,3,3,3,1,1,1,1,,,,,FALSE,FALSE,FALSE,FALSE,FALSE
5,37357,703,8,100,08Q1,2,3,,3,2,3,2,3,2,1,1,1,1,,,,,FALSE,FALSE,FALSE,FALSE,FALSE
5,37357,703,8,100,08Q3,2,3,3,3,3,3,3,3,3,1,1,1,1,,,,,FALSE,FALSE,FALSE,FALSE,FALSE
5,37357,703,8,100,08Q4,2,3,3,3,3,3,3,3,3,1,1,1,1,,,,,FALSE,FALSE,FALSE,FALSE,FALSE
5,37357,703,8,100,09Q1,2,3,3,3,3,3,3,3,3,1,1,1,1,,,,,FALSE,FALSE,FALSE,FALSE,FALSE
5,37357,703,8,100,09Q4,2,3,3,3,3,3,3,3,3,1,1,1,1,,,,,FALSE,FALSE,FALSE,FALSE,FALSE
5,37357,703,8,100,10Q2,,3,3,3,3,3,3,3,3,1,1,1,1,,,,,FALSE,FALSE,FALSE,FALSE,FALSE
5,37357,703,8,100,10Q3,2,3,3,3,3,3,3,3,3,1,1,1,1,,,,,FALSE,FALSE,FALSE,FALSE,FALSE
5,37357,703,8,100,10Q4,2,3,3,3,3,3,3,3,3,1,1,1,1,,,,,FALSE,FALSE,FALSE,FALSE,FALSE
5,37357,703,8,100,11Q1,2,3,3,3,3,3,3,3,3,1,1,1,1,,,,,FALSE,FALSE,FALSE,FALSE,FALSE
5,37357,703,8,100,11Q3,2,3,3,3,3,3,3,3,3,1,1,2,1,,,,,FALSE,FALSE,FALSE,FALSE,FALSE
5,37357,703,8,100,12Q1,2,3,3,3,3,,3,3,3,1,1,2,1,,,,,FALSE,FALSE,FALSE,FALSE,FALSE
5,37357,703,8,100,12Q2,2,3,3,3,3,3,3,3,3,1,1,2,1,,,,,FALSE,FALSE,FALSE,FALSE,FALSE
5,37357,703,8,100,12Q3,2,3,3,3,3,3,3,3,3,1,1,2,3,3,,2,,FALSE,FALSE,FALSE,FALSE,FALSE
5,37357,703,8,100,12Q4,2,3,3,3,3,3,3,3,3,1,1,2,3,3,,2,,FALSE,FALSE,FALSE,FALSE,FALSE
5,37358,701,3,100,05Q3,1,2,1,1,1,1,1,2,1,2,1,2,3,,,,,FALSE,FALSE,FALSE,FALSE,FALSE
5,37358,701,3,100,06Q1,1,2,,2,2,3,2,3,2,2,1,1,2,,,,,FALSE,FALSE,FALSE,FALSE,FALSE
5,37358,701,3,100,07Q1,1,1,,1,1,1,1,1,1,2,2,1,2,,,,,FALSE,FALSE,FALSE,FALSE,FALSE
5,37358,701,3,100,07Q2,1,2,,2,,1,,2,,2,1,1,2,,,,,FALSE,FALSE,FALSE,FALSE,FALSE
5,37359,701,3,100,05Q3,,,,3,3,3,3,3,3,2,1,2,2,,,,,FALSE,FALSE,FALSE,FALSE,FALSE
5,37364,701,9,100,05Q3,1,1,1,2,2,2,2,3,1,2,3,3,3,,,,,FALSE,FALSE,FALSE,FALSE,FALSE
5,37364,701,9,100,06Q1,1,1,1,1,2,1,2,2,2,2,1,2,3,,,,,FALSE,FALSE,FALSE,FALSE,FALSE
5,37364,701,9,100,06Q4,,,,,,,,,,,,,,,,,,FALSE,TRUE,FALSE,FALSE,FALSE
5,37364,701,9,100,07Q3,1,1,1,1,1,2,2,2,2,1,2,1,2,,,,,FALSE,FALSE,FALSE,FALSE,FALSE
5,37364,701,9,100,07Q4,1,1,1,1,1,2,2,2,2,1,1,2,2,,,,,FALSE,FALSE,FALSE,FALSE,FALSE
5,37364,701,9,100,08Q3,1,2,2,1,1,2,2,2,2,1,1,2,2,,,,,FALSE,FALSE,FALSE,FALSE,FALSE
5,37364,701,9,100,09Q4,2,3,,3,3,2,3,3,3,1,2,3,1,,,,,FALSE,FALSE,FALSE,FALSE,FALSE
5,37364,701,9,100,10Q2,2,3,2,3,2,3,2,3,2,3,3,3,1,,,,,FALSE,FALSE,FALSE,FALSE,FALSE
5,37364,701,9,100,10Q3,2,3,2,3,2,3,3,2,3,1,3,3,1,,,,,FALSE,FALSE,FALSE,FALSE,FALSE
5,37364,701,9,100,10Q4,2,3,2,3,2,2,2,3,2,1,2,3,2,,,,,FALSE,FALSE,FALSE,FALSE,FALSE
5,37364,701,9,100,11Q4,2,3,2,3,1,2,3,3,3,1,2,2,1,,,,,FALSE,FALSE,FALSE,FALSE,FALSE
5,37365,701,9,100,05Q3,2,2,2,1,2,3,2,3,3,1,1,1,1,,,,,FALSE,FALSE,FALSE,FALSE,FALSE
5,37365,701,9,100,06Q1,1,1,1,1,1,2,1,2,1,1,1,1,1,,,,,FALSE,FALSE,FALSE,FALSE,FALSE
5,37365,701,9,100,06Q2,1,1,1,1,1,2,1,2,1,2,1,3,2,,,,,FALSE,FALSE,FALSE,FALSE,FALSE
5,37365,701,9,100,06Q3,,2,2,2,2,3,2,2,2,1,3,3,1,,,,,FALSE,FALSE,FALSE,FALSE,FALSE
5,37365,701,9,100,07Q1,1,1,2,1,1,1,2,2,2,2,1,1,2,,,,,FALSE,FALSE,FALSE,FALSE,FALSE
5,37365,701,9,100,07Q2,1,1,2,1,2,1,2,1,2,2,2,3,3,,,,,FALSE,FALSE,FALSE,FALSE,FALSE
5,37365,701,9,100,07Q3,1,1,2,1,2,2,2,1,2,2,1,1,1,,,,,FALSE,FALSE,FALSE,FALSE,FALSE
5,37365,701,9,100,07Q4,1,2,2,2,2,1,1,2,2,2,1,2,3,,,,,FALSE,FALSE,FALSE,FALSE,FALSE
5,37365,701,9,100,08Q4,1,2,2,2,2,1,2,2,2,2,1,2,2,,,,,FALSE,FALSE,FALSE,FALSE,FALSE
5,37365,701,9,100,09Q1,1,2,2,2,2,2,2,2,2,1,2,3,3,,,,,FALSE,FALSE,FALSE,FALSE,FALSE
5,37365,701,9,100,09Q2,2,3,2,3,1,3,1,3,2,1,3,3,1,,,,,FALSE,FALSE,FALSE,FALSE,FALSE
5,37365,701,9,100,09Q4,2,3,3,3,3,3,3,2,2,1,3,3,1,,,,,FALSE,FALSE,FALSE,FALSE,FALSE
5,37365,701,9,100,10Q1,,3,3,3,3,2,3,2,2,1,3,3,1,,,,,FALSE,FALSE,FALSE,FALSE,FALSE
5,37365,701,9,100,10Q2,,,,3,2,3,3,2,3,1,3,3,2,,,,,FALSE,FALSE,FALSE,FALSE,FALSE
5,37365,701,9,100,10Q3,2,3,3,3,3,3,3,3,3,1,3,3,1,,,,,FALSE,FALSE,FALSE,FALSE,FALSE
5,37365,701,9,100,10Q4,,3,3,3,3,3,3,3,3,1,3,3,1,,,,,FALSE,FALSE,FALSE,FALSE,FALSE
5,37365,701,9,100,11Q2,2,3,2,3,2,3,2,3,2,1,3,3,1,,,,,FALSE,FALSE,FALSE,FALSE,FALSE
5,37365,701,9,100,11Q3,2,3,3,3,2,3,2,3,2,1,3,3,1,,,,,FALSE,FALSE,FALSE,FALSE,FALSE
5,37365,701,9,100,11Q4,2,3,3,3,3,3,3,3,3,1,3,1,1,,,,,FALSE,FALSE,FALSE,FALSE,FALSE
5,37365,701,9,100,12Q1,2,3,3,3,3,3,3,3,3,1,3,1,1,,,,,FALSE,FALSE,FALSE,FALSE,FALSE
5,37365,701,9,100,12Q2,2,3,2,3,2,3,3,3,2,1,3,3,1,,,,,FALSE,FALSE,FALSE,FALSE,FALSE
5,37365,701,9,100,12Q3,2,3,,3,2,3,2,3,2,2,3,3,1,3,,12,,FALSE,FALSE,FALSE,FALSE,FALSE
5,37365,701,9,100,12Q4,2,3,3,3,3,3,3,3,3,1,2,3,1,3,,12,,FALSE,FALSE,FALSE,FALSE,FALSE
5,37366,702,7,100,05Q3,2,2,2,2,2,3,3,3,3,1,3,2,2,,,,,FALSE,FALSE,FALSE,FALSE,FALSE
5,37370,703,5,100,05Q3,1,1,1,1,1,2,2,2,2,1,1,2,3,,,,,FALSE,FALSE,FALSE,FALSE,FALSE
5,37370,703,5,100,06Q3,1,2,,1,,3,,3,,3,1,3,3,,,,,FALSE,FALSE,FALSE,FALSE,FALSE
5,37370,703,5,100,09Q1,1,2,,1,,2,,2,,2,2,2,2,,,,,FALSE,FALSE,FALSE,FALSE,FALSE
5,37370,703,5,100,09Q2,2,3,,3,3,3,3,3,3,1,1,2,1,,,,,FALSE,FALSE,FALSE,FALSE,FALSE
5,37370,703,5,100,09Q3,2,3,2,3,,3,2,3,3,1,3,3,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE
5,37370,703,5,100,10Q2,2,3,2,3,2,3,2,3,2,3,3,3,1,,,,,FALSE,FALSE,FALSE,FALSE,FALSE
5,37470,702,7,100,07Q2,1,3,2,2,2,2,3,3,3,2,1,1,3,,,,,FALSE,FALSE,FALSE,FALSE,FALSE
5,37470,702,7,100,07Q4,,2,2,2,2,2,1,2,2,2,1,1,3,,,,,FALSE,FALSE,FALSE,FALSE,FALSE
5,37470,702,7,100,08Q1,2,3,,1,2,1,2,3,3,2,1,1,2,,,,,FALSE,FALSE,FALSE,FALSE,FALSE
5,37470,702,7,100,08q2,1,2,,2,2,2,2,3,3,2,1,2,3,,,,,FALSE,FALSE,FALSE,FALSE,FALSE
5,37536,703,9,100,09Q4,2,3,2,3,3,3,3,2,3,1,3,3,1,,,,,FALSE,FALSE,FALSE,FALSE,FALSE
5,37536,703,9,100,11Q2,2,2,2,3,3,3,3,3,3,1,3,2,1,,,,,FALSE,FALSE,FALSE,FALSE,FALSE
5,37536,703,9,100,11Q3,2,3,3,3,3,3,3,3,3,1,2,1,2,,,,,FALSE,FALSE,FALSE,FALSE,FALSE
5,37536,703,9,100,11Q4,2,2,2,2,2,3,3,3,3,1,3,3,1,,,,,FALSE,FALSE,FALSE,FALSE,FALSE
5,37536,703,9,100,12Q2,2,3,1,2,1,3,2,2,2,1,2,3,2,,,,,FALSE,FALSE,FALSE,FALSE,FALSE
5,37536,703,9,100,12Q3,2,2,2,2,2,2,3,3,3,2,2,3,1,3,,6,,FALSE,FALSE,FALSE,FALSE,FALSE
